policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_score,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,75.727,75.565,6.0,75.565,loss,-1.0019,100,0.162,0.0019,30.0,0.5,1.3027,"max(structure,0.80ATR)",score,ORB 15m breakout,300.0,15.0,-15.03,284.97
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:45:00,BUY,74.995,74.867,6.0,74.995,trail_stop,-0.0023,100,0.128,0.0023,30.0,0.0312,1.009,"max(structure,0.80ATR)",score,ORB 15m breakout,284.97,14.25,-0.03,284.94
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,SELL,74.601,75.101,4.0,75.101,loss,-1.0006,95,0.4,0.0006,30.0,0.1042,2.2108,"max(structure,1.25ATR)",score,ORB 15m breakout,284.94,14.25,-14.26,270.68
dynamic_score,ORB,XAUUSD,M15,2026-06,2026-06-03 23:15:00,2026-06-04 00:00:00,BUY,4450.354,4444.694971,6.0,4456.013029,trail_stop,0.9995,100,7.073786,0.0005,280.0,0.3021,0.7019,"max(structure,0.80ATR)",score,ORB 15m breakout,270.68,13.53,13.53,284.21
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-04 23:30:00,2026-06-05 06:00:00,SELL,73.792,74.207,4.0,72.132,win,3.9993,95,0.332,0.0007,30.0,0.0208,2.5894,"max(structure,1.25ATR)",score,ORB 15m breakout,284.21,14.21,56.83,341.04
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:45:00,SELL,68.063,68.172,6.0,67.954,trail_stop,0.9972,100,0.155714,0.0028,30.0,0.0104,0.5394,"max(structure,0.70ATR)",score,ORB 15m breakout,341.04,17.05,17.0,358.05
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:45:00,SELL,64.862,65.139,6.0,64.585,trail_stop,0.9989,100,0.277,0.0011,30.0,0.1979,1.1791,"max(structure,0.80ATR)",score,ORB 15m breakout,358.05,17.9,17.88,375.93
dynamic_score,ORB,XAUUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-11 02:45:00,BUY,4053.897,4016.227,4.0,4053.897,trail_stop,-0.0001,95,30.136,0.0001,260.0,0.8646,2.2137,"max(structure,1.25ATR)",score,ORB 15m breakout,375.93,18.8,-0.0,375.93
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-11 00:15:00,2026-06-11 12:30:00,BUY,62.833,61.15425,4.0,62.833,trail_stop,-0.0002,95,1.343,0.0002,30.0,0.9479,3.1264,"max(structure,1.25ATR)",score,ORB 15m breakout,375.93,18.8,-0.0,375.92
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:30:00,SELL,69.909,70.0101,6.0,70.0101,loss,-1.003,100,0.144429,0.003,30.0,0.0104,0.5401,"max(structure,0.70ATR)",score,ORB 15m breakout,375.92,18.8,-18.85,357.07
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-16 23:15:00,2026-06-17 00:00:00,SELL,70.099,70.20385,6.0,69.99415,trail_stop,0.9971,100,0.149786,0.0029,30.0,0.5,0.5608,"max(structure,0.70ATR)",score,ORB 15m breakout,357.07,17.85,17.8,374.87
dynamic_score,ORB,XAUUSD,M15,2026-06,2026-06-17 23:15:00,2026-06-18 08:30:00,BUY,4282.067,4254.283607,5.0,4282.067,trail_stop,-0.0001,100,22.226714,0.0001,260.0,0.8229,0.8044,"max(structure,1.25ATR)",score,ORB 15m breakout,374.87,18.74,-0.0,374.87
dynamic_score,ORB,XAUUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 05:45:00,SELL,4194.154,4212.02775,5.0,4140.53275,trail_stop,2.9999,100,14.299,0.0001,260.0,0.0833,1.9894,"max(structure,1.25ATR)",score,ORB 15m breakout,374.87,18.74,56.23,431.1
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-22 23:15:00,2026-06-22 23:30:00,SELL,65.003,65.121114,6.0,65.121114,loss,-1.0025,100,0.147643,0.0025,30.0,0.5,0.7992,"max(structure,0.80ATR)",score,ORB 15m breakout,431.1,21.56,-21.61,409.49
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-23 23:30:00,2026-06-23 23:45:00,SELL,61.105,61.5925,4.0,61.5925,loss,-1.0006,95,0.39,0.0006,30.0,0.2188,2.1462,"max(structure,1.25ATR)",score,ORB 15m breakout,409.49,20.47,-20.49,389.0
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-24 23:15:00,2026-06-25 00:00:00,BUY,57.514,57.2893,6.0,57.514,trail_stop,-0.0013,100,0.321,0.0013,30.0,0.2917,0.6386,"max(structure,0.70ATR)",score,ORB 15m breakout,389.0,19.45,-0.03,388.98
dynamic_score,ORB,XAGUSD,M15,2026-06,2026-06-25 23:15:00,2026-06-25 23:30:00,BUY,57.82,57.67435,6.0,57.82,trail_stop,-0.0021,100,0.208071,0.0021,30.0,0.0104,0.5287,"max(structure,0.70ATR)",score,ORB 15m breakout,388.98,19.45,-0.04,388.94
