symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
US100,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 13:30:00,2025-12-30 21:45:00,SELL,25541.33,25631.33,25441.33,25494.86,timeout,0.4923,0.024,216.0,46.47,25562.4,25541.33,1.3859,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 13:30:00,2025-12-31 15:45:00,BUY,25469.05,25379.05,25569.05,25379.05,loss,-1.024,0.024,216.0,-90.0,25469.05,25442.29,2.0442,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 13:45:00,2026-01-06 14:45:00,SELL,25457.58,25547.58,25357.58,25547.58,loss,-1.024,0.024,216.0,-90.0,25487.1,25457.58,1.8072,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 13:30:00,2026-01-07 14:45:00,BUY,25615.38,25525.38,25715.38,25715.38,win,1.0871,0.024,216.0,100.0,25615.38,25596.59,1.1954,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 13:30:00,2026-01-08 14:30:00,BUY,25654.58,25564.58,25754.58,25564.58,loss,-1.024,0.024,216.0,-90.0,25654.58,25602.78,2.4381,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,BUY,25769.84,25679.84,25869.84,25869.84,win,1.0871,0.024,216.0,100.0,25769.84,25746.05,1.1652,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 13:30:00,2026-01-15 19:30:00,BUY,25727.51,25637.51,25827.51,25637.51,loss,-1.024,0.024,216.0,-90.0,25727.51,25689.25,1.899,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-20,2026-01-20 13:30:00,2026-01-20 14:30:00,SELL,25093.95,25183.95,24993.95,25183.95,loss,-1.024,0.024,216.0,-90.0,25147.1,25093.95,1.2519,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 13:30:00,2026-01-21 14:00:00,SELL,24947.82,25037.82,24847.82,25037.82,loss,-1.024,0.024,216.0,-90.0,24989.94,24947.82,1.0935,90.0,0.01,500.0,0.01
US100,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 13:30:00,2026-01-22 14:30:00,BUY,25586.73,25496.73,25686.73,25496.73,loss,-1.024,0.024,216.0,-90.0,25586.73,25556.66,1.411,90.0,0.01,500.0,0.01
