event_group,skip_fomc_minutes,buffer_points,sl_extra_points,max_setup_range_points,max_risk_usd,trail_start_r,trail_distance_r,max_hold_minutes,trades,wins,losses,loss_stops,win_rate,total_r,final_balance,net_usd,return_pct,max_drawdown_usd,min_balance,below_zero,filtered_risk,skipped_no_trigger,robust_score,combo_id
cpi_nfp_fomc_pce,True,5.0,15.0,8.0,9999.0,7.0,1.5,120,23,15,8,4,0.6521739130434783,22.627596271462355,6037.490000000001,5537.490000000001,1107.4980000000003,600.8499999999999,500.0,False,0,14,5686.81,75
cpi_nfp_fomc_pce,True,5.0,15.0,8.0,9999.0,10.0,1.0,120,23,15,8,4,0.6521739130434783,22.627596271462355,6037.490000000001,5537.490000000001,1107.4980000000003,600.8499999999999,500.0,False,0,14,5686.81,77
cpi_nfp_fomc_pce,True,5.0,15.0,8.0,9999.0,10.0,1.5,120,23,15,8,4,0.6521739130434783,22.627596271462355,6037.490000000001,5537.490000000001,1107.4980000000003,600.8499999999999,500.0,False,0,14,5686.81,79
cpi_nfp_fomc,False,12.0,15.0,8.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,744
cpi_nfp_fomc,True,12.0,15.0,8.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,745
cpi_nfp_fomc,False,12.0,15.0,8.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,746
cpi_nfp_fomc,True,12.0,15.0,8.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,747
cpi_nfp_fomc,False,12.0,15.0,8.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,748
cpi_nfp_fomc,True,12.0,15.0,8.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,749
cpi_nfp_fomc,False,12.0,15.0,8.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,750
cpi_nfp_fomc,True,12.0,15.0,8.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,751
cpi_nfp_fomc,False,12.0,15.0,12.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,752
cpi_nfp_fomc,True,12.0,15.0,12.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,753
cpi_nfp_fomc,False,12.0,15.0,12.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,754
cpi_nfp_fomc,True,12.0,15.0,12.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,755
cpi_nfp_fomc,False,12.0,15.0,12.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,756
cpi_nfp_fomc,True,12.0,15.0,12.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,757
cpi_nfp_fomc,False,12.0,15.0,12.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,758
cpi_nfp_fomc,True,12.0,15.0,12.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,759
cpi_nfp_fomc,False,12.0,15.0,16.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,760
cpi_nfp_fomc,True,12.0,15.0,16.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,761
cpi_nfp_fomc,False,12.0,15.0,16.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,762
cpi_nfp_fomc,True,12.0,15.0,16.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,763
cpi_nfp_fomc,False,12.0,15.0,16.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,764
cpi_nfp_fomc,True,12.0,15.0,16.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,765
cpi_nfp_fomc,False,12.0,15.0,16.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,766
cpi_nfp_fomc,True,12.0,15.0,16.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,16.603078645996465,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,767
cpi_nfp_fomc,False,12.0,20.0,8.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,768
cpi_nfp_fomc,True,12.0,20.0,8.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,769
cpi_nfp_fomc,False,12.0,20.0,8.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,770
cpi_nfp_fomc,True,12.0,20.0,8.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,771
cpi_nfp_fomc,False,12.0,20.0,8.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,772
cpi_nfp_fomc,True,12.0,20.0,8.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,773
cpi_nfp_fomc,False,12.0,20.0,8.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,774
cpi_nfp_fomc,True,12.0,20.0,8.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,775
cpi_nfp_fomc,False,12.0,20.0,12.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,776
cpi_nfp_fomc,True,12.0,20.0,12.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,777
cpi_nfp_fomc,False,12.0,20.0,12.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,778
cpi_nfp_fomc,True,12.0,20.0,12.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,779
cpi_nfp_fomc,False,12.0,20.0,12.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,780
cpi_nfp_fomc,True,12.0,20.0,12.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,781
cpi_nfp_fomc,False,12.0,20.0,12.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,782
cpi_nfp_fomc,True,12.0,20.0,12.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,783
cpi_nfp_fomc,False,12.0,20.0,16.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,784
cpi_nfp_fomc,True,12.0,20.0,16.0,9999.0,7.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,785
cpi_nfp_fomc,False,12.0,20.0,16.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,786
cpi_nfp_fomc,True,12.0,20.0,16.0,9999.0,7.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,787
cpi_nfp_fomc,False,12.0,20.0,16.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,788
cpi_nfp_fomc,True,12.0,20.0,16.0,9999.0,10.0,1.0,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,789
cpi_nfp_fomc,False,12.0,20.0,16.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,25,5629.110000000001,790
cpi_nfp_fomc,True,12.0,20.0,16.0,9999.0,10.0,1.5,120,12,12,0,0,1.0,14.318945447158347,5709.110000000001,5209.110000000001,1041.8220000000001,0.0,500.0,False,0,18,5629.110000000001,791
cpi_nfp_fomc_pce,False,5.0,15.0,8.0,9999.0,7.0,1.0,120,25,16,9,4,0.64,22.57397251465279,6028.570000000001,5528.570000000001,1105.714,670.8399999999997,500.0,False,0,19,5621.898000000001,72
cpi_nfp_fomc_pce,False,5.0,15.0,8.0,9999.0,7.0,1.5,120,25,16,9,4,0.64,22.57397251465279,6028.570000000001,5528.570000000001,1105.714,670.8399999999997,500.0,False,0,19,5621.898000000001,74
cpi_nfp_fomc_pce,False,5.0,15.0,8.0,9999.0,10.0,1.0,120,25,16,9,4,0.64,22.57397251465279,6028.570000000001,5528.570000000001,1105.714,670.8399999999997,500.0,False,0,19,5621.898000000001,76
cpi_nfp_fomc_pce,False,5.0,15.0,8.0,9999.0,10.0,1.5,120,25,16,9,4,0.64,22.57397251465279,6028.570000000001,5528.570000000001,1105.714,670.8399999999997,500.0,False,0,19,5621.898000000001,78
cpi_nfp_fomc_pce,False,8.0,15.0,8.0,9999.0,7.0,1.0,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,27,5544.548,168
cpi_nfp_fomc_pce,True,8.0,15.0,8.0,9999.0,7.0,1.0,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,20,5544.548,169
cpi_nfp_fomc_pce,False,8.0,15.0,8.0,9999.0,7.0,1.5,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,27,5544.548,170
cpi_nfp_fomc_pce,True,8.0,15.0,8.0,9999.0,7.0,1.5,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,20,5544.548,171
cpi_nfp_fomc_pce,False,8.0,15.0,8.0,9999.0,10.0,1.0,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,27,5544.548,172
cpi_nfp_fomc_pce,True,8.0,15.0,8.0,9999.0,10.0,1.0,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,20,5544.548,173
cpi_nfp_fomc_pce,False,8.0,15.0,8.0,9999.0,10.0,1.5,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,27,5544.548,174
cpi_nfp_fomc_pce,True,8.0,15.0,8.0,9999.0,10.0,1.5,120,18,13,5,2,0.7222222222222222,18.784820521082885,5670.58,5170.58,1034.116,320.0400000000001,500.0,False,0,20,5544.548,175
cpi_nfp_fomc,True,5.0,15.0,8.0,9999.0,7.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,505
cpi_nfp_fomc,True,5.0,15.0,8.0,9999.0,7.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,507
cpi_nfp_fomc,True,5.0,15.0,8.0,9999.0,10.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,509
cpi_nfp_fomc,True,5.0,15.0,8.0,9999.0,10.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,511
cpi_nfp_fomc,True,5.0,15.0,12.0,9999.0,7.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,513
cpi_nfp_fomc,True,5.0,15.0,12.0,9999.0,7.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,515
cpi_nfp_fomc,True,5.0,15.0,12.0,9999.0,10.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,517
cpi_nfp_fomc,True,5.0,15.0,12.0,9999.0,10.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,519
cpi_nfp_fomc,True,5.0,15.0,16.0,9999.0,7.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,521
cpi_nfp_fomc,True,5.0,15.0,16.0,9999.0,7.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,523
cpi_nfp_fomc,True,5.0,15.0,16.0,9999.0,10.0,1.0,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,525
cpi_nfp_fomc,True,5.0,15.0,16.0,9999.0,10.0,1.5,120,20,14,6,4,0.7,21.676546936648908,5775.77,5275.77,1055.154,538.0299999999997,500.0,False,0,8,5475.3460000000005,527
cpi_nfp_fomc_pce,False,10.0,15.0,8.0,9999.0,7.0,1.0,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,28,5432.388000000001,240
cpi_nfp_fomc_pce,True,10.0,15.0,8.0,9999.0,7.0,1.0,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,21,5432.388000000001,241
cpi_nfp_fomc_pce,False,10.0,15.0,8.0,9999.0,7.0,1.5,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,28,5432.388000000001,242
cpi_nfp_fomc_pce,True,10.0,15.0,8.0,9999.0,7.0,1.5,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,21,5432.388000000001,243
cpi_nfp_fomc_pce,False,10.0,15.0,8.0,9999.0,10.0,1.0,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,28,5432.388000000001,244
cpi_nfp_fomc_pce,True,10.0,15.0,8.0,9999.0,10.0,1.0,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,21,5432.388000000001,245
cpi_nfp_fomc_pce,False,10.0,15.0,8.0,9999.0,10.0,1.5,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,28,5432.388000000001,246
cpi_nfp_fomc_pce,True,10.0,15.0,8.0,9999.0,10.0,1.5,120,18,13,5,1,0.7222222222222222,17.261787529207993,5579.860000000001,5079.860000000001,1015.9720000000002,346.84000000000003,500.0,False,0,21,5432.388000000001,247
cpi_nfp_fomc,False,5.0,15.0,8.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,504
cpi_nfp_fomc,False,5.0,15.0,8.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,506
cpi_nfp_fomc,False,5.0,15.0,8.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,508
cpi_nfp_fomc,False,5.0,15.0,8.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,510
cpi_nfp_fomc,False,5.0,15.0,12.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,512
cpi_nfp_fomc,False,5.0,15.0,12.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,514
cpi_nfp_fomc,False,5.0,15.0,12.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,516
cpi_nfp_fomc,False,5.0,15.0,12.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,518
cpi_nfp_fomc,False,5.0,15.0,16.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,520
cpi_nfp_fomc,False,5.0,15.0,16.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,522
cpi_nfp_fomc,False,5.0,15.0,16.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,524
cpi_nfp_fomc,False,5.0,15.0,16.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,21.622923179839344,5766.85,5266.85,1053.3700000000001,608.0199999999995,500.0,False,0,13,5410.434000000001,526
cpi_nfp_fomc_pce,True,5.0,20.0,8.0,9999.0,7.0,1.0,120,23,15,8,4,0.6521739130434783,18.095682620603796,5837.490000000001,5337.490000000001,1067.498,750.8499999999999,500.0,False,0,14,5366.81,97
cpi_nfp_fomc_pce,True,5.0,20.0,8.0,9999.0,7.0,1.5,120,23,15,8,4,0.6521739130434783,18.095682620603796,5837.490000000001,5337.490000000001,1067.498,750.8499999999999,500.0,False,0,14,5366.81,99
cpi_nfp_fomc_pce,True,5.0,20.0,8.0,9999.0,10.0,1.0,120,23,15,8,4,0.6521739130434783,18.095682620603796,5837.490000000001,5337.490000000001,1067.498,750.8499999999999,500.0,False,0,14,5366.81,101
cpi_nfp_fomc_pce,True,5.0,20.0,8.0,9999.0,10.0,1.5,120,23,15,8,4,0.6521739130434783,18.095682620603796,5837.490000000001,5337.490000000001,1067.498,750.8499999999999,500.0,False,0,14,5366.81,103
cpi_nfp_fomc_pce,False,8.0,20.0,8.0,9999.0,7.0,1.0,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,27,5364.548,192
cpi_nfp_fomc_pce,True,8.0,20.0,8.0,9999.0,7.0,1.0,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,20,5364.548,193
cpi_nfp_fomc_pce,False,8.0,20.0,8.0,9999.0,7.0,1.5,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,27,5364.548,194
cpi_nfp_fomc_pce,True,8.0,20.0,8.0,9999.0,7.0,1.5,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,20,5364.548,195
cpi_nfp_fomc_pce,False,8.0,20.0,8.0,9999.0,10.0,1.0,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,27,5364.548,196
cpi_nfp_fomc_pce,True,8.0,20.0,8.0,9999.0,10.0,1.0,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,20,5364.548,197
cpi_nfp_fomc_pce,False,8.0,20.0,8.0,9999.0,10.0,1.5,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,27,5364.548,198
cpi_nfp_fomc_pce,True,8.0,20.0,8.0,9999.0,10.0,1.5,120,18,13,5,2,0.7222222222222222,15.581989972796464,5570.58,5070.58,1014.116,420.04,454.8500000000001,False,0,20,5364.548,199
