symbol,event_filter,setup_candle_minutes_before,buffer_points,sl_extra_points,tp_r,be_at_r,trigger_window_minutes,max_hold_minutes,max_setup_range_points,entry_slippage_points,exit_slippage_points,same_bar_policy,events,trades,wins,losses,breakevens,win_rate,total_r,avg_r,profit_factor,max_drawdown_r,skipped,objective
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,12,8,1,1,6,0.125,2.0,0.25,3.0,1.0,4,3.1500000000000004
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,12,8,1,1,6,0.125,2.0,0.25,3.0,1.0,4,3.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,1,60,12.0,1.0,1.0,skip,12,8,1,1,6,0.125,2.0,0.25,3.0,1.0,4,3.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,12,8,1,1,6,0.125,2.0,0.25,3.0,1.0,4,3.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,12,8,1,1,6,0.125,2.0,0.25,3.0,1.0,4,3.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,2.0201718996667672,0.20201718996667672,2.0100859498333836,2.0,2,3.1201718996667673
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.155267165463866,0.23947412949598512,2.077633582731933,2.0,1,3.0552671654638663
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,30,12.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,30,20.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,30,999.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,30,12.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,30,20.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,30,999.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,2.033314438032287,0.2904734911474696,3.033314438032287,1.0,3,2.9833144380322874
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,2.0,0.2857142857142857,3.0,1.0,3,2.95
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,2.0201718996667672,0.22446354440741859,2.0100859498333836,2.0,1,2.9201718996667676
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,3,2,3,0.375,1.9620730660186556,0.24525913325233195,2.282584773399239,1.5297804142946176,5,2.8736718795860776
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,3,2,3,0.375,1.9620730660186556,0.24525913325233195,2.282584773399239,1.5297804142946176,5,2.8736718795860776
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,3,2,3,0.375,1.9620730660186556,0.24525913325233195,2.282584773399239,1.5297804142946176,5,2.8736718795860776
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.9119283065512969,0.27313261522161386,2.911928306551297,1.0,3,2.861928306551297
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.8252926995786054,0.20281029995317837,1.9126463497893027,2.0,1,2.7252926995786053
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.560154241645285,0.19501928020566062,2.560154241645285,1.0,4,2.7101542416452853
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.560154241645285,0.19501928020566062,2.560154241645285,1.0,4,2.7101542416452853
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.560154241645285,0.19501928020566062,2.560154241645285,1.0,4,2.7101542416452853
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,10.0,2.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,3,3,4,0.3,1.5707770555997598,0.15707770555997597,1.695804152883994,2.0,2,2.6707770555997596
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.4963553530752052,0.18704441913440065,2.496355353075205,1.0,4,2.6463553530752053
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.4963553530752052,0.18704441913440065,2.496355353075205,1.0,4,2.6463553530752053
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,12,8,2,1,5,0.25,1.4963553530752052,0.18704441913440065,2.496355353075205,1.0,4,2.6463553530752053
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.743104159492699,0.21788801993658738,2.0531397078995144,1.6551499733775283,5,2.5982866714728114
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.743104159492699,0.21788801993658738,2.0531397078995144,1.6551499733775283,5,2.5982866714728114
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.743104159492699,0.21788801993658738,2.0531397078995144,1.6551499733775283,5,2.5982866714728114
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1_pce,1,5.0,6.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.4936037016944013,0.14936037016944012,1.642217699834606,2.0,2,2.593603701694401
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.560154241645285,0.22287917737789784,2.560154241645285,1.0,3,2.510154241645285
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.560154241645285,0.22287917737789784,2.560154241645285,1.0,3,2.510154241645285
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.560154241645285,0.22287917737789784,2.560154241645285,1.0,3,2.510154241645285
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4963553530752052,0.213765050439315,2.496355353075205,1.0,3,2.446355353075205
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4963553530752052,0.213765050439315,2.496355353075205,1.0,3,2.446355353075205
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4963553530752052,0.213765050439315,2.496355353075205,1.0,3,2.446355353075205
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.5365078095268032,0.1920634761908504,1.9688963913495277,1.5858329365709347,5,2.422882988069883
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.5365078095268032,0.1920634761908504,1.9688963913495277,1.5858329365709347,5,2.422882988069883
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.5365078095268032,0.1920634761908504,1.9688963913495277,1.5858329365709347,5,2.422882988069883
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4456032719836696,0.20651475314052423,2.4456032719836696,1.0,3,2.3956032719836697
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4456032719836696,0.20651475314052423,2.4456032719836696,1.0,3,2.3956032719836697
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,10,7,2,1,4,0.2857142857142857,1.4456032719836696,0.20651475314052423,2.4456032719836696,1.0,3,2.3956032719836697
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,tier1,1,5.0,6.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.4936037016944013,0.16595596685493347,1.642217699834606,2.0,1,2.3936037016944014
XAUUSDm,inflation_jobs,1,5.0,6.0,3.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.4839578180292945,0.1854947272536618,1.896570003865634,1.6551499733775283,5,2.339140330009407
XAUUSDm,inflation_jobs,1,5.0,6.0,3.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.4839578180292945,0.1854947272536618,1.896570003865634,1.6551499733775283,5,2.339140330009407
XAUUSDm,inflation_jobs,1,5.0,6.0,3.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.4839578180292945,0.1854947272536618,1.896570003865634,1.6551499733775283,5,2.339140330009407
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,6.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2344573602309967,0.12344573602309968,1.5307903063791812,2.0,2,2.3344573602309966
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,tier1_pce,1,5.0,8.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.2087449923197833,0.12087449923197832,1.5283876192624986,2.0,2,2.308744992319783
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.421383785640716,0.1776729732050895,1.8963010874992865,1.5858329365709347,5,2.3077589641837957
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.421383785640716,0.1776729732050895,1.8963010874992865,1.5858329365709347,5,2.3077589641837957
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,1.421383785640716,0.1776729732050895,1.8963010874992865,1.5858329365709347,5,2.3077589641837957
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.1552671654638662,0.11552671654638662,1.577633582731933,2.0,2,2.255267165463866
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,13,8,2,3,3,0.25,1.5303292966637472,0.1912911620829684,1.7807606059217578,1.960049322489902,5,2.248307101543291
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,13,8,2,3,3,0.25,1.5303292966637472,0.1912911620829684,1.7807606059217578,1.960049322489902,5,2.248307101543291
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,13,8,2,3,3,0.25,1.5303292966637472,0.1912911620829684,1.7807606059217578,1.960049322489902,5,2.248307101543291
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,1.5497842320672732,0.1721982480074748,1.6126161082243184,2.529780414294618,4,2.2113830456346952
