0;vp;XAUUSD;1784556000;1784560189;-1;0.09;4005.963;111.24899999999889;-0.5;-111.58
1;vp;XAUUSD;1784556000;1784556604;-1;0.09;4005.963;111.24899999999889;-0.5;55.64
2;vp;XAUUSD;1784556000;1784557511;-1;0.09;4005.963;111.24899999999889;-0.5;15.49
0;uh1;USTEC;1784817900;1784836800;-1;0.41;28507.66;102.48359999999964;-0.26;14.89
1;uh1;USTEC;1784817900;1784819465;-1;0.41;28507.66;102.48359999999964;-0.26;51.28
2;uh1;USTEC;1784817900;1784820480;-1;0.41;28507.66;102.48359999999964;-0.26;77.0
0;vp;XAUUSD;1784820600;1784836500;-1;0.05;4047.102;107.95000000000073;-0.28;-16.81
1;vp;XAUUSD;1784820600;1784836500;-1;0.05;4047.102;107.95000000000073;-0.28;-16.81
2;vp;XAUUSD;1784820600;1784836500;-1;0.05;4047.102;107.95000000000073;-0.28;-16.81
0;xov;XAUUSD;1785252600;1785253565;1;0.15;4035.784;100.8600000000024;-0.83;101.63
1;xov;XAUUSD;1785252600;1785253292;1;0.15;4035.784;100.8600000000024;-0.83;50.46
2;xov;XAUUSD;1785252600;1785253389;1;0.15;4035.784;100.8600000000024;-0.83;76.67999999999999
0;vp;XAUUSD;1785333300;1785334730;-1;0.11;4009.134;106.5900000000006;-0.61;-0.7999999999999999
0;vpc;XAUUSD;1785333300;1785334730;-1;0.11;4009.134;106.5900000000006;-0.61;-0.7999999999999999
1;vp;XAUUSD;1785333300;1785333427;-1;0.11;4009.134;106.5900000000006;-0.61;55.91
1;vpc;XAUUSD;1785333300;1785333427;-1;0.11;4009.134;106.5900000000006;-0.61;55.91
2;vp;XAUUSD;1785333300;1785333814;-1;0.11;4009.134;106.5900000000006;-0.61;81.52
2;vpc;XAUUSD;1785333300;1785333814;-1;0.11;4009.134;106.5900000000006;-0.61;81.52
0;uh1;USTEC;1785421800;1785441600;1;0.23;28111.34;103.81969999999987;-0.14;0.19
1;uh1;USTEC;1785421800;1785441600;1;0.23;28111.34;103.81969999999987;-0.14;0.19
2;uh1;USTEC;1785421800;1785441600;1;0.23;28111.34;103.81969999999987;-0.14;0.19
0;vp;XAUUSD;1785938400;1785941065;1;0.07;4205.958;101.94099999999436;-0.39;254.92999999999998
1;vp;XAUUSD;1785938400;1785938706;1;0.07;4205.958;101.94099999999436;-0.39;51.29
2;vp;XAUUSD;1785938400;1785938724;1;0.07;4205.958;101.94099999999436;-0.39;77.39
0;vpc;XAUUSD;1785938700;1785942204;1;0.06;4210.64;115.46999999999935;-0.33;289.01
1;vpc;XAUUSD;1785938700;1785938816;1;0.06;4210.64;115.46999999999935;-0.33;58.69
2;vpc;XAUUSD;1785938700;1785938886;1;0.06;4210.64;115.46999999999935;-0.33;87.23
0;uh1;USTEC;1785941100;1785960000;-1;0.46;29759.45;101.43459999999926;-0.29;117.13000000000001
1;uh1;USTEC;1785941100;1785945381;-1;0.46;29759.45;101.43459999999926;-0.29;51.29
2;uh1;USTEC;1785941100;1785959180;-1;0.46;29759.45;101.43459999999926;-0.29;76.13000000000001
0;vp;XAUUSD;1786113600;1786132500;-1;0.04;4343.651;104.2400000000016;-0.22;1.21
1;vp;XAUUSD;1786113600;1786121759;-1;0.04;4343.651;104.2400000000016;-0.22;52.129999999999995
2;vp;XAUUSD;1786113600;1786123441;-1;0.04;4343.651;104.2400000000016;-0.22;15.58
0;xny;XAUUSD;1786114800;1786132500;-1;0.04;4341.723;112.27200000000084;-0.22;-6.5
1;xny;XAUUSD;1786114800;1786132500;-1;0.04;4341.723;112.27200000000084;-0.22;-6.5
2;xny;XAUUSD;1786114800;1786132500;-1;0.04;4341.723;112.27200000000084;-0.22;-6.5
0;uh1;USTEC;1786371300;1786392000;1;0.6;29791.45;101.44199999999982;-0.38;-82.95
1;uh1;USTEC;1786371300;1786392000;1;0.6;29791.45;101.44199999999982;-0.38;-82.95
2;uh1;USTEC;1786371300;1786392000;1;0.61;29791.45;103.13269999999982;-0.38;-84.33
0;vp;XAUUSD;1786372200;1786389867;1;0.07;4345.757;117.99899999999981;-0.39;296.62
0;vpc;XAUUSD;1786372200;1786389867;1;0.07;4345.757;117.99899999999981;-0.39;296.62
1;vp;XAUUSD;1786372200;1786377057;1;0.07;4345.757;117.99899999999981;-0.39;59.7
1;vpc;XAUUSD;1786372200;1786377057;1;0.06;4345.757;101.14199999999983;-0.33;51.17
2;vp;XAUUSD;1786372200;1786377518;1;0.07;4345.757;117.99899999999981;-0.39;88.57000000000001
2;vpc;XAUUSD;1786372200;1786377518;1;0.07;4345.757;117.99899999999981;-0.39;88.57000000000001
0;uny;USTEC;1786377600;1786380250;1;0.89;29754.7;100.6857000000009;-0.56;-100.69
1;uny;USTEC;1786377600;1786380250;1;0.89;29754.7;100.6857000000009;-0.56;-100.69
2;uny;USTEC;1786377600;1786380250;1;0.89;29754.7;100.6857000000009;-0.56;-100.69
0;vp;XAUUSD;1786542600;1786553237;1;0.06;4427.687;123.8819999999996;-0.33;-124.10000000000001
1;vp;XAUUSD;1786542600;1786544464;1;0.05;4427.687;103.23499999999967;-0.28;51.65
2;vp;XAUUSD;1786542600;1786553237;1;0.05;4427.687;103.23499999999967;-0.28;-103.42
0;uh1;USTEC;1786717800;1786737600;-1;0.79;30079.0;100.96990000000103;-0.49;12.05
