date,close
2024-06-13,2302.372
2024-06-14,2332.862
2024-06-16,2328.91
2024-06-17,2320.682
2024-06-18,2328.291
2024-06-19,2329.38
2024-06-20,2360.782
2024-06-21,2321.539
2024-06-23,2319.223
2024-06-24,2330.914
2024-06-25,2320.064
2024-06-26,2298.44
2024-06-27,2327.758
2024-06-28,2326.676
2024-06-30,2324.968
2024-07-01,2332.259
2024-07-02,2330.217
2024-07-03,2358.737
2024-07-04,2356.759
2024-07-05,2391.605
2024-07-07,2386.159
2024-07-08,2361.748
2024-07-09,2365.002
2024-07-10,2372.889
2024-07-11,2415.888
2024-07-12,2411.436
2024-07-14,2408.687
2024-07-15,2422.528
2024-07-16,2468.312
2024-07-17,2461.33
2024-07-18,2441.284
2024-07-19,2400.484
2024-07-21,2411.562
2024-07-22,2395.817
2024-07-23,2408.547
2024-07-24,2398.703
2024-07-25,2363.834
2024-07-26,2387.148
2024-07-28,2397.039
2024-07-29,2381.177
2024-07-30,2409.841
2024-07-31,2445.777
2024-08-01,2445.878
2024-08-02,2441.926
2024-08-04,2440.986
2024-08-05,2404.871
2024-08-06,2383.812
2024-08-07,2384.825
2024-08-08,2424.623
2024-08-09,2430.839
2024-08-11,2427.96
2024-08-12,2475.568
2024-08-13,2464.091
2024-08-14,2449.44
2024-08-15,2457.335
2024-08-16,2507.852
2024-08-18,2506.484
2024-08-19,2503.578
2024-08-20,2512.998
2024-08-21,2512.718
2024-08-22,2487.598
2024-08-23,2512.391
2024-08-25,2515.927
2024-08-26,2515.536
2024-08-27,2525.293
2024-08-28,2508.134
2024-08-29,2519.637
2024-08-30,2503.366
2024-09-01,2503.004
2024-09-02,2497.266
2024-09-03,2493.247
2024-09-04,2495.853
2024-09-05,2517.306
2024-09-06,2497.548
2024-09-08,2496.893
2024-09-09,2506.837
2024-09-10,2518.702
2024-09-11,2511.925
2024-09-12,2558.446
2024-09-13,2579.091
2024-09-15,2579.187
2024-09-16,2583.683
2024-09-17,2574.074
2024-09-18,2559.263
2024-09-19,2587.306
2024-09-20,2622.122
2024-09-22,2620.258
2024-09-23,2626.324
2024-09-24,2658.228
2024-09-25,2656.32
2024-09-26,2672.634
2024-09-27,2658.007
2024-09-29,2663.567
2024-09-30,2635.658
2024-10-01,2660.385
2024-10-02,2660.357
2024-10-03,2655.828
2024-10-04,2653.513
2024-10-06,2650.152
2024-10-07,2642.968
2024-10-08,2621.892
2024-10-09,2608.5
2024-10-10,2633.173
2024-10-11,2656.86
2024-10-13,2648.115
2024-10-14,2649.375
2024-10-15,2660.524
2024-10-16,2674.111
2024-10-17,2693.733
2024-10-18,2721.802
2024-10-20,2723.44
2024-10-21,2721.507
2024-10-22,2746.581
2024-10-23,2721.282
2024-10-24,2733.868
2024-10-25,2747.047
2024-10-27,2735.839
2024-10-28,2744.451
2024-10-29,2774.939
2024-10-30,2785.514
2024-10-31,2746.715
2024-11-01,2736.714
2024-11-03,2738.376
2024-11-04,2736.03
2024-11-05,2745.726
2024-11-06,2664.072
2024-11-07,2706.89
2024-11-08,2684.782
2024-11-10,2685.629
2024-11-11,2624.062
2024-11-12,2598.976
2024-11-13,2571.013
2024-11-14,2566.923
2024-11-15,2562.993
2024-11-17,2571.476
2024-11-18,2612.728
2024-11-19,2635.185
2024-11-20,2652.177
2024-11-21,2669.183
2024-11-22,2715.597
2024-11-24,2719.78
2024-11-25,2610.48
2024-11-26,2632.278
2024-11-27,2637.192
2024-11-28,2638.789
2024-11-29,2655.186
2024-12-01,2645.814
2024-12-02,2642.235
2024-12-03,2642.749
2024-12-04,2650.421
2024-12-05,2633.737
2024-12-06,2632.986
2024-12-09,2660.473
2024-12-10,2696.015
2024-12-11,2719.946
2024-12-12,2680.647
2024-12-13,2648.416
2024-12-15,2651.503
2024-12-16,2651.768
2024-12-17,2647.402
2024-12-18,2588.249
2024-12-19,2593.543
2024-12-20,2622.865
2024-12-22,2624.317
2024-12-23,2615.516
2024-12-24,2616.737
2024-12-25,2618.68
2024-12-26,2632.708
2024-12-27,2621.647
2024-12-29,2624.059
2024-12-30,2606.701
2024-12-31,2624.405
2025-01-01,2623.79
2025-01-02,2658.352
2025-01-03,2640.394
2025-01-05,2641.087
2025-01-06,2634.705
2025-01-07,2649.831
2025-01-08,2662.531
2025-01-09,2669.974
2025-01-10,2689.589
2025-01-12,2691.129
2025-01-13,2668.002
2025-01-14,2675.613
2025-01-15,2694.98
2025-01-16,2714.609
2025-01-17,2702.903
2025-01-19,2696.448
2025-01-20,2710.469
2025-01-21,2744.283
2025-01-22,2755.607
2025-01-23,2754.567
2025-01-24,2771.103
2025-01-26,2767.577
2025-01-27,2741.734
2025-01-28,2762.723
2025-01-29,2760.33
2025-01-30,2796.17
2025-01-31,2799.372
2025-02-02,2793.733
2025-02-03,2814.051
2025-02-04,2841.234
2025-02-05,2869.307
2025-02-06,2858.02
2025-02-07,2860.993
2025-02-09,2867.519
2025-02-10,2917.871
2025-02-11,2898.586
2025-02-12,2905.805
2025-02-13,2931.241
2025-02-14,2882.833
2025-02-16,2879.245
2025-02-17,2899.397
2025-02-18,2934.085
2025-02-19,2935.408
2025-02-20,2941.554
2025-02-21,2936.477
2025-02-23,2936.891
2025-02-24,2949.981
2025-02-25,2918.628
2025-02-26,2919.142
2025-02-27,2876.087
2025-02-28,2858.266
2025-03-02,2870.823
2025-03-03,2890.91
2025-03-04,2914.387
2025-03-05,2918.26
2025-03-06,2910.338
2025-03-07,2911.28
2025-03-09,2916.211
2025-03-10,2884.709
2025-03-11,2915.575
2025-03-12,2938.063
2025-03-13,2986.459
2025-03-14,2986.394
2025-03-16,2990.085
2025-03-17,2999.855
2025-03-18,3031.798
2025-03-19,3050.05
2025-03-20,3046.433
2025-03-21,3023.517
2025-03-23,3024.745
2025-03-24,3009.934
2025-03-25,3021.065
2025-03-26,3021.647
2025-03-27,3055.734
2025-03-28,3085.17
2025-03-30,3089.237
2025-03-31,3120.605
2025-04-01,3115.184
2025-04-02,3162.726
2025-04-03,3112.908
2025-04-04,3038.542
2025-04-06,2999.968
2025-04-07,2981.416
2025-04-08,2978.422
2025-04-09,3086.808
2025-04-10,3188.996
2025-04-11,3237.555
2025-04-13,3223.829
2025-04-14,3212.622
2025-04-15,3251.804
2025-04-16,3350.157
2025-04-17,3327.695
2025-04-20,3348.102
2025-04-21,3434.572
2025-04-22,3336.585
2025-04-23,3316.408
2025-04-24,3349.0
2025-04-25,3318.75
2025-04-27,3302.763
2025-04-28,3337.634
2025-04-29,3317.146
2025-04-30,3272.911
2025-05-01,3237.277
2025-05-02,3240.971
2025-05-04,3247.946
2025-05-05,3334.055
2025-05-06,3400.747
2025-05-07,3376.512
2025-05-08,3316.436
2025-05-09,3326.829
2025-05-11,3287.558
2025-05-12,3236.904
2025-05-13,3254.45
2025-05-14,3186.032
2025-05-15,3237.174
2025-05-16,3202.183
2025-05-18,3234.934
2025-05-19,3222.556
2025-05-20,3290.719
2025-05-21,3320.106
2025-05-22,3300.17
2025-05-23,3356.309
2025-05-25,3342.715
2025-05-26,3346.163
2025-05-27,3309.426
2025-05-28,3259.919
2025-05-29,3315.527
2025-05-30,3289.689
2025-06-01,3310.279
2025-06-02,3387.408
2025-06-03,3359.958
2025-06-04,3378.066
2025-06-05,3361.834
2025-06-06,3311.726
2025-06-08,3318.062
2025-06-09,3326.79
2025-06-10,3327.886
2025-06-11,3365.4
2025-06-12,3395.787
2025-06-13,3433.545
2025-06-15,3444.165
2025-06-16,3402.793
2025-06-17,3387.41
2025-06-18,3375.047
2025-06-19,3368.72
2025-06-20,3353.27
2025-06-22,3372.835
2025-06-23,3344.35
2025-06-24,3324.222
2025-06-25,3339.108
2025-06-26,3318.838
2025-06-27,3274.678
2025-06-29,3263.885
2025-06-30,3312.521
2025-07-01,3338.232
2025-07-02,3349.475
2025-07-03,3330.951
2025-07-04,3335.15
2025-07-06,3328.933
2025-07-07,3334.733
2025-07-08,3302.357
2025-07-09,3317.741
2025-07-10,3323.888
2025-07-11,3355.185
2025-07-13,3367.852
2025-07-14,3345.417
2025-07-15,3331.136
2025-07-16,3346.606
2025-07-17,3340.24
2025-07-18,3350.475
2025-07-20,3349.19
2025-07-21,3396.612
2025-07-22,3427.538
2025-07-23,3390.088
2025-07-24,3369.499
2025-07-25,3336.949
2025-07-27,3333.763
2025-07-28,3312.548
2025-07-29,3327.643
2025-07-30,3285.383
2025-07-31,3288.731
2025-08-01,3363.199
2025-08-03,3362.037
2025-08-04,3377.487
2025-08-05,3383.266
2025-08-06,3370.235
2025-08-07,3400.55
2025-08-08,3398.644
2025-08-10,3391.628
2025-08-11,3349.107
2025-08-12,3350.65
2025-08-13,3362.782
2025-08-14,3335.631
2025-08-15,3335.293
2025-08-17,3327.174
2025-08-18,3331.058
2025-08-19,3314.311
2025-08-20,3346.916
2025-08-21,3338.491
2025-08-22,3372.379
2025-08-24,3369.16
2025-08-25,3354.972
2025-08-26,3390.942
2025-08-27,3395.899
2025-08-28,3414.899
2025-08-29,3448.115
2025-08-31,3448.032
2025-09-01,3479.291
2025-09-02,3530.064
2025-09-03,3560.372
2025-09-04,3552.632
2025-09-05,3586.677
2025-09-07,3591.247
2025-09-08,3635.072
2025-09-09,3633.648
2025-09-10,3644.995
2025-09-11,3631.922
2025-09-12,3643.564
2025-09-14,3638.321
2025-09-15,3677.069
2025-09-16,3694.325
2025-09-17,3669.249
2025-09-18,3640.319
2025-09-19,3684.941
2025-09-21,3686.343
2025-09-22,3747.877
2025-09-23,3763.927
2025-09-24,3743.0
2025-09-25,3744.797
2025-09-26,3761.121
2025-09-28,3766.979
2025-09-29,3832.915
2025-09-30,3863.007
2025-10-01,3863.598
2025-10-02,3862.49
2025-10-03,3887.125
2025-10-05,3909.53
2025-10-06,3969.594
2025-10-07,3994.491
2025-10-08,4011.788
2025-10-09,3990.012
2025-10-10,4010.479
2025-10-12,4035.227
2025-10-13,4128.125
2025-10-14,4161.689
2025-10-15,4209.538
2025-10-16,4365.885
2025-10-17,4251.016
2025-10-19,4237.945
2025-10-20,4360.522
2025-10-21,4093.215
2025-10-22,4087.815
2025-10-23,4121.783
2025-10-24,4113.162
2025-10-26,4064.538
2025-10-27,3998.538
2025-10-28,3964.901
2025-10-29,3952.959
2025-10-30,4036.738
2025-10-31,4001.701
2025-11-02,3979.877
2025-11-03,3997.303
2025-11-04,3934.847
2025-11-05,3973.751
2025-11-06,3989.257
2025-11-07,4001.502
2025-11-09,4011.94
2025-11-10,4120.035
2025-11-11,4142.719
2025-11-12,4191.177
2025-11-13,4185.979
2025-11-14,4084.7
2025-11-16,4096.537
2025-11-17,4036.905
2025-11-18,4076.772
2025-11-19,4104.742
2025-11-20,4079.267
2025-11-21,4066.193
2025-11-23,4075.197
2025-11-24,4143.89
2025-11-25,4133.81
2025-11-26,4165.045
2025-11-27,4163.511
2025-11-28,4219.258
2025-11-30,4222.013
2025-12-01,4227.73
2025-12-02,4212.956
2025-12-03,4207.245
2025-12-04,4206.159
2025-12-05,4198.602
2025-12-07,4201.469
2025-12-08,4194.815
2025-12-09,4210.95
2025-12-10,4232.55
2025-12-11,4276.603
2025-12-12,4301.063
2025-12-14,4302.492
2025-12-15,4304.23
2025-12-16,4307.94
2025-12-17,4339.281
2025-12-18,4335.224
2025-12-19,4339.445
2025-12-21,4355.455
2025-12-22,4460.323
2025-12-23,4503.424
2025-12-24,4480.795
2025-12-25,4495.325
2025-12-26,4532.634
2025-12-28,4527.264
2025-12-29,4345.725
2025-12-30,4339.002
2025-12-31,4318.928
2026-01-01,4348.405
2026-01-02,4331.839
2026-01-04,4372.65
2026-01-05,4440.414
2026-01-06,4493.341
2026-01-07,4463.498
2026-01-08,4475.677
2026-01-09,4509.155
2026-01-11,4540.04
2026-01-12,4599.488
2026-01-13,4597.216
2026-01-14,4615.374
2026-01-15,4610.364
2026-01-16,4596.668
2026-01-18,4672.653
2026-01-19,4665.437
2026-01-20,4775.958
2026-01-21,4778.45
2026-01-22,4959.052
2026-01-23,4988.417
2026-01-25,5039.869
2026-01-26,5043.709
2026-01-27,5172.513
2026-01-28,5513.069
2026-01-29,5438.669
2026-01-30,4891.576
2026-02-01,4741.84
2026-02-02,4774.279
2026-02-03,4947.308
2026-02-04,5012.371
2026-02-05,4703.81
2026-02-06,4968.37
2026-02-08,5036.075
2026-02-09,5032.034
2026-02-10,5041.652
2026-02-11,5061.528
2026-02-12,4920.226
2026-02-13,5042.745
2026-02-15,5020.045
2026-02-16,4990.015
2026-02-17,4859.63
2026-02-18,4976.261
2026-02-19,4987.808
2026-02-20,5105.956
2026-02-22,5165.514
2026-02-23,5236.073
2026-02-24,5146.685
2026-02-25,5163.359
2026-02-26,5184.57
2026-02-27,5279.201
2026-03-01,5387.095
2026-03-02,5345.828
2026-03-03,5125.196
2026-03-04,5165.103
2026-03-05,5086.406
2026-03-06,5174.246
2026-03-08,5075.566
2026-03-09,5139.842
2026-03-10,5196.992
2026-03-11,5134.363
2026-03-12,5098.304
2026-03-13,5020.866
2026-03-15,4997.615
2026-03-16,5012.925
2026-03-17,5002.868
2026-03-18,4836.92
2026-03-19,4643.821
2026-03-20,4497.598
2026-03-22,4464.943
2026-03-23,4441.297
2026-03-24,4546.876
2026-03-25,4498.221
2026-03-26,4405.03
2026-03-27,4495.517
2026-03-29,4448.684
2026-03-30,4513.69
2026-03-31,4696.539
2026-04-01,4784.268
2026-04-02,4675.388
2026-04-05,4610.771
2026-04-06,4658.84
2026-04-07,4833.343
2026-04-08,4715.638
2026-04-09,4763.709
2026-04-10,4749.539
2026-04-12,4671.51
2026-04-13,4757.434
2026-04-14,4837.05
2026-04-15,4823.62
2026-04-16,4791.763
2026-04-17,4832.853
2026-04-19,4755.298
2026-04-20,4821.667
2026-04-21,4737.973
2026-04-22,4728.057
2026-04-23,4695.342
2026-04-24,4708.55
2026-04-26,4680.173
2026-04-27,4692.153
2026-04-28,4595.881
2026-04-29,4561.765
2026-04-30,4626.477
2026-05-01,4613.629
2026-05-03,4613.822
2026-05-04,4519.08
2026-05-05,4593.918
2026-05-06,4699.087
2026-05-07,4704.181
2026-05-08,4715.277
2026-05-10,4691.792
2026-05-11,4767.708
2026-05-12,4716.811
2026-05-13,4696.806
2026-05-14,4652.151
2026-05-15,4539.585
2026-05-17,4537.014
2026-05-18,4581.685
2026-05-19,4489.569
2026-05-20,4546.438
2026-05-21,4535.416
2026-05-22,4508.069
2026-05-24,4567.3
2026-05-25,4559.811
2026-05-26,4519.851
2026-05-27,4447.258
2026-05-28,4495.312
2026-05-29,4540.48
2026-05-31,4539.759
2026-06-01,4484.392
2026-06-02,4474.309
2026-06-03,4457.206
2026-06-04,4461.626
2026-06-05,4328.59
2026-06-07,4343.938
2026-06-08,4317.729
2026-06-09,4222.223
2026-06-10,4047.232
2026-06-11,4219.89
2026-06-12,4218.775
2026-06-14,4294.05
2026-06-15,4315.825
2026-06-16,4331.221
2026-06-17,4277.951
2026-06-18,4188.664
2026-06-19,4155.531
2026-06-21,4140.195
2026-06-22,4187.787
2026-06-23,4099.153
2026-06-24,4012.43
2026-06-25,4014.751
2026-06-26,4088.35
2026-06-28,4062.931
2026-06-29,4015.128
2026-06-30,4005.693
2026-07-01,4035.269
2026-07-02,4126.319
2026-07-03,4175.013
2026-07-05,4183.204
2026-07-06,4157.472
2026-07-07,4098.928
2026-07-08,4076.376
2026-07-09,4123.647
2026-07-10,4120.013
2026-07-12,4084.411
2026-07-13,4001.013
2026-07-14,4053.223
2026-07-15,4058.0
2026-07-16,3985.882
2026-07-17,4017.676
2026-07-19,3995.473
2026-07-20,4009.802
2026-07-21,4080.61
2026-07-22,4133.367
2026-07-23,4047.168
2026-07-24,4053.032
2026-07-26,4094.276
2026-07-27,4073.295
2026-07-28,4025.198
2026-07-29,4084.854
2026-07-30,4105.891
2026-07-31,4043.917
2026-08-02,4074.878
2026-08-03,4053.862
2026-08-04,4072.408
2026-08-05,4278.142
2026-08-06,4252.24
2026-08-07,4342.307
2026-08-09,4332.763
2026-08-10,4402.369
2026-08-11,4371.473
2026-08-12,4414.367
2026-08-13,4356.717
2026-08-14,4375.988
2026-08-16,4370.459
2026-08-17,4425.838
2026-08-18,4332.957
2026-08-19,4511.946
2026-08-20,4526.564
2026-08-21,4604.077
2026-08-23,4624.04
2026-08-24,4679.867
2026-08-25,4654.801
2026-08-26,4623.571
2026-08-27,4594.661
2026-08-28,4456.239
2026-08-30,4458.345
2026-08-31,4452.242
