instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
AUDCHF,AUDCHFb,2025-07-29,buy,confirmed_close,midpoint,fixed,1.5,2025-07-29 09:00:00+00:00,2025-07-29 17:00:00+00:00,0.52482,0.523315,0.5270774999999999,0.52415,-0.44518272425246375,loss,20.0,-8.903654485049275,982.0765539861314,0.52442,0.52221,0.0022100000000000453,0.0036964285714285844,0.5978743961352758,-0.9368770764119145,False
AUDCHF,AUDCHFb,2025-08-01,buy,confirmed_close,midpoint,fixed,1.5,2025-08-01 11:15:00+00:00,2025-08-01 15:39:00+00:00,0.52439,0.5225850000000001,0.5270975,0.5225850000000001,-1.0,loss,19.738701847489295,-19.738701847489295,967.1963905269754,0.524,0.52117,0.002829999999999999,0.0034207142857143086,0.8273125913551832,-1.0,False
AUDCHF,AUDCHFb,2025-08-06,buy,confirmed_close,midpoint,fixed,1.5,2025-08-06 10:15:00+00:00,2025-08-06 17:00:00+00:00,0.5244500000000001,0.5225599999999999,0.5272850000000003,0.52414,-0.1640211640211665,loss,19.890302806459516,-3.2624306190489647,991.2527097039268,0.52387,0.52125,0.0026199999999999557,0.003728571428571446,0.7026819923371496,-0.2645502645502705,False
AUDCHF,AUDCHFb,2025-08-07,buy,confirmed_close,midpoint,fixed,1.5,2025-08-07 08:45:00+00:00,2025-08-07 11:07:00+00:00,0.525,0.523995,0.5265075000000001,0.5265075000000001,1.5,win,19.770497934952246,29.65574690242837,1018.1806436500407,0.52474,0.52325,0.0014899999999999913,0.0037385714285714405,0.3985479556744328,-0.4577114427860702,False
AUDCHF,AUDCHFb,2025-08-08,buy,confirmed_close,midpoint,fixed,1.5,2025-08-08 09:30:00+00:00,2025-08-08 17:00:00+00:00,0.52676,0.5253399999999999,0.5288900000000001,0.52677,0.007042253521094275,win,20.52374774724028,0.14453343483905357,1013.397066924509,0.52647,0.52421,0.0022600000000000398,0.003866428571428588,0.5845187511546356,-0.44366197183097217,False
AUDCHF,AUDCHFb,2025-08-11,buy,confirmed_close,midpoint,fixed,1.5,2025-08-11 12:00:00+00:00,2025-08-11 16:42:00+00:00,0.52719,0.5264949999999999,0.5282325000000002,0.5282325000000002,1.5,win,20.259834161954785,30.389751242932178,1022.7081591754114,0.52704,0.52595,0.0010899999999999244,0.003989285714285727,0.2732318710832389,-0.28776978417274346,False
AUDCHF,AUDCHFb,2025-08-12,sell,confirmed_close,midpoint,fixed,1.5,2025-08-12 08:15:00+00:00,2025-08-12 11:24:00+00:00,0.52732,0.528435,0.5256475,0.5256475,1.5,win,20.45416318350823,30.681244775262343,1053.3894039506738,0.52946,0.52741,0.0020499999999999963,0.004023571428571444,0.5094976034084828,-0.3677130044843317,False
AUDCHF,AUDCHFb,2025-08-13,buy,confirmed_close,midpoint,fixed,1.5,2025-08-13 09:30:00+00:00,2025-08-13 11:02:00+00:00,0.5271899999999999,0.5262100000000001,0.5286599999999997,0.5262100000000001,-1.0,loss,20.658704815343313,-20.658704815343313,1012.2765359518223,0.52702,0.5254,0.0016200000000000658,0.003917857142857155,0.41349134001824706,-1.0,False
AUDCHF,AUDCHFb,2025-08-19,sell,confirmed_close,midpoint,fixed,1.5,2025-08-19 09:00:00+00:00,2025-08-19 17:00:00+00:00,0.52303,0.5239199999999999,0.521695,0.52183,1.3483146067416305,win,21.129175259969934,28.48877563142135,1084.947538629918,0.52449,0.52335,0.0011400000000000299,0.0037392857142857228,0.30487106017192706,-0.8202247191011824,False
AUDCHF,AUDCHFb,2025-08-25,buy,confirmed_close,midpoint,fixed,1.5,2025-08-25 08:30:00+00:00,2025-08-25 17:00:00+00:00,0.5215,0.5201800000000001,0.5234799999999997,0.52126,-0.1818181818182124,loss,20.875617655615066,-3.795566846476105,1044.166453536748,0.52129,0.51907,0.0022199999999999998,0.003551428571428578,0.6251005631536592,-0.8712121212121907,False
