starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,435.06,135.06,45.02,50,16,34,32.0,11.6,0.232,0.048,31.46,M15
300.0,480.41,180.41,60.14,44,13,31,29.55,14.34,0.3258,0.0238,37.65,M30
