symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,H1,2026-01,2026-01-09 18:00:00,2026-01-11 23:00:00,BUY,49504.2,49467.79464,49795.44286,49467.79464,SL,-1.0522,0.0522,19.0,100,49492.7,49501.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.78,284.22
US30,H1,2026-01,2026-01-12 16:00:00,2026-01-12 18:00:00,SELL,49457.2,49525.21607,48913.07143,49525.21607,SL,-1.0279,0.0279,19.0,99,49492.7,49501.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.61,269.61
US30,H1,2026-01,2026-01-16 15:00:00,2026-01-18 23:00:00,BUY,49381.2,49225.04107,50630.47143,49225.04107,SL,-1.0122,0.0122,19.0,100,49242.1,49276.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.64,255.96
US30,H1,2026-01,2026-01-21 17:00:00,2026-01-27 21:00:00,BUY,48789.7,48643.3,49960.9,49010.7,TIME,1.4966,0.013,19.0,98,48677.4,48737.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,19.15,275.12
US30,H1,2026-01,2026-01-26 00:00:00,2026-01-26 07:00:00,SELL,49026.5,49101.00357,48430.47143,49101.00357,SL,-1.0282,0.0282,21.0,95,48988.7,49069.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.14,260.97
US30,H1,2026-01,2026-01-27 16:00:00,2026-01-29 11:00:00,SELL,49106.4,49187.42857,48458.17143,49187.42857,SL,-1.0234,0.0234,19.0,99,49152.7,49166.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.35,247.62
US30,H1,2026-01,2026-01-29 14:00:00,2026-02-02 15:00:00,SELL,48983.9,49342.59286,46114.35714,49342.59286,SL,-1.0059,0.0059,21.0,100,49318.1,49318.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.45,235.17
US30,H1,2026-02,2026-02-02 08:00:00,2026-02-02 09:00:00,SELL,48727.2,48769.99464,48384.84286,48769.99464,SL,-1.0491,0.0491,21.0,99,48728.8,48729.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.34,222.83
US30,H1,2026-02,2026-02-03 17:00:00,2026-02-03 18:00:00,BUY,49049.2,48995.87857,49475.77143,48995.87857,SL,-1.0356,0.0356,19.0,100,49023.5,49047.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-11.54,211.29
US30,H1,2026-02,2026-02-10 18:00:00,2026-02-11 15:00:00,BUY,50217.7,50157.90179,50696.08571,50157.90179,SL,-1.0351,0.0351,21.0,100,50188.3,50198.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-10.94,200.36
US30,H1,2026-02,2026-02-12 03:00:00,2026-02-12 10:00:00,SELL,50291.7,50351.92321,49809.91429,50351.92321,SL,-1.0349,0.0349,21.0,100,50285.8,50315.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-10.37,189.99
US30,H1,2026-02,2026-02-16 11:00:00,2026-02-16 14:00:00,BUY,49731.7,49649.975,50385.5,49649.975,SL,-1.0257,0.0257,21.0,98,49664.7,49708.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-9.74,180.25
