starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,117.05,-182.95,-60.98,35,3,32,8.57,-15.38,-0.4396,0.0255,60.98,US30
