starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,235.17,-64.83,-21.61,7,1,6,14.29,-4.65,-0.6647,0.0233,21.61,2026-01,US30
300.0,186.35,-113.65,-37.88,9,0,9,0.0,-9.28,-1.0307,0.0307,37.88,2026-02,US30
300.0,243.7,-56.3,-18.77,4,0,4,0.0,-4.05,-1.0126,0.0126,18.77,2026-03,US30
300.0,377.74,77.74,25.91,3,1,2,33.33,5.92,1.9748,0.0252,9.96,2026-04,US30
300.0,339.65,39.65,13.22,5,1,4,20.0,3.85,0.769,0.031,18.96,2026-05,US30
300.0,207.59,-92.41,-30.8,7,0,7,0.0,-7.17,-1.0249,0.0249,30.8,2026-06,US30
