utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;12455.91;12455.91;12455.91
2026.02.05;12455.91;12455.91;12455.91
2026.02.06;12544.36;12396.39;12554.70
2026.02.08;12544.36;12544.36;12544.36
2026.02.09;12544.36;12544.36;12544.36
2026.02.10;12414.54;12414.54;12676.18
2026.02.11;12414.54;12414.54;12414.54
2026.02.12;12414.54;12414.54;12414.54
2026.02.13;12414.54;12414.54;12414.54
2026.02.15;12414.54;12414.54;12414.54
2026.02.16;12414.54;12414.54;12414.54
2026.02.17;12414.54;12414.54;12414.54
2026.02.18;12414.54;12414.54;12414.54
2026.02.19;12414.54;12414.54;12414.54
2026.02.20;12550.99;12352.26;12633.53
2026.02.22;12550.99;12550.99;12550.99
2026.02.23;12420.12;12420.12;12702.69
2026.02.24;12284.76;12284.76;12532.57
2026.02.25;12284.76;12284.76;12284.76
2026.02.26;12284.76;12284.76;12284.76
2026.02.27;12284.76;12284.76;12284.76
2026.03.01;12284.76;12284.76;12284.76
2026.03.02;12465.40;12277.87;12477.71
2026.03.03;12465.40;12465.40;12465.40
2026.03.04;12465.40;12465.40;12465.40
2026.03.05;12465.40;12465.40;12465.40
2026.03.06;12465.40;12465.40;12465.40
2026.03.08;12465.40;12465.40;12465.40
2026.03.09;12465.40;12465.40;12465.40
2026.03.10;12388.42;12365.79;12554.44
2026.03.11;12388.42;12388.42;12388.42
2026.03.12;12443.94;12299.95;12443.94
2026.03.13;12443.94;12443.94;12443.94
2026.03.15;12443.94;12443.94;12443.94
2026.03.16;12443.94;12443.94;12443.94
2026.03.17;12443.94;12443.94;12443.94
2026.03.18;12588.39;12372.31;12602.06
2026.03.19;12588.39;12588.39;12588.39
2026.03.20;12657.80;12533.26;12741.01
2026.03.22;12657.80;12657.80;12657.80
2026.03.23;12657.80;12657.80;12657.80
2026.03.24;12638.96;12610.52;12753.08
2026.03.25;12638.96;12638.96;12638.96
2026.03.26;12638.96;12638.96;12638.96
2026.03.27;12638.96;12638.96;12638.96
2026.03.29;12638.96;12638.96;12638.96
2026.03.30;12638.96;12638.96;12638.96
2026.03.31;12638.96;12638.96;12638.96
2026.04.01;12638.96;12638.96;12638.96
2026.04.02;12638.96;12638.96;12638.96
2026.04.03;12638.96;12638.96;12638.96
2026.04.05;12638.96;12638.96;12638.96
2026.04.06;12638.96;12638.96;12638.96
2026.04.07;12512.01;12512.01;12679.37
2026.04.08;12426.51;12407.29;12571.35
2026.04.09;12426.51;12426.51;12426.51
2026.04.10;12426.51;12426.51;12426.51
2026.04.12;12426.51;12426.51;12426.51
2026.04.13;12426.51;12426.51;12426.51
2026.04.14;12426.51;12426.51;12426.51
2026.04.15;12554.31;12373.75;12572.34
2026.04.16;12554.31;12554.31;12554.31
2026.04.17;12554.31;12554.31;12554.31
2026.04.19;12554.31;12554.31;12554.31
2026.04.20;12554.31;12554.31;12554.31
2026.04.21;12554.31;12554.31;12554.31
2026.04.22;12578.65;12472.77;12591.85
2026.04.23;12578.65;12578.65;12578.65
2026.04.24;12578.65;12578.65;12578.65
2026.04.26;12578.65;12578.65;12578.65
2026.04.27;12578.65;12578.65;12578.65
2026.04.28;12578.65;12578.65;12578.65
2026.04.29;12578.65;12578.65;12578.65
2026.04.30;12578.65;12578.65;12578.65
2026.05.01;12578.65;12578.65;12578.65
2026.05.03;12578.65;12578.65;12578.65
2026.05.04;12450.70;12450.70;12584.53
2026.05.05;12450.70;12450.70;12450.70
2026.05.06;12506.81;12408.77;12531.45
2026.05.07;12506.81;12506.81;12506.81
2026.05.08;12506.81;12506.81;12506.81
2026.05.10;12506.81;12506.81;12506.81
2026.05.11;12506.81;12506.81;12506.81
2026.05.12;12506.81;12506.81;12506.81
2026.05.13;12506.81;12506.81;12506.81
2026.05.14;12506.81;12506.81;12506.81
2026.05.15;12421.34;12406.30;12546.87
2026.05.17;12421.34;12421.34;12421.34
2026.05.18;12421.34;12421.34;12421.34
2026.05.19;12295.32;12295.32;12465.26
2026.05.20;12400.15;12277.27;12421.82
2026.05.21;12400.15;12400.15;12400.15
2026.05.22;12273.98;12273.98;12448.29
2026.05.24;12273.98;12273.98;12273.98
2026.05.25;12273.98;12273.98;12273.98
2026.05.26;12148.08;12148.08;12306.19
2026.05.27;12148.08;12148.08;12148.08
2026.05.28;12200.40;12107.51;12213.19
2026.05.29;12200.40;12200.40;12200.40
2026.05.31;12200.40;12200.40;12200.40
2026.06.01;12200.40;12200.40;12200.40
2026.06.02;12200.40;12200.40;12200.40
2026.06.03;12200.40;12200.40;12200.40
2026.06.04;12200.40;12200.40;12200.40
2026.06.05;12200.40;12200.40;12200.40
2026.06.07;12200.40;12200.40;12200.40
2026.06.08;12200.40;12200.40;12200.40
2026.06.09;12200.40;12200.40;12200.40
2026.06.10;12200.40;12200.40;12200.40
2026.06.11;12200.40;12200.40;12200.40
2026.06.12;12200.40;12200.40;12200.40
2026.06.14;12200.40;12200.40;12200.40
2026.06.15;12200.40;12200.40;12200.40
2026.06.16;12315.43;12149.80;12341.68
2026.06.17;12315.43;12315.43;12315.43
2026.06.18;12315.43;12315.43;12315.43
2026.06.19;12315.43;12315.43;12315.43
2026.06.21;12315.43;12315.43;12315.43
2026.06.22;12390.43;12312.81;12430.91
2026.06.23;12306.66;12294.71;12402.83
2026.06.24;12306.66;12306.66;12306.66
2026.06.25;12306.66;12306.66;12306.66
2026.06.26;12223.39;12206.23;12366.93
2026.06.28;12223.39;12223.39;12223.39
2026.06.29;12223.39;12223.39;12223.39
2026.06.30;12260.55;12175.20;12324.87
2026.07.01;12260.55;12260.55;12260.55
2026.07.02;12260.55;12260.55;12260.55
2026.07.03;12260.55;12260.55;12260.55
2026.07.05;12260.55;12260.55;12260.55
2026.07.06;12321.38;12221.04;12361.68
2026.07.07;12321.38;12321.38;12321.38
2026.07.08;12321.38;12321.38;12321.38
2026.07.09;12321.38;12321.38;12321.38
2026.07.10;12321.38;12321.38;12321.38
2026.07.12;12321.38;12321.38;12321.38
2026.07.13;12321.38;12321.38;12321.38
2026.07.14;12321.38;12321.38;12321.38
2026.07.15;12321.38;12321.38;12321.38
2026.07.16;12321.38;12321.38;12321.38
2026.07.17;12321.38;12321.38;12321.38
2026.07.19;12321.38;12321.38;12321.38
2026.07.20;12321.38;12321.38;12321.38
2026.07.21;12321.38;12321.38;12321.38
2026.07.22;12321.38;12321.38;12321.38
2026.07.23;12321.38;12321.38;12321.38
2026.07.24;12321.38;12321.38;12321.38
2026.07.26;12321.38;12321.38;12321.38
2026.07.27;12321.38;12321.38;12321.38
2026.07.28;12321.38;12321.38;12321.38
2026.07.29;12196.59;12196.59;12401.36
2026.07.30;12196.59;12196.59;12196.59
2026.07.31;12196.59;12196.59;12196.59
2026.08.02;12196.59;12196.59;12196.59
2026.08.03;12196.59;12196.59;12196.59
2026.08.04;12196.59;12196.59;12196.59
2026.08.05;12196.59;12196.59;12196.59
2026.08.06;12196.59;12196.59;12196.59
2026.08.07;12071.81;12071.81;12202.49
2026.08.09;12071.81;12071.81;12071.81
2026.08.10;11948.81;11948.81;12118.93
2026.08.11;11948.81;11948.81;11948.81
2026.08.12;11948.81;11948.81;11948.81
2026.08.13;11948.81;11948.81;11948.81
2026.08.14;12040.99;11940.42;12116.32
2026.08.16;12040.99;12040.99;12040.99
2026.08.17;12040.99;12040.99;12040.99
2026.08.18;12040.99;12040.99;12040.99
2026.08.19;12040.99;12040.99;12040.99
2026.08.20;12040.99;12040.99;12040.99
2026.08.21;12040.99;12040.99;12040.99
2026.08.23;12040.99;12040.99;12040.99
2026.08.24;12040.99;12040.99;12040.99
2026.08.25;11988.12;11969.34;12180.46
2026.08.26;11988.12;11988.12;11988.12
2026.08.27;11988.12;11988.12;11988.12
2026.08.28;11864.31;11864.31;12092.27
2026.08.30;11864.31;11864.31;11864.31
2026.08.31;11743.96;11743.96;11867.38
2026.09.01;11622.66;11622.66;11842.79
2026.09.02;11660.75;11615.44;11707.54
2026.09.03;11660.75;11660.75;11660.75
2026.09.04;11660.75;11660.75;11660.75
2026.09.06;11660.75;11660.75;11660.75
2026.09.07;11660.75;11660.75;11660.75
2026.09.08;11673.68;11593.70;11702.89
2026.09.09;11673.68;11673.68;11673.68
2026.09.10;11673.68;11673.68;11673.68
2026.09.11;11665.39;11572.31;11690.76
2026.09.13;11665.39;11665.39;11665.39
2026.09.14;11665.39;11665.39;11665.39
2026.09.15;11683.41;11648.24;11732.14
2026.09.16;11683.41;11683.41;11683.41
2026.09.17;11683.41;11683.41;11683.41
2026.09.18;11683.41;11683.41;11683.41
