date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:45:00,2026-05-28 21:00:00,EURGBP,BUY,timeout,-0.3867,20.0,18.22,1
2026-06-01,2026-06-01 13:00:00,2026-06-01 21:00:00,EURGBP,BUY,timeout,-0.6467,18.22,15.51,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 16:30:00,EURGBP,BUY,loss,-1.0867,15.51,11.63,1
2026-06-04,2026-06-04 13:30:00,2026-06-04 21:00:00,EURGBP,BUY,timeout,-0.2,11.63,11.1,1
2026-06-08,2026-06-08 12:30:00,2026-06-08 21:00:00,EURGBP,BUY,timeout,0.2,11.1,11.61,1
2026-06-09,2026-06-09 12:30:00,2026-06-09 21:00:00,EURGBP,BUY,timeout,-0.6067,11.61,9.99,1
2026-06-10,2026-06-10 12:30:00,2026-06-10 21:00:00,EURGBP,BUY,timeout,0.2533,9.99,10.57,1
2026-06-11,2026-06-11 12:30:00,2026-06-11 21:00:00,EURGBP,BUY,timeout,-0.68,10.57,8.92,1
2026-06-12,2026-06-12 12:30:00,2026-06-12 20:45:00,EURGBP,BUY,timeout,-0.48,8.92,7.93,1
2026-06-15,2026-06-15 12:30:00,2026-06-15 14:45:00,EURGBP,BUY,loss,-1.0867,7.93,5.95,1
2026-06-16,2026-06-16 12:45:00,2026-06-16 21:00:00,EURGBP,SELL,timeout,-0.12,5.95,5.79,1
2026-06-17,2026-06-17 12:30:00,2026-06-17 21:00:00,EURGBP,BUY,timeout,0.0133,5.79,5.8,1
2026-06-18,2026-06-18 12:30:00,2026-06-18 16:00:00,EURGBP,SELL,loss,-1.0867,5.8,4.35,1
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,EURGBP,BUY,timeout,-0.0667,4.35,4.29,1
2026-06-22,2026-06-22 12:30:00,2026-06-22 21:00:00,EURGBP,SELL,timeout,1.14,4.29,5.41,1
2026-06-23,2026-06-23 12:45:00,2026-06-23 21:00:00,EURGBP,BUY,timeout,-0.2,5.41,5.16,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,EURGBP,SELL,timeout,-0.7933,5.16,4.22,1
2026-06-25,2026-06-25 12:45:00,2026-06-25 21:00:00,EURGBP,SELL,timeout,0.12,4.22,4.34,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 13:00:00,EURGBP,BUY,win,1.2467,4.34,5.58,1
