date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,USDJPY,SELL,win,1.2667,20.0,25.83,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 15:00:00,USDJPY,BUY,loss,-1.0667,25.83,19.49,1
2026-06-01,2026-06-01 12:30:00,2026-06-01 13:00:00,USDJPY,SELL,loss,-1.0667,19.49,14.71,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 18:00:00,USDJPY,BUY,win,1.2667,14.71,18.99,1
2026-06-03,2026-06-03 12:30:00,2026-06-03 19:45:00,USDJPY,BUY,win,1.2667,18.99,24.53,1
2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,USDJPY,BUY,timeout,0.8,24.53,29.04,2
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:45:00,USDJPY,BUY,win,1.2667,29.04,37.5,3
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:00:00,USDJPY,SELL,loss,-1.0667,37.5,28.3,2
2026-06-09,2026-06-09 12:45:00,2026-06-09 16:30:00,USDJPY,BUY,win,1.2667,28.3,36.55,3
2026-06-10,2026-06-10 12:30:00,2026-06-10 21:00:00,USDJPY,SELL,timeout,0.0333,36.55,36.83,3
2026-06-11,2026-06-11 12:30:00,2026-06-11 17:15:00,USDJPY,BUY,loss,-1.0667,36.83,27.79,2
2026-06-12,2026-06-12 12:30:00,2026-06-12 20:45:00,USDJPY,BUY,timeout,-0.2667,27.79,26.09,2
2026-06-15,2026-06-15 12:30:00,2026-06-15 18:30:00,USDJPY,SELL,loss,-1.0667,26.09,19.69,1
2026-06-16,2026-06-16 12:30:00,2026-06-16 21:00:00,USDJPY,SELL,timeout,-0.3667,19.69,18.03,1
2026-06-17,2026-06-17 12:30:00,2026-06-17 18:00:00,USDJPY,SELL,loss,-1.0667,18.03,13.6,1
2026-06-18,2026-06-18 13:30:00,2026-06-18 15:15:00,USDJPY,SELL,loss,-1.0667,13.6,10.27,1
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,USDJPY,BUY,timeout,0.1467,10.27,10.61,1
2026-06-22,2026-06-22 12:30:00,2026-06-22 13:30:00,USDJPY,SELL,loss,-1.0667,10.61,8.01,1
2026-06-23,2026-06-23 12:30:00,2026-06-23 21:00:00,USDJPY,SELL,timeout,-0.0933,8.01,7.84,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,USDJPY,BUY,timeout,-0.2733,7.84,7.34,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 14:00:00,USDJPY,SELL,win,1.2667,7.34,9.48,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 20:45:00,USDJPY,BUY,timeout,0.38,9.48,10.31,1
