date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:30:00,2026-05-28 14:00:00,USDCHF,SELL,win,1.2467,20.0,25.73,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 13:30:00,USDCHF,BUY,loss,-1.0867,25.73,19.3,1
2026-06-02,2026-06-02 12:30:00,2026-06-02 17:15:00,USDCHF,BUY,win,1.2467,19.3,24.84,1
2026-06-03,2026-06-03 12:30:00,2026-06-03 16:15:00,USDCHF,BUY,win,1.2467,24.84,31.96,2
2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,USDCHF,BUY,timeout,0.8333,31.96,38.08,3
2026-06-05,2026-06-05 12:30:00,2026-06-05 12:30:00,USDCHF,BUY,win,1.2467,38.08,49.01,4
2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,USDCHF,SELL,loss,-1.0867,49.01,36.76,3
2026-06-09,2026-06-09 12:30:00,2026-06-09 14:15:00,USDCHF,SELL,loss,-1.0867,36.76,27.57,2
2026-06-10,2026-06-10 12:30:00,2026-06-10 13:45:00,USDCHF,SELL,win,1.2467,27.57,35.48,3
2026-06-11,2026-06-11 12:30:00,2026-06-11 12:45:00,USDCHF,BUY,loss,-1.0867,35.48,26.61,2
2026-06-12,2026-06-12 12:45:00,2026-06-12 20:45:00,USDCHF,BUY,timeout,-0.24,26.61,25.14,1
2026-06-15,2026-06-15 12:30:00,2026-06-15 19:45:00,USDCHF,SELL,loss,-1.0867,25.14,18.86,1
2026-06-16,2026-06-16 12:30:00,2026-06-16 14:45:00,USDCHF,SELL,win,1.2467,18.86,24.26,1
2026-06-17,2026-06-17 12:30:00,2026-06-17 18:00:00,USDCHF,SELL,loss,-1.0867,24.26,18.2,1
2026-06-18,2026-06-18 13:30:00,2026-06-18 16:00:00,USDCHF,SELL,loss,-1.0867,18.2,13.65,1
2026-06-19,2026-06-19 12:30:00,2026-06-19 20:45:00,USDCHF,BUY,timeout,0.1467,13.65,14.11,1
2026-06-22,2026-06-22 13:00:00,2026-06-22 21:00:00,USDCHF,BUY,timeout,-0.3667,14.11,12.92,1
2026-06-23,2026-06-23 12:30:00,2026-06-23 13:30:00,USDCHF,SELL,win,1.2467,12.92,16.63,1
2026-06-24,2026-06-24 12:30:00,2026-06-24 21:00:00,USDCHF,BUY,timeout,-0.38,16.63,15.17,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 12:30:00,USDCHF,SELL,win,1.2467,15.17,19.52,1
2026-06-26,2026-06-26 12:30:00,2026-06-26 17:30:00,USDCHF,SELL,loss,-1.0867,19.52,14.64,1
