trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
74,36,37,1,48.65,-1.45,20.0,2.14,1,52399.91,False,,98.69,2.14,0,22.98,mt5_min_step_compounding,US30
