symbol,phase,name,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3""}",-126.95679377372409,-13.201280626832867,0.6199615977463542,42.857142857142854,16.105755795684473,35,-1.0620100771698573,-0.819662286843449,-0.3869747706202677,1.4800000000000388,35,0,-39.13902986903709,0.19373409379508186,25.0,39.40860341609482,36,-2.94912039319396,-0.9931595254921509,-1.3497537295430302,1.480000000000074,36,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3""}",-83.14950051515257,-17.732184378260275,0.3466602821597601,20.0,19.21559732034075,35,-2.443610834052449,-0.9228016221743884,-0.5509243147453303,1.4799999999999902,35,0,-2.038622117209421,0.910939943938804,38.88888888888889,8.765948907858167,36,-0.21082854593636843,-0.23256148748276573,-0.0497739424546294,1.4799999999999998,36,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3""}",-89.10885995634682,-20.564130324050613,0.3254278727422823,20.0,24.209043023928302,35,-2.462146442061631,-0.84944003378097,-0.6484729866717572,1.4799999999999929,35,0,1.3730835246223538,1.0667102568305502,44.11764705882353,8.99880308603489,34,0.18657282845955234,0.15258512843260477,0.04826607852731481,1.480000000000012,34,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first1""}",-9981.0,-3.530614362262663,0.4472620057780099,25.0,4.937538788197415,8,-0.9467355312573806,-0.7150555193008643,-0.4420903846212891,1.480000000000044,8,0,5.965827143999558,2.3018357434039283,63.63636363636363,2.1921566368182988,11,1.134442552289739,2.7214420009048137,0.5360201858372743,1.4799999999999547,11,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first1""}",-9979.0,-2.419870870331453,0.7518351096393604,50.0,7.484730286683106,10,-0.3464851545379307,-0.3233076914791315,-0.22707128491878778,1.479999999999976,10,0,-5.0825487525335555,0.5868328552234794,45.45454545454545,6.466839527526003,11,-0.5849300688476897,-0.7859401382854431,-0.4491711793903459,1.4799999999999542,11,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first1""}",-9979.0,-2.7312080776054515,0.6201903137235174,30.0,5.058715335585184,10,-0.6588527342105036,-0.5399015157846414,-0.27000000000000335,1.4799999999999889,10,0,1.2015093144880584,1.1941408357428458,45.45454545454545,4.290986438801014,11,0.2677653248333572,0.2800077165528828,0.11636363636364777,1.4800000000000249,11,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first1""}",-9980.0,1.9460547947887097,1.355345608540172,50.0,3.99023594992155,10,0.44510305530855393,0.4877041907326232,0.20111780476949637,1.4800000000000115,10,0,-0.27442913432409455,0.9547768484312064,40.0,3.17578404986143,10,-0.04685604076194987,-0.08641303376281798,-0.020000000000000018,1.48,10,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first3""}",-57.62085700872704,-8.849361397524325,0.5576447189753055,30.76923076923077,10.576564834867263,26,-1.244471076729827,-0.836695234765739,-0.34804395609192756,1.4800000000000624,26,0,6.237620697327584,1.3128978546217276,48.57142857142857,5.953751617430781,35,0.7237848394348131,1.047679026290872,0.18100097100639978,1.479999999999965,35,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first3""}",-48.154897573026034,-7.4510927833051905,0.7606308264658532,50.0,18.44648495506046,32,-0.6213505125127352,-0.4039302230998279,-0.2247623286875497,1.4799999999999887,32,0,-1.7940753829117528,0.9379588537234447,54.285714285714285,8.426918207053113,35,-0.09379746563900937,-0.21289816025627947,-0.034195515456490036,1.4799999999999929,35,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first3""}",-0.5436151067309685,2.136391540492788,1.1135810131181794,43.75,8.814235142471126,32,0.3028144431717134,0.24237968535677584,0.07374999999999902,1.479999999999998,32,0,0.9560967680415366,1.04464213334572,42.857142857142854,6.515079425522508,35,0.1425028300167718,0.14675136028212854,0.03502202426724763,1.4800000000000046,35,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""first3""}",-60.36694774828704,-10.531381369854042,0.5698403923818426,32.25806451612903,16.007974005983005,31,-1.292083222645117,-0.6578834626991474,-0.34965627872940885,1.4800000000000006,31,0,3.4418789557497442,1.1777671241318188,45.45454545454545,7.434241436651501,33,0.4495466435638,0.4629764832200581,0.11039855695851905,1.4800000000000029,33,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last2-first2""}",-89.11822808305376,-19.84194594955667,0.3009627446875935,20.588235294117645,20.92932754671464,34,-2.53847988934914,-0.948045077189847,-0.6421705376886256,1.4799999999999687,34,0,7.986472158533031,1.2896562487797025,48.93617021276596,9.727848150191964,47,0.7579385480955523,0.8209906276523684,0.17185789253174544,1.479999999999999,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last2-first2""}",-102.09459699204191,-23.91025603429159,0.4756821648182395,36.36363636363637,27.45936665322095,44,-1.912393347296708,-0.8707504559828202,-0.6042893699645945,1.480000000000019,44,0,-31.641159106043126,0.3889519525815517,36.17021276595745,33.914547962599215,47,-2.073734007327879,-0.9329671485209483,-0.7850844472827974,1.4800000000000098,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last2-first2""}",-69.64038221931456,-15.018957062521853,0.5232872895025215,27.27272727272727,17.964523627369587,44,-1.7534007585593014,-0.8360342513975678,-0.3627807049110545,1.4800000000000082,44,0,-1.2407001295580034,0.9577537052521609,40.42553191489361,8.131866645756759,47,-0.0875390789670723,-0.15257261138257913,-0.01894360309056422,1.480000000000013,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last2-first2""}",-100.58417891245998,-26.812759197056323,0.2994349641549858,20.454545454545457,28.407237672094354,44,-2.85335910141987,-0.9438706961428933,-0.6991961289119907,1.48000000000001,44,0,1.0948862490681055,1.0412635139720097,43.18181818181818,7.254441666610889,44,0.14624913123023348,0.15092632891479457,0.032751060680196405,1.4800000000000062,44,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3-first3""}",-91.94807805604428,-24.680738398174707,0.39352838874097595,25.0,27.853809642501236,52,-2.567720655240865,-0.886081247590461,-0.5364059188348796,1.4800000000000009,52,0,4.384408159093822,1.0958331144234075,46.478873239436616,10.637764045900777,71,0.36357012882713324,0.41215504876547226,0.06941250296690313,1.4799999999999853,71,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3-first3""}",-113.63144272473536,-19.668733742048182,0.6951202037083103,46.26865671641791,29.15493023359289,67,-1.1799495651756797,-0.6746280503660913,-0.30950017148822323,1.4800000000000124,67,0,-40.23092155195796,0.428241628695123,39.436619718309856,41.36347925341839,71,-2.308269131050561,-0.9726193801415574,-0.7012391169651584,1.4800000000000189,71,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3-first3""}",-65.89126723536032,-15.974621724769245,0.6430319258020923,31.343283582089555,19.08925588210679,67,-1.488497348966606,-0.8368383672693585,-0.25257240322517305,1.4799999999999955,67,0,-1.102016549343099,0.9754744205230317,40.845070422535215,11.086228767371587,71,-0.04523722048503381,-0.09940409606073589,-0.007973113788915387,1.4800000000000018,71,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M5"", ""trend"": ""none"", ""window"": ""last3-first3""}",-96.70636162041954,-28.92982470408507,0.43860104019580165,25.757575757575758,33.47578535520708,66,-2.649186415201415,-0.8642015234927148,-0.508119684456412,1.4799999999999973,66,0,4.862222353250978,1.119654751433157,44.776119402985074,8.508812003302324,67,0.42698680575303477,0.5714337502537273,0.0788686425307438,1.4800000000000069,67,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""classic""}",-56.52277778668066,-4.210971080487569,0.8684352970183994,41.86046511627907,18.671556817890167,43,-0.37065554902966036,-0.22552865417482618,-0.09048047432335311,1.4799999999999849,43,0,-10.626919495325215,0.6788125265552402,34.04255319148936,13.307766563745094,47,-1.0472679635719544,-0.7985501882995586,-0.23106905220416676,1.4799999999999947,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""classic""}",-67.89084582414986,-14.613021460009135,0.6158112243270072,39.53488372093023,21.49071390792049,43,-1.2183577218428225,-0.6799691030563413,-0.3536850982081048,1.4799999999999818,43,0,-16.55215365812568,0.6500586207684682,48.93617021276596,18.026628962323066,47,-1.015610554870266,-0.918205710713903,-0.36365433119190455,1.4799999999999993,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""classic""}",-51.41706865491498,-9.002135866951056,0.7184686212366619,37.2093023255814,13.680865417509757,43,-0.8478509138340629,-0.6580092408064678,-0.20951950987201076,1.4800000000000022,43,0,5.930419428652356,1.2018800412052855,48.93617021276596,8.57349119427634,47,0.5667682072818928,0.6917158126448537,0.13170687438323403,1.479999999999999,47,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""classic""}",-32.15896025290349,-1.9312478206631956,0.9280095203294525,42.857142857142854,8.697853117578846,42,-0.16919915397574045,-0.2220372998435713,-0.03813128381891815,1.4290440910110134,42,0,2.0561650911661955,1.0806271620394476,43.18181818181818,4.915483727775527,44,0.24803904291858697,0.41830371231779073,0.05386850471528675,1.4636875481258809,44,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""last1""}",-9977.0,-4.094488634636029,0.5898302497916225,36.36363636363637,9.826527771030502,11,-0.6719511953140362,-0.4166770531811811,-0.3676665974281798,1.4799999999999138,11,0,-0.19521667724551328,0.9741426011794828,41.66666666666667,4.314881535812742,12,-0.019874271779515045,-0.04524265049347239,-0.00834528664596059,1.4799999999999673,12,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""last1""}",-9977.0,-8.912783512716105,0.3199598887451545,27.27272727272727,10.241213552144357,11,-1.3063009362848055,-0.8702858765062956,-0.8316957294801007,1.4799999999999744,11,0,-17.232822880379818,0.20253115908357974,25.0,18.43991218011417,12,-1.8855529739362809,-0.9345393140735186,-1.5448423296227851,1.4800000000000437,12,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""last1""}",-9977.0,-11.637934665361914,0.11180050654768157,9.090909090909092,12.64168019199291,11,-1.9704449894525118,-0.9206003069697368,-1.1113148668792379,1.4800000000000235,11,0,-2.298455331590976,0.7180593360995697,33.33333333333333,4.039875104311019,12,-0.47022965216440427,-0.5689421757465363,-0.18666666666666484,1.4800000000000058,12,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-power-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""last1""}",-9978.0,-4.258550310783704,0.4964785561285631,27.27272727272727,5.99914027119921,11,-0.9142338578397949,-0.7098600996593187,-0.38820258537682706,1.4799999999999978,11,0,8.447835054251662,3.442643214636472,72.72727272727273,3.1612754204798255,11,1.5792023246582527,2.6722869508691627,0.7464853082052556,1.4412579267989687,11,0
USTEC,calendar-timeframe-session,calendar-timeframe-session,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""london-open"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M15"", ""trend"": ""none"", ""window"": ""last2""}",-51.8674473217911,-6.876088457163276,0.6216057262739398,34.78260869565217,12.105514691077646,23,-0.8815569213776312,-0.5680128959928724,-0.2997761101282309,1.4799999999999454,23,0,6.42634729688476,1.4907476280592897,54.166666666666664,3.8965984556275757,24,0.8396859601825554,1.6492197926126186,0.26866781083488817,1.4799999999999889,24,0
