case,period,history_quality_pct,bars,ticks,initial_stop_atr,trailing_atr,trail_start_r,close_at_session_end,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph,symbol,stage,model,fingerprint,elapsed_seconds,config
ustec-frozen-locked-model0,M5 (2025.09.01 - 2026.09.01),100.0,70782,92085526,0.0,0.0,0.0,False,10000.0,10552.81,552.81,5.528099999999999,2169.66,-1616.85,1.34,580.03,5.74,482.8,4.81,34,16,18,47.06,34,47.06,0,0.0,257.17,-119.14,135.6,-88.44,16.26,0.95,5.33,-24.99,-32.18,-5.951900000000001,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\ustec-frozen-locked-model0\ustec-frozen-locked-model0.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\ustec-frozen-locked-model0\ustec-frozen-locked-model0.png,USTEC,locked,0,629f77cdc7c6189e800c5ef265d357bc4bef901ce095aa8eb93059d292563846,22.69,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 2.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}"
us30-frozen-locked-model0,M5 (2025.09.01 - 2026.09.01),100.0,70781,67122621,0.0,0.0,0.0,False,10000.0,10702.32,702.32,7.0232,3048.78,-2346.46,1.3,1358.88,13.53,1298.93,12.99,39,12,27,30.77,39,30.77,0,0.0,577.17,-133.69,254.07,-86.3,18.01,0.52,2.66,-16.23,-229.9,-20.0368,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\us30-frozen-locked-model0\us30-frozen-locked-model0.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\us30-frozen-locked-model0\us30-frozen-locked-model0.png,US30,locked,0,e32ec0bc0723461c55c5bab5c8e07b8014f42dbe6f29127afcadc0681df85a2b,18.26,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 6.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}"
ustec-frozen-full-model1,M5 (2023.09.01 - 2026.09.01),98.0,210531,4208359,0.0,0.0,0.0,False,10000.0,13648.93,3648.93,36.4893,9619.55,-5970.62,1.61,1236.16,9.12,1043.09,7.79,104,52,52,50.0,104,50.0,0,0.0,335.81,-171.44,184.99,-112.69,35.09,2.95,9.29,-110.57000000000006,-102.6,18.2493,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\ustec-frozen-full-model1\ustec-frozen-full-model1.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\ustec-frozen-full-model1\ustec-frozen-full-model1.png,USTEC,full,1,4e13ac36de2e87a8782effd4d7bbb4e319f0a15d8456d070d8fe74c67683a302,8.34,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 2.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}"
us30-frozen-full-model1,M5 (2023.09.01 - 2026.09.01),98.0,210550,4142455,0.0,0.0,0.0,False,10000.0,13115.18,3115.18,31.151799999999994,10588.72,-7473.54,1.42,1632.21,13.16,1563.7,12.66,116,43,73,37.07,116,37.07,0,0.0,705.83,-136.91,246.25,-101.4,26.86,1.91,3.15,-71.05000000000001,-821.8300000000002,4.831799999999994,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\us30-frozen-full-model1\us30-frozen-full-model1.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Month End Institutional Flow Research 2026-09-06\Native\us30-frozen-full-model1\us30-frozen-full-model1.png,US30,full,1,6d87635d8b06751ab021bd86f3e79025f141cefaf21fa0f2286c32ffe3f85876,8.46,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 6.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}"
