symbol,phase,name,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 0.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",1.676562946245923,1.2510174985405964,1.1213608738300436,75.0,4.2044284507472,32,0.2716858474963474,0.2975475770834604,0.041978863182832636,0.4800000000000035,32,0,5.285336539930796,1.5853748443653084,82.85714285714286,2.575600560038671,35,1.0058505234759827,2.052079278881443,0.1500813973194283,0.48000000000000553,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 0.75, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",8.014099989537767,5.6060972279561305,1.4830440744770814,71.875,4.928383411609394,32,0.9608722409385847,1.1375123970164944,0.17479136318282626,0.7299999999999949,32,0,5.900060231875237,1.457422008797559,71.42857142857143,2.7237056309528995,35,0.9200671429577717,2.166188652997379,0.16816443315543012,0.7299999999999964,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",10.25489174630614,7.417095420430608,1.5323979917273782,65.625,4.218755433208288,32,1.0816863323480714,1.7581240576418151,0.22947886318283003,0.9800000000000001,32,0,9.934386129319407,1.7441470751001065,68.57142857142857,3.546116046124481,35,1.3454279625651218,2.801483651437919,0.2761352341374706,0.9230319737485781,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",13.598920267518238,13.358560581310108,1.819329039631751,59.375,6.081300681944057,32,1.4870758644784563,2.1966617472102485,0.40135386318282745,1.4799999999999958,32,0,11.826881836836446,1.7225902614860915,57.14285714285714,4.692014528730615,35,1.3021070173941127,2.520640497683222,0.3276436011112911,1.3364243780265883,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",14.458931889463155,13.664301401789247,1.7513902045649483,53.125,6.081300681944057,32,1.3445590371197342,2.246937311019634,0.41249567171168144,1.795090463113132,32,0,13.411026886248735,1.7995622325649376,54.285714285714285,5.186343021484674,35,1.339651201711074,2.5858349188807823,0.3694734313175096,1.4991503482514037,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 2.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",17.17549027597836,17.66271129894492,1.9508955024969337,53.125,6.081300681944047,32,1.5466379763194993,2.904429861754274,0.5231668606008978,2.0034127010222456,32,0,15.665311545847317,1.9223431234795507,54.285714285714285,5.186343021484674,35,1.4412824559978445,3.020492759725497,0.42722915013117274,1.60554246185552,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 3.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",13.680176522820062,20.320919353069144,2.088052255512802,53.125,6.081300681944091,32,1.6472283529765186,3.3415416233904884,0.5950526395276784,2.1387271084138324,32,0,13.253028619144235,1.7359761058131047,51.42857142857142,6.7777368904585416,35,1.215299322352191,1.9553766741523089,0.36742997271375705,1.6351297536469627,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 4.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",14.728737607063115,25.602873329658227,2.3513692383916966,53.125,6.08130068194408,32,1.794962078648372,4.210098245211822,0.73401785508862,2.400308690646193,32,0,14.413847753209463,1.7955390759091767,51.42857142857142,6.777736890458563,35,1.2594190633552138,2.1266461041739055,0.3976157634299611,1.6938243467062484,35,0
USTEC,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 6.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",13.631199750809621,24.6057938871856,2.3073234441646266,53.125,6.081300681944057,32,1.765217566938203,4.04613999111119,0.7083092239455666,2.351915973200445,32,0,13.20739611433881,1.733138048125276,51.42857142857142,6.7777368904585185,35,1.210873685093893,1.9486439688934754,0.36628917544052664,1.6329115367267926,35,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 0.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",-44.40506973896068,-4.851970811178785,0.7188332540100565,62.7906976744186,6.656146586603395,43,-0.806592437819167,-0.7289459070724472,-0.11252072856127632,0.47999999999999593,43,0,0.451217559170658,1.030204180044142,70.2127659574468,5.075582816907698,47,0.09241807451960317,0.08889965457120895,0.012238570224266828,0.47999999999999915,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 0.75, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",1.0811504887431456,1.7509332415716505,1.0987289512962415,62.7906976744186,4.3999484684779215,43,0.2787886145576185,0.39794403368941106,0.04445601562477191,0.7299999999999988,43,0,1.6537762844792248,1.0871149293319753,61.702127659574465,5.7929542111721855,47,0.2487406601465347,0.2854806415161684,0.03883431490511865,0.7300000000000003,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",2.439666796424583,4.336815664623694,1.22902687315946,60.46511627906976,4.16268039657397,43,0.5920871267257782,1.0418324856727035,0.10384958330236096,0.8955355157744728,43,0,2.726609880208586,1.1293558919349551,55.319148936170215,5.214596531106297,47,0.3637485147075399,0.522880315656967,0.06223475612834962,0.9374882003442466,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",12.805451868664589,13.411842198497425,1.6490185693667536,58.139534883720934,5.713329680953727,43,1.3735258493048021,2.3474651293461823,0.3007768704437747,1.3108718702886832,43,0,12.627996042751155,1.5772366613623017,55.319148936170215,5.0079211533869294,47,1.1418411016602912,2.5216044054948146,0.2606667841713461,1.2961922510373554,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",6.6330385672867,12.535687218351853,1.5720583685115774,53.48837209302325,6.403957392541393,43,1.1710677669628027,1.9574907279914147,0.28419600429118635,1.4466695925186306,43,0,7.473493586537794,1.3057139360607357,44.680851063829785,6.580890111663196,47,0.6645723569814633,1.1356356753765957,0.1626648119921838,1.5474400174715246,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 2.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",10.128103741737196,17.89625444167642,1.798595938820854,53.48837209302325,6.40395739254137,43,1.4535956039167983,2.7945617599704864,0.39491639152752944,1.6536685773517932,43,0,11.177582590705114,1.448167907539533,44.680851063829785,6.580890111663196,47,0.9266972779652293,1.6984909945381523,0.23659880864464802,1.7129113433127539,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 3.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",10.994786979008325,17.683567819348834,1.7892321444904504,53.48837209302325,6.40395739254137,43,1.3962767460217538,2.7613500114702076,0.39128774440571756,1.6468845849066671,43,0,12.125486804434837,1.4861227750419796,44.680851063829785,6.580890111663196,47,0.9803119670130169,1.842529900772093,0.2558586474791005,1.7560166968946238,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 4.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",11.2757829069852,18.69967194910305,1.8275960218977718,53.48837209302325,6.455586775816169,43,1.3935394544199107,2.8966649506061177,0.4126969706945159,1.686910529707464,43,0,12.445814470882354,1.4978483060282284,44.680851063829785,6.580890111663196,47,0.997576763025748,1.8912053323645164,0.26286560704102707,1.771698939723698,47,0
US30,reward-risk,reward-risk,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 6.0, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",13.88000448659053,21.249737761258046,1.9347708664039525,53.48837209302325,6.45558677581618,43,1.4452293216914869,3.2916818407373114,0.4645412145636158,1.7838367247670854,43,0,15.552749997534221,1.6157340279252987,44.680851063829785,6.580890111663196,47,1.0879517153066847,2.363320118348482,0.3237534452315379,1.9079717204357938,47,0
