symbol,phase,name,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 0.75, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",-45.680332275044144,-6.3651798896757095,0.762210172236102,43.75,13.549990049580973,32,-0.5955961356660069,-0.46975531837180573,-0.1918813557863427,1.4799999999999802,32,0,-1.1859892393390914,0.9575120248305119,51.42857142857142,8.22414799993073,35,-0.05854129743886744,-0.1442081586261678,-0.019511402447347198,1.479999999999986,35,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",3.368965145135191,4.162490534662244,1.190853020553135,53.125,6.045725632200128,32,0.47108808484876735,0.688501395513619,0.13875968906171243,1.479999999999988,32,0,8.57963127399406,1.3887957278406404,60.0,7.895392783240451,35,0.836683693251623,1.086663008356727,0.24652869776472103,1.3823405264261353,35,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",6.686373679184886,6.524437183429033,1.3319434727701605,53.125,5.555020193705951,32,0.753010295949486,1.1745118750101877,0.2073899210355846,1.4799999999999849,32,0,6.681918848544655,1.3372114410066471,54.285714285714285,6.124221249091999,35,0.7312873780221811,1.0910642474805008,0.19397101642181366,1.3460097406651657,35,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",13.598920267518238,13.358560581310108,1.819329039631751,59.375,6.081300681944057,32,1.4870758644784563,2.1966617472102485,0.40135386318282745,1.4799999999999958,32,0,11.826881836836446,1.7225902614860915,57.14285714285714,4.692014528730615,35,1.3021070173941127,2.520640497683222,0.3276436011112911,1.3364243780265883,35,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 2.0, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",10.766369590209749,8.727697060015505,1.5616154293813282,56.25,5.04583368307231,32,1.1125678561793504,1.7296838556718699,0.26910766449467804,1.3069003046575514,32,0,8.652431089731948,1.6415725512259545,54.285714285714285,3.7504270290644404,35,1.1393232477536896,2.307052243032264,0.24302534086225483,1.1193627611885504,35,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""prior-day"", ""stop_value"": 0.1, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",-0.6609541633485876,0.1789929390048961,1.022820789983867,53.84615384615385,5.547772665826001,13,0.05527828250111862,0.03226392820806872,0.023335827792869964,1.1176180902644623,13,0,0.6286273281848498,1.1026313265270544,50.0,4.284689115800799,16,0.17065739943907593,0.14671480501739054,0.04344481117676274,0.852078888069042,16,0
USTEC,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 6, ""rr"": 1.5, ""stop_mode"": ""signal-candle"", ""stop_value"": 0.1, ""timeframe"": ""M30"", ""trend"": ""none"", ""window"": ""first3""}",-48.113651204277545,-2.189089260212429,0.9189438265692823,56.25,10.054904178636558,32,-0.11168541697722101,-0.21771358745153838,-0.04615186612924134,1.3670088413491137,32,0,-7.148004363648209,0.7171521483586792,45.714285714285715,8.994639082591727,35,-0.6744028375831155,-0.7946960737404678,-0.200280053415901,1.16591811776004,35,0
US30,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 0.75, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",-39.69676644953489,-4.8909889819303,0.85145424406073,46.51162790697674,9.137215283343691,43,-0.3772477537810128,-0.5352822309928634,-0.10430005651153393,1.4799999999999953,43,0,8.222272329815826,1.29683608173315,53.191489361702125,10.460740756657472,47,0.7206502188081704,0.7860124365077081,0.1788455370812815,1.479999999999999,47,0
US30,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",-31.98548407967134,-1.7564169259662532,0.9382087734726984,46.51162790697674,7.36093823829952,43,-0.1304226065421481,-0.2386131861326431,-0.03187136692638797,1.3705342648826895,43,0,5.191960664388584,1.200987216014281,48.93617021276596,10.8942811110453,47,0.5162389908643944,0.47657671134671303,0.11636247422027814,1.4079147744967653,47,0
US30,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",10.248257893245054,12.887138269868581,1.5903354300226564,58.139534883720934,6.342507089033223,43,1.296987456785826,2.0318681696314735,0.29057704564129283,1.3385883236865357,43,0,10.7745334998826,1.4665185854878138,53.191489361702125,6.610251460309935,47,1.049701833723112,1.6299733171387423,0.22576818505084043,1.355467852099646,47,0
US30,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.5, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",12.805451868664589,13.411842198497425,1.6490185693667536,58.139534883720934,5.713329680953727,43,1.3735258493048021,2.3474651293461823,0.3007768704437747,1.3108718702886832,43,0,12.627996042751155,1.5772366613623017,55.319148936170215,5.0079211533869294,47,1.1418411016602912,2.5216044054948146,0.2606667841713461,1.2961922510373554,47,0
US30,stop,stop,"{""confirmation"": ""none"", ""direction"": ""long-only"", ""entry_time"": ""ny-first-hour"", ""management"": ""none"", ""max_hold_hours"": 24, ""rr"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 2.0, ""timeframe"": ""H1"", ""trend"": ""none"", ""window"": ""classic""}",0.6285928179325977,7.217240898638244,1.3679426590536168,55.81395348837209,5.820344338099536,43,0.84377065642154,1.2400023915071017,0.1684448756000689,1.0966687696227617,43,0,1.5411213513305544,1.0682095074967675,46.808510638297875,6.206017709823608,47,0.1935135202279639,0.2483269341773047,0.03875861561314097,1.134337342736531,47,0
