instrument,broker_symbol,selected_config,train_trades,train_wins,train_losses,train_win_rate_pct,train_net_r,train_profit_factor,train_expectancy_r,train_risk_pct,train_processed_trades,train_ruined,train_max_drawdown_pct,train_ending_balance,train_max_dd_pct_at_1pct,train_ending_balance_at_1pct,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_net_r,validation_profit_factor,validation_expectancy_r,validation_risk_pct,validation_processed_trades,validation_ruined,validation_max_drawdown_pct,validation_ending_balance,validation_max_dd_pct_at_1pct,validation_ending_balance_at_1pct,full_trades,full_wins,full_losses,full_win_rate_pct,full_net_r,full_profit_factor,full_expectancy_r,full_risk_pct,full_processed_trades,full_ruined,full_max_drawdown_pct,full_ending_balance,full_max_dd_pct_at_1pct,full_ending_balance_at_1pct,month_trades,month_wins,month_losses,month_win_rate_pct,month_net_r,month_profit_factor,month_expectancy_r,month_risk_pct,month_processed_trades,month_ruined,month_max_drawdown_pct,month_ending_balance,month_max_dd_pct_at_1pct,month_ending_balance_at_1pct
XAUUSD,XAUUSD..,trail_start_2R_distance_2R,16,8,8,50.0,32.486771873308534,5.060846484163567,2.0304232420817834,1.0,16,False,2.9701000000000097,1359.0479317525724,2.9701000000000097,1359.0479317525724,9,4,5,44.44444444444444,3.058257770984418,1.6116515541968837,0.33980641899826863,1.0,9,False,2.970100000000002,1029.7611794808333,2.970100000000002,1029.7611794808333,23,11,12,47.82608695652174,34.93661103920098,3.9113842532667484,1.5189830886609124,1.0,23,False,5.536231484255561,1391.198912292538,5.536231484255561,1391.198912292538,2,2,0,100.0,1.2872960017018715,inf,0.6436480008509358,1.0,2,False,0.0,1012.8895022187769,0.0,1012.8895022187769
XAGUSD,XAGUSD..,trail_start_2R_distance_1R,32,17,15,53.125,38.00992189478996,3.6488804690173167,1.1878100592121863,1.0,32,False,5.851985059900005,1448.1965565735081,5.851985059900005,1448.1965565735081,5,3,2,60.0,3.7937351982751357,4.743123442555322,0.7587470396550271,1.0,5,False,1.0,1038.2002707462098,1.0,1038.2002707462098,37,20,17,54.054054054054056,41.8036570930651,3.7210696325712838,1.1298285700828405,1.0,37,False,6.34372142635256,1503.5180571283452,6.34372142635256,1503.5180571283452,2,1,1,50.0,1.5749021882666403,117.47596920500962,0.7874510941333202,1.0,2,False,0.013521262789365456,1015.7468741335762,0.013521262789365456,1015.7468741335762
BTCUSD,BTCUSD,fixed_3R,36,11,25,30.555555555555557,6.837021046776171,1.2778482353782905,0.1899172512993381,1.0,36,False,6.423495764822213,1064.6311500525874,6.423495764822213,1064.6311500525874,18,6,12,33.33333333333333,0.12988311105177555,1.0108235925876479,0.007215728391765309,1.0,18,False,6.771727498209292,998.929988154728,6.771727498209292,998.929988154728,52,17,35,32.69230769230769,8.635148927272834,1.2495200502484345,0.16606055629370833,1.0,52,False,6.771727498209315,1081.5365938108596,6.771727498209315,1081.5365938108596,9,2,7,22.22222222222222,-6.870116888948225,0.01855473015025365,-0.7633463209942472,1.0,9,False,6.771727498209293,933.276175017158,6.771727498209293,933.276175017158
ETHUSD,ETHUSD,fixed_5R,30,9,21,30.0,19.274569402228977,1.9178366382013798,0.6424856467409659,1.0,30,False,7.725530557207992,1199.6216218203654,7.725530557207992,1199.6216218203654,10,3,7,30.0,8.93596837944664,2.473601877199844,0.893596837944664,1.0,10,False,4.001907519217396,1089.1830895108544,4.001907519217396,1089.1830895108544,39,12,27,30.76923076923077,28.97598864287116,2.1117232001829493,0.7429740677659272,1.0,39,False,7.725530557207992,1316.7185242184978,7.725530557207992,1316.7185242184978,4,0,4,0.0,-3.064031620553359,0.0,-0.7660079051383397,1.0,4,False,3.0322298173913054,969.677701826087,3.0322298173913054,969.677701826087
EURJPY,EURJPY..,fixed_2R,26,12,14,46.15384615384615,8.094663278271929,1.5781902341622807,0.3113332030104588,1.0,26,False,6.793465209300985,1081.198754347247,6.793465209300985,1081.198754347247,12,2,10,16.666666666666664,-5.6387002909796315,0.4149937106918239,-0.4698916909149693,1.0,12,False,7.388775618221226,944.3529876165127,7.388775618221226,944.3529876165127,35,12,23,34.285714285714285,2.156090052095339,1.0987044012375706,0.061602572917009685,1.0,35,False,11.273490583275409,1018.2778138773465,11.273490583275409,1018.2778138773465,2,0,2,0.0,-2.0,0.0,-1.0,1.0,2,False,1.9899999999999978,980.1,1.9899999999999978,980.1
GBPJPY,GBPJPY..,fixed_1R,38,24,14,63.1578947368421,9.2205201282508,1.658608580589343,0.24264526653291582,1.0,38,False,3.9692139986079873,1094.5635300034176,3.9692139986079873,1094.5635300034176,18,8,10,44.44444444444444,-2.651500461501478,0.7324580751851371,-0.14730558119452655,1.0,18,False,3.8824933361742984,973.0101404934069,3.8824933361742984,973.0101404934069,56,32,24,57.14285714285714,7.348499538498522,1.3073323194385045,0.13122320604461646,1.0,56,False,4.900747930224054,1073.3047751819072,4.900747930224054,1073.3047751819072,8,5,3,62.5,1.2590975254730734,1.4196991751576913,0.15738719068413418,1.0,8,False,1.9899999999999924,1012.3131303192697,1.9899999999999924,1012.3131303192697
GBPUSD,GBPUSD..,trail_start_1R_distance_2R,22,10,12,45.45454545454545,12.085961858849867,2.0451248385254854,0.549361902674994,1.0,22,False,5.661630184270029,1120.7269415331814,5.661630184270029,1120.7269415331814,12,2,10,16.666666666666664,-3.472669204518598,0.5699776114718988,-0.2893891003765498,1.0,12,False,7.793275665704185,964.6704701203782,7.793275665704185,964.6704701203782,30,9,21,30.0,4.552240098541607,1.2451767527909323,0.15174133661805358,1.0,30,False,8.3501931849884,1039.0742304082717,8.3501931849884,1039.0742304082717,3,0,3,0.0,-2.634385201305765,0.0,-0.878128400435255,1.0,3,False,2.6117609357997824,973.8823906420022,2.6117609357997824,973.8823906420022
US30,US30,fixed_5R,13,5,8,38.46153846153847,7.871021153652956,2.219140192722765,0.605463165665612,1.0,13,False,4.109350436540689,1078.6001391573184,4.109350436540689,1078.6001391573184,2,2,0,100.0,6.609077316355561,inf,3.3045386581777807,1.0,2,False,0.0,1066.8953118217335,0.0,1066.8953118217335,13,5,8,38.46153846153847,9.682764849191331,2.499760650351419,0.7448280653224101,1.0,13,False,4.109350436540689,1097.9473978960793,4.109350436540689,1097.9473978960793,6,0,6,0.0,-6.0,0.0,-1.0,1.0,6,False,5.851985059899993,941.4801494010001,5.851985059899993,941.4801494010001
