session,opening_minutes,bins,reload_zone,minimum_breakout_relative_volume,acceptance_closes,retest_bars,stop_mode,reward_risk,management,no_progress_minutes,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,0,0.2163178925003871,1.5812129764625504,7.625808785834676,34,1.6426233469854326,4.521964289583802,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,90,0.21529439850051296,1.7102857343971276,8.334690452006788,34,1.5553405152728617,3.6816435230124123,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,3.0,none,90,0.21381708866720775,1.4875159917147096,9.993857907215142,45,2.254531388738745,9.456225273491059,21
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,none,60,0.21369972194881845,2.4808781386115824,11.902426114781095,49,1.8247940126401778,5.0206200904924225,23
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,trail_1_5r,60,0.21369972194881845,2.4808781386115824,11.902426114781095,49,1.8247940126401778,5.0206200904924225,23
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,none,90,0.21309845647519443,1.7468677650395386,11.062392702748557,34,1.5544562493624996,3.6755940870457637,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,60,0.2102041120610149,1.7307988490434967,10.696186216027748,45,1.582706353445394,4.445921863496305,21
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,90,0.20919982278107227,1.5817508663551585,9.76558932457381,45,1.7734204649722196,5.727371912758583,21
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,none,60,0.20729082749989136,1.6413984966239605,10.643175819055628,45,1.5849166283918903,4.463535062015844,21
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,be_1r,90,0.20552341834485802,1.8356056286612645,7.180030183545405,34,1.5544562493624996,3.6755940870457637,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,be_1r,90,0.2011632854032525,1.6429057031326528,9.473388083795363,45,1.7346285025966164,4.697076147253076,21
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,1.5,be_1r,0,0.19807712422301504,1.870685569149612,6.177993043238228,30,5.646302291902605,9.65907365388432,17
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,trail_1_5r,90,0.19196816274816464,1.5843428576295415,11.04293814097408,49,1.5411016094905603,4.505135526243675,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,none,90,0.19196816274816464,1.5843428576295415,11.04293814097408,49,1.5411016094905603,4.505135526243675,23
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,2.0,trail_1_5r,90,0.19152189630312533,2.490187343280774,9.697133678642867,30,2.144726780162817,3.3506764735143024,17
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,2.0,trail_1_5r,0,0.19091094147032986,1.7486660769510924,10.29937468527553,45,1.7215787792049217,4.122057721395311,21
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,none,0,0.18728053590877605,1.6305692427240708,9.684827428210795,49,2.311596053677174,8.229371908381067,23
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,trail_1_5r,0,0.18728053590877605,1.6305692427240708,9.684827428210795,49,2.311596053677174,8.229371908381067,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,3.0,trail_1_5r,60,0.1850185640363805,1.603141810177082,9.559809082622838,49,1.5131330282439217,4.590881950857706,23
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,2.0,trail_1_5r,60,0.18483301954327572,3.0045977631409384,11.003761494690067,30,2.0834403945729303,3.212838858076683,17
new_york_0930,30,24,vah,1.1,1,6,signal_candle,3.0,trail_1_5r,0,0.18303824831293244,2.124026362727063,14.086226544153746,30,1.3215316572438884,3.055727248061113,17
new_york_0930,30,24,vah,1.1,1,6,signal_candle,3.0,trail_1_5r,90,0.18303824831293244,2.124026362727063,14.086226544153746,30,1.3215316572438884,3.055727248061113,17
new_york_0930,30,24,vah,1.1,1,6,signal_candle,3.0,trail_1_5r,60,0.18303824831293244,2.124026362727063,14.086226544153746,30,1.3215316572438884,3.055727248061113,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,be_1r,0,0.18225412868449928,1.6362882321805607,6.337550574739481,34,1.598156380905015,4.192251739092812,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,3.0,trail_1_5r,0,0.17843341439040397,1.4137853767969206,8.289593877939904,45,2.2738094246680043,9.093808815534121,21
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.177877482881154,1.6656655169144097,8.8038934818091,34,1.4388527950108454,3.05721939403929,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,3.0,none,0,0.17389270474639404,1.3448557944955812,8.107239913761767,45,2.7524815224629755,12.717174312060786,21
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,3.0,none,0,0.17254899914628888,1.5111983948971737,8.87509638170414,36,1.4092667250000697,3.3697255044602636,19
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,none,90,0.17206556143508916,1.7258667372141714,12.392961581989482,45,1.4999260375039478,3.6501053857804777,21
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,trail_1_5r,90,0.17206556143508916,1.7258667372141714,12.392961581989482,45,1.4999260375039478,3.6501053857804777,21
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,0,0.17059475888566572,1.3938981637533272,7.8828866007867315,45,2.2425499154873902,8.877229958090949,21
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,0,0.16868356037204144,1.6641208377415906,7.976592346263756,45,1.9166025069095374,5.275446438845965,21
new_york_0930,60,24,vah,1.1,1,6,opposite_value_area,3.0,trail_1_5r,0,0.16736870243840182,2.2419828866708507,10.46745283697601,30,1.4997028554385061,2.1874139887394284,13
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,be_1r,0,0.16602549609334027,1.4512722984823712,7.691965942696033,45,2.243268339221744,7.581683382459503,21
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,none,90,0.16563435228837936,1.4228948039974627,5.214981026578114,30,1.6095113968172476,3.221210333929525,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,be_1r,90,0.16561668619527506,1.6192092863363698,5.39028068252041,30,1.6639446339704926,2.8637213165501274,17
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,3.0,trail_1_5r,0,0.16406434945437226,1.6686639899878164,9.136386970686372,45,1.622740580790822,3.546550167731821,21
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,2.0,trail_1_5r,90,0.16363028310929342,1.8012333949646187,8.453146174983562,49,1.6882964573670596,4.0426841933834945,23
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,none,60,0.16250546244405586,1.4147700559621506,5.115856009393194,30,1.5594178516916744,2.9858026685597006,17
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,2.0,be_1r,60,0.16180720201440849,1.6587121617875216,6.648088692495824,40,1.739066810468875,2.7381889365186485,13
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,be_1r,60,0.16156933079596708,1.71959231907557,8.99585209941245,45,1.5173132766731305,3.428113616932915,21
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,0,0.16057288171528403,1.5537191187294692,8.62723103211971,36,1.4238733882443209,3.1206023738916455,19
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,none,0,0.16057288171528403,1.5537191187294692,8.62723103211971,36,1.4238733882443209,3.1206023738916455,19
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,2.0,none,0,0.16012451404881517,1.4467616067439653,6.609829678945767,40,1.4457769434868692,2.1455855596200557,13
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,3.0,trail_1_5r,90,0.15835845910694266,2.3522273467175654,8.754473663290941,30,1.9516563211256721,2.77943252877888,17
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,none,90,0.15805323764951287,1.383736294434607,7.409936655359095,45,1.775725465340658,5.745201208122386,21
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,3.0,none,90,0.15750786091697808,1.523482932436878,11.045274011404604,49,1.3694099430995397,3.6873772808612593,23
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,3.0,none,0,0.15606988332008248,1.5385859483152702,7.596400887174082,30,1.4063849551654175,2.7713246928955826,17
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,2.0,none,0,0.15548693902100544,2.4953637676510065,12.14006589056693,30,1.6022531804271898,2.718658795778195,17
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,trail_1_5r,0,0.15266334206627047,1.3367966070017423,7.684698115305966,49,1.9126734166341108,7.535099414575774,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,none,0,0.15266334206627047,1.3367966070017423,7.684698115305966,49,1.9126734166341108,7.535099414575774,23
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,be_1r,60,0.1520547035741646,1.6232138504222036,5.438939288786715,30,1.6016983665954374,2.629128945388781,17
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,3.0,trail_1_5r,60,0.15166958234709296,2.83970940444724,10.049873238856044,30,1.893050051418423,2.6423567748584453,17
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,3.0,none,0,0.15029758300495122,1.3108564201373614,7.686963342670805,49,1.649982524323086,6.554980443336644,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,2.0,none,90,0.14904327094007008,1.3786224230794337,5.585255127194055,36,1.5434095528004144,3.832725505956658,19
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,60,0.14794236666715319,2.042699731973753,7.609856722397801,49,1.8247940126401778,5.0206200904924225,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,3.0,trail_1_5r,90,0.14730374038361518,1.4071221398469813,7.481427215668512,49,1.7493459515117198,6.289588140946867,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,0,0.14567375171521457,1.479198006092689,5.913000148273495,36,1.3824396818019982,2.801308464648389,19
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,2.0,be_1r,0,0.14532749479541948,1.5929716899616333,8.026705543602986,40,1.3970251052206752,1.8997015311978505,13
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,2.0,trail_1_5r,60,0.14443971181694826,2.2242701536590257,9.728060148152906,49,1.5648634275825344,3.390905005999856,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,60,0.14370645618092864,1.5329901314147223,8.40597226843396,49,1.3776235212424206,3.347511501921341,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,2.0,none,60,0.14056046547154505,1.402563507199138,7.225148484539234,49,1.5971381215772915,5.399898348491705,23
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,3.0,none,60,0.13879236234852105,1.5402937812887767,6.150217966809457,40,1.405684016137186,1.7929463044428218,13
new_york_0930,60,24,vah,1.1,1,6,opposite_opening_range,3.0,none,0,0.13710326234373632,2.7656900091186447,8.70509099244634,30,1.4783735174880175,1.7738154034287135,13
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,none,0,0.13552230414322336,1.3046193305991598,4.735151463090492,34,1.4412456282317017,3.0745984092432677,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,trail_1_5r,90,0.13489365911185872,1.9915676582674948,10.253556899532645,30,1.4471277343520907,2.340829766736685,17
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,90,0.13470443980074018,1.7038498252706649,6.9699129621844325,49,1.955667325782067,5.6826730478307885,23
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,2.0,trail_1_5r,0,0.13396226831444483,1.4603940061429417,6.939862118933537,49,2.054181986111638,6.549863257296518,23
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,3.0,be_1r,0,0.13274738223030375,1.4143836691347533,5.461095449226039,40,1.3970251052206752,1.8701266428897911,13
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,be_1r,90,0.13241445029477433,1.5611666756847653,4.7614719864180755,34,1.3436144543909843,2.245913968245561,17
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,3.0,none,90,0.13240606482414094,1.7121533472541657,10.854843704988436,36,1.3284060253384968,2.553615627732797,19
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,3.0,trail_1_5r,90,0.13217409310801817,1.7351095655130602,7.719466236547423,49,1.5359655745524914,3.129585113505118,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,be_1r,60,0.13118564339813976,1.4913456566425127,6.688988674052632,49,1.439541156199982,3.497792812655409,23
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,90,0.12995690215743377,1.8053913581575176,9.52053464964344,34,1.3410986589229728,2.2286746743669372,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,none,90,0.12911528337401879,1.3793744786264848,5.424993699943581,34,1.3436144543909843,2.245913968245561,17
new_york_0930,60,24,vah,1.1,1,6,opposite_opening_range,3.0,be_1r,0,0.12877229163423792,1.867274708800357,3.980940199645766,30,1.7217566343265698,2.3260833703848016,13
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,0,0.12845213902057684,1.3189103912225237,4.79934347752855,36,1.4354401149431073,3.1909013571747913,19
new_york_0930,60,24,vah,1.1,1,6,opposite_value_area,1.5,none,0,0.12837013295221117,2.4227549779431667,12.119884198377973,30,1.3867535861122269,1.6920784837487268,13
new_york_0930,60,24,vah,1.1,1,6,opposite_value_area,1.5,trail_1_5r,0,0.12837013295221117,2.4227549779431667,12.119884198377973,30,1.3867535861122269,1.6920784837487268,13
new_york_0930,60,24,vah,1.1,1,6,opposite_value_area,1.5,be_1r,0,0.12837013295221117,2.2389025434948735,10.462940096924145,30,1.3867535861122269,1.6920784837487268,13
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,be_1r,60,0.1282084530661512,2.000368058054627,7.666066846592967,34,1.305870906544181,2.1270516424495733,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,60,0.12794038114691308,1.651322394799884,6.946558816054704,34,1.3066868127437394,2.1330107214865723,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,be_1r,0,0.1273188569183712,1.3824747076997423,3.8934974158451707,30,2.8234157496142234,7.467237562268769,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,none,90,0.12670271996028057,1.9712214148169236,10.049236319404976,30,1.4211349502418766,2.2049375944340754,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,trail_1_5r,90,0.12670271996028057,1.9712214148169236,10.049236319404976,30,1.4211349502418766,2.2049375944340754,17
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,0,0.1261166912830194,1.3552122555379285,5.188038230783687,40,1.4457769434868692,2.1455855596200557,13
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,trail_1_5r,90,0.12609763219019382,2.4561658764070913,14.639696898162713,45,1.4862968780606456,2.680021389359921,21
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,none,90,0.12609763219019382,2.4561658764070913,14.639696898162713,45,1.4862968780606456,2.680021389359921,21
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,none,60,0.125726798440367,1.924695260597028,11.939938349828694,34,1.305870906544181,2.1270516424495733,17
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,90,0.1257169893114932,2.303772309223138,10.770574651558707,45,1.4862968780606456,2.680021389359921,21
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,2.0,trail_1_5r,90,0.1250224801600817,1.3478401787283356,6.349479025894977,49,1.6023580809598197,5.02602356955173,23
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,2.0,none,60,0.12445000089772679,1.4499218611818356,5.109075363292459,40,1.739066810468875,2.7381889365186485,13
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,be_1r,60,0.12397584243770082,1.4521121548754554,3.866076193747725,30,1.8297719555956276,3.6496196230429767,17
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,90,0.12378519756515864,1.5153108615811566,6.704978711174636,36,1.3445320003438548,2.3762033072862287,19
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,be_1r,90,0.1224209261354521,1.4477352480478651,3.818143441957633,30,1.895555436030405,3.8865446587244445,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,trail_1_5r,60,0.12133167649074829,1.9803780973352292,10.149684945028458,30,1.3990569867026088,2.107429908999503,17
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,90,0.12067717732336504,1.7861219252565832,7.978536615595133,36,1.3324093174056437,2.306459338484368,19
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,trail_1_5r,60,0.12067556612378336,1.7465216050521044,12.04122265537453,49,1.321150601277777,2.83494822267516,23
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,none,60,0.12067556612378336,1.7465216050521044,12.04122265537453,49,1.321150601277777,2.83494822267516,23
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,3.0,trail_1_5r,0,0.12004176031513317,1.4149141702689476,6.216419469061418,49,1.9075238539314228,5.614760680352515,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,2.0,none,60,0.11981498139479745,1.3651467989286727,5.046753262161063,36,1.3136858593876044,2.3224108408492983,19
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,none,90,0.11922172882336513,1.7934925590751318,10.602471257098811,36,1.3324093174056437,2.306459338484368,19
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,90,0.11922172882336513,1.7934925590751318,10.602471257098811,36,1.3324093174056437,2.306459338484368,19
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,2.0,none,0,0.11812885372869915,1.2508888175536843,5.567638157740906,45,2.2449929956252412,8.895590428574597,21
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,2.0,none,0,0.11791973740489836,1.2730097191334198,3.7206874163490777,30,2.5689389372315845,8.0350944323081,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,0,0.11779922367138906,1.9162497331029513,12.378956892457582,34,1.29539674619932,2.0302593379674105,17
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,1.5,none,0,0.11779922367138906,1.9162497331029513,12.378956892457582,34,1.29539674619932,2.0302593379674105,17
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.11515307487427787,1.3229326055037205,4.870794742189033,36,1.311566154164632,2.260652800079943,19
new_york_0930,60,48,vah,0.0,1,6,opposite_value_area,3.0,trail_1_5r,0,0.11478069192880039,1.3246956478356973,4.7070193067224375,40,1.6996378496667999,3.399025330306249,13
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,1.5,be_1r,90,0.11401742725113831,1.3566464631921864,5.775280810197425,49,1.7006763143398205,5.178745664683482,23
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,trail_1_5r,60,0.113400760762256,1.7976263427235164,11.762743742233916,45,1.3204513493609582,2.3938324807636135,21
new_york_0930,30,48,vah,0.0,1,6,opposite_value_area,1.5,none,60,0.113400760762256,1.7976263427235164,11.762743742233916,45,1.3204513493609582,2.3938324807636135,21
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,be_1r,0,0.1132906171097974,1.4018122928265744,3.938003250815947,34,1.3976197086009214,2.7554469427842676,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,trail_1_5r,60,0.1131407373391701,1.960070125996186,9.945556859171202,30,1.3733879921737882,1.9718476541927155,17
new_york_0930,30,24,vah,1.1,1,6,opposite_value_area,1.5,none,60,0.1131407373391701,1.960070125996186,9.945556859171202,30,1.3733879921737882,1.9718476541927155,17
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,60,0.11307895235340977,3.084644461179319,12.070837113991084,45,1.447063629106152,2.3876842671857856,21
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,trail_1_5r,60,0.1126370042563152,3.544157394388537,16.541355520267743,45,1.447063629106152,2.3876842671857856,21
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,1.5,none,60,0.1126370042563152,3.544157394388537,16.541355520267743,45,1.447063629106152,2.3876842671857856,21
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,2.0,be_1r,0,0.11081828675547464,1.4008363376809205,5.738127523648684,49,1.7014525641679081,4.2850546235344344,23
new_york_0930,30,24,vah,0.0,1,6,opposite_opening_range,3.0,trail_1_5r,60,0.10543910513034965,2.135561730994797,8.985755482464985,49,1.4167715440985085,2.4835260685889704,23
new_york_0930,30,24,vah,1.1,1,6,opposite_opening_range,3.0,none,0,0.1048999230003944,2.8835732423074742,15.475847445347135,30,1.4133077209016862,1.8526203894252413,17
new_york_0930,30,48,vah,0.0,1,6,opposite_opening_range,2.0,be_1r,0,0.10365295762691015,1.6151377098498343,7.3290225852762125,45,1.4029957528802708,2.255553552773204,21
new_york_0930,60,24,vah,1.1,1,6,opposite_value_area,3.0,be_1r,0,0.10302349336905324,1.8882904486475416,7.327356046636013,30,1.3133436006047334,1.3398112743810753,13
new_york_0930,30,24,vah,0.0,1,6,opposite_value_area,2.0,none,90,0.10244346954486144,1.256821061338435,5.184056867555298,49,1.8404667153445395,7.11174412720379,23
new_york_0930,60,24,vah,1.1,1,6,opposite_opening_range,2.0,be_1r,0,0.10169662962046634,2.3331916059003697,6.195982988043713,30,1.41672648179021,1.3326262502839636,13
