date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-29 00:00:00,2026-05-29 06:00:00,USDCHF,SELL,timeout,0.0375,20.0,20.17,1
2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,USDCHF,SELL,timeout,0.3375,20.17,21.74,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,USDCHF,BUY,timeout,0.5875,21.74,24.68,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,USDCHF,SELL,timeout,0.3875,24.68,26.88,2
2026-06-04,2026-06-04 23:45:00,2026-06-05 06:00:00,USDCHF,SELL,timeout,0.1,26.88,27.49,2
2026-06-08,2026-06-08 23:30:00,2026-06-09 05:30:00,USDCHF,BUY,loss,-1.0812,27.49,20.66,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 06:00:00,USDCHF,BUY,timeout,-0.8125,20.66,16.8,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,USDCHF,SELL,timeout,0.7625,16.8,19.74,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,USDCHF,BUY,timeout,0.6562,19.74,22.72,1
2026-06-15,2026-06-15 23:30:00,2026-06-16 06:00:00,USDCHF,SELL,timeout,-0.9062,22.72,17.99,1
2026-06-17,2026-06-18 00:00:00,2026-06-18 06:00:00,USDCHF,SELL,timeout,0.2875,17.99,19.17,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 03:15:00,USDCHF,BUY,win,1.1687,19.17,24.33,1
2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,USDCHF,BUY,timeout,-0.0062,24.33,24.29,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,USDCHF,BUY,timeout,0.4875,24.29,27.02,2
2026-06-25,2026-06-25 23:30:00,2026-06-26 04:15:00,USDCHF,BUY,loss,-1.0812,27.02,20.3,1
