trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
16,6,2,8,37.5,5.2,20.0,49.24,4,52399.91,False,,30.82,18.18,AUDUSD
15,1,2,12,6.67,0.93,20.0,20.3,1,52399.91,False,,38.91,16.8,USDCHF
17,2,3,12,11.76,0.27,20.0,17.45,1,52399.91,False,,59.97,9.87,USDCAD
17,0,0,17,0.0,-0.64,20.0,16.36,1,52399.91,False,,30.65,14.09,EURGBP
16,4,4,8,25.0,-1.19,20.0,11.1,1,52399.91,False,,52.19,11.1,USDJPY
17,2,5,10,11.76,-1.83,20.0,9.43,1,52399.91,False,,76.04,5.78,NZDUSD
15,3,6,6,20.0,-2.17,20.0,8.55,1,52399.91,False,,60.74,7.85,GBPUSD
15,1,6,8,6.67,-3.58,20.0,6.71,1,52399.91,False,,67.63,6.47,EURUSD
