symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
USDCAD,30,1.25,2026-06,2026-06-15,2026-06-15 23:30:00,2026-06-16 04:15:00,SELL,1.3991,1.4007,1.3971,1.4007,loss,-1.0875,0.0875,14.0,-160.0,1.39928,1.3991,0.5408
USDCHF,30,1.25,2026-06,2026-06-15,2026-06-15 23:30:00,2026-06-16 06:00:00,SELL,0.79438,0.79598,0.79238,0.7957,timeout,-0.9062,0.0812,13.0,-132.0,0.79464,0.79438,0.963
USDJPY,30,1.25,2026-06,2026-06-15,2026-06-15 23:30:00,2026-06-16 03:00:00,SELL,160.269,160.429,160.069,160.069,win,1.1875,0.0625,10.0,20000.0,160.323,160.269,1.0831
EURGBP,30,1.25,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,0.86477,0.86317,0.86677,0.86507,timeout,0.1062,0.0812,13.0,30.0,0.86477,0.86469,0.5258
EURUSD,30,1.25,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.16143,1.15983,1.16343,1.16114,timeout,-0.2312,0.05,8.0,-29.0,1.16143,1.16115,1.1362
GBPUSD,30,1.25,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.34306,1.34146,1.34506,1.34146,loss,-1.0625,0.0625,10.0,-160.0,1.34306,1.34271,1.2312
NZDUSD,30,1.25,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,0.58336,0.58176,0.58536,0.5819,timeout,-1.0,0.0875,14.0,-146.0,0.58336,0.58306,1.1111
USDCAD,30,1.25,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.39927,1.39767,1.40127,1.3999,timeout,0.3062,0.0875,14.0,63.0,1.39927,1.39909,0.6146
AUDUSD,30,1.25,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,SELL,0.70675,0.70835,0.70475,0.70577,timeout,0.5562,0.0562,9.0,98.0,0.70701,0.70675,1.3532
USDJPY,30,1.25,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 04:45:00,BUY,160.424,160.264,160.624,160.264,loss,-1.0625,0.0625,10.0,-16000.0,160.424,160.391,0.632
AUDUSD,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,BUY,0.70184,0.70024,0.70384,0.70384,win,1.1937,0.0562,9.0,200.0,0.70184,0.70141,1.0769
EURGBP,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,SELL,0.86507,0.86667,0.86307,0.86514,timeout,-0.125,0.0812,13.0,-7.0,0.86522,0.86507,0.6
EURUSD,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,SELL,1.15042,1.15202,1.14842,1.15202,loss,-1.05,0.05,8.0,-160.0,1.15082,1.15042,0.6429
GBPUSD,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,1.33017,1.32857,1.33217,1.33172,timeout,0.9062,0.0625,10.0,155.0,1.33017,1.32953,0.7574
NZDUSD,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 01:15:00,SELL,0.57736,0.57896,0.57536,0.57896,loss,-1.0875,0.0875,14.0,-160.0,0.57768,0.57736,0.7454
USDCAD,30,1.25,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,1.41008,1.40848,1.41208,1.41054,timeout,0.2,0.0875,14.0,46.0,1.41008,1.40958,0.7761
USDJPY,30,1.25,2026-06,2026-06-17,2026-06-17 23:45:00,2026-06-18 06:00:00,BUY,160.606,160.446,160.806,160.606,timeout,-0.0625,0.0625,10.0,0.0,160.606,160.537,0.8422
USDCHF,30,1.25,2026-06,2026-06-17,2026-06-18 00:00:00,2026-06-18 06:00:00,SELL,0.79924,0.80084,0.79724,0.79865,timeout,0.2875,0.0812,13.0,59.0,0.79967,0.79924,0.995
AUDUSD,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,SELL,0.70159,0.70319,0.69959,0.69959,win,1.1937,0.0562,9.0,200.0,0.70176,0.70159,0.623
EURGBP,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 06:00:00,SELL,0.86786,0.86946,0.86586,0.86626,timeout,0.9187,0.0812,13.0,160.0,0.868,0.86786,0.5868
EURUSD,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,SELL,1.14596,1.14756,1.14396,1.14396,win,1.2,0.05,8.0,200.0,1.14629,1.14596,0.8619
GBPUSD,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:30:00,SELL,1.32026,1.32186,1.31826,1.31826,win,1.1875,0.0625,10.0,200.0,1.3206,1.32026,0.7449
NZDUSD,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 03:45:00,SELL,0.57575,0.57735,0.57375,0.57375,win,1.1625,0.0875,14.0,200.0,0.57594,0.57575,0.6379
USDCAD,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:45:00,BUY,1.41367,1.41207,1.41567,1.41567,win,1.1625,0.0875,14.0,200.0,1.41367,1.41332,0.9333
USDCHF,30,1.25,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 03:15:00,BUY,0.80448,0.80288,0.80648,0.80648,win,1.1687,0.0812,13.0,200.0,0.80448,0.80419,0.8845
USDJPY,30,1.25,2026-06,2026-06-18,2026-06-19 00:00:00,2026-06-19 00:30:00,SELL,161.246,161.406,161.046,161.046,win,1.1875,0.0625,10.0,20000.0,161.356,161.246,0.7708
AUDUSD,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 02:45:00,SELL,0.69965,0.70125,0.69765,0.69765,win,1.1937,0.0562,9.0,200.0,0.69994,0.69965,1.6846
EURGBP,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,SELL,0.86245,0.86405,0.86045,0.8629,timeout,-0.3625,0.0812,13.0,-45.0,0.86253,0.86245,0.6292
GBPUSD,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,SELL,1.3247,1.3263,1.3227,1.32395,timeout,0.4063,0.0625,10.0,75.0,1.32494,1.3247,0.7257
NZDUSD,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 05:00:00,SELL,0.57113,0.57273,0.56913,0.56913,win,1.1625,0.0875,14.0,200.0,0.57138,0.57113,1.0511
USDCAD,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,BUY,1.41563,1.41403,1.41763,1.41763,win,1.1625,0.0875,14.0,200.0,1.41563,1.41502,1.8366
USDCHF,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,BUY,0.80881,0.80721,0.81081,0.80893,timeout,-0.0062,0.0812,13.0,12.0,0.80881,0.80857,0.9106
USDJPY,30,1.25,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,SELL,161.551,161.711,161.351,161.662,timeout,-0.7563,0.0625,10.0,-11100.0,161.584,161.551,0.6745
EURUSD,30,1.25,2026-06,2026-06-22,2026-06-22 23:45:00,2026-06-23 06:00:00,SELL,1.14256,1.14416,1.14056,1.14254,timeout,-0.0375,0.05,8.0,2.0,1.14291,1.14256,1.2794
AUDUSD,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,0.69123,0.69283,0.68923,0.69153,timeout,-0.2437,0.0562,9.0,-30.0,0.69146,0.69123,1.3644
EURUSD,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,1.13798,1.13958,1.13598,1.13734,timeout,0.35,0.05,8.0,64.0,1.13822,1.13798,1.1163
GBPUSD,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,1.3198,1.3214,1.3178,1.3207,timeout,-0.625,0.0625,10.0,-90.0,1.32013,1.3198,1.2353
NZDUSD,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,0.56633,0.56793,0.56433,0.56597,timeout,0.1375,0.0875,14.0,36.0,0.56678,0.56633,2.4138
USDCAD,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,BUY,1.42116,1.41956,1.42316,1.42155,timeout,0.1562,0.0875,14.0,39.0,1.42116,1.42093,0.8774
USDCHF,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,BUY,0.80963,0.80803,0.81163,0.81054,timeout,0.4875,0.0812,13.0,91.0,0.80963,0.8093,1.75
USDJPY,30,1.25,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,BUY,161.572,161.412,161.772,161.63,timeout,0.3,0.0625,10.0,5800.0,161.572,161.531,0.7715
EURGBP,30,1.25,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,SELL,0.86209,0.86369,0.86009,0.86109,timeout,0.5437,0.0812,13.0,100.0,0.8622,0.86209,0.77
EURGBP,30,1.25,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,BUY,0.86253,0.86093,0.86453,0.86221,timeout,-0.2812,0.0812,13.0,-32.0,0.86253,0.86241,0.6802
NZDUSD,30,1.25,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,SELL,0.56439,0.56599,0.56239,0.56424,timeout,0.0062,0.0875,14.0,15.0,0.56464,0.56439,0.689
USDCAD,30,1.25,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,BUY,1.4235,1.4219,1.4255,1.42379,timeout,0.0937,0.0875,14.0,29.0,1.4235,1.4232,0.9906
USDJPY,30,1.25,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 01:15:00,BUY,161.78,161.62,161.98,161.62,loss,-1.0625,0.0625,10.0,-16000.0,161.78,161.747,0.6572
AUDUSD,30,1.25,2026-06,2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,BUY,0.68989,0.68829,0.69189,0.68949,timeout,-0.3062,0.0562,9.0,-40.0,0.68989,0.68949,1.5819
AUDUSD,30,1.25,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,SELL,0.69061,0.69221,0.68861,0.68861,win,1.1937,0.0562,9.0,200.0,0.69085,0.69061,0.9438
EURGBP,30,1.25,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 06:00:00,SELL,0.8616,0.8632,0.8596,0.86171,timeout,-0.15,0.0812,13.0,-11.0,0.86175,0.8616,0.7895
EURUSD,30,1.25,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 05:30:00,SELL,1.13632,1.13792,1.13432,1.13792,loss,-1.05,0.05,8.0,-160.0,1.13701,1.13632,2.0337
GBPUSD,30,1.25,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 05:15:00,SELL,1.31867,1.32027,1.31667,1.32027,loss,-1.0625,0.0625,10.0,-160.0,1.31935,1.31867,1.4969
