slug,score,eligible,orb_minutes,setup_window_minutes,confirmation,trend_filter,extension_buffer_atr,touch_tolerance_atr,first_touch_only,stop_mode,stop_buffer_atr,atr_stop_multiple,target_mode,vwap_slope_bars,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses
orb15-directional-none-eb002-tt003-ft1-atr-rr20,0.2756350121889035,False,15,90,directional,none,0.02,0.03,True,atr,0.01,0.25,rr20,3,10000.0,9702.054100619049,-2.979458993809514,0.9746001534602361,37.80487804878049,24.698121677417095,164,62,102,10000.0,10793.187359974325,7.9318735997432555,1.1570304080827807,39.743589743589745,7.0805996692562285,78,31,47,10000.0,8194.719298855262,-18.05280701144738,0.5148164498139957,28.07017543859649,18.052807011447385,57,16,41
orb30-directional-ema-eb002-tt001-ft0-atr-rr20,0.2520739267363741,False,30,90,directional,ema,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9672.67706402266,-3.2732293597733997,0.9780171674452711,39.75903614457831,24.831057706114308,249,99,150,10000.0,9896.27304826136,-1.0372695173863966,0.9833454279672864,35.57692307692308,10.090298134646666,104,37,67,10000.0,10250.91242950294,2.5091242950293857,1.058474658502399,38.35616438356164,6.13830745100324,73,28,45
orb30-side_only-vwap_slope-eb0-tt005-ft1-atr-rr20,0.18904096803998005,False,30,90,side_only,vwap_slope,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,9448.146507342917,-5.518534926570828,0.9843121829477329,38.12709030100335,24.928371452651593,598,228,370,10000.0,14990.58111419013,49.90581114190131,1.3695875456192979,46.63461538461539,8.94563748263118,208,97,111,10000.0,9592.440105524971,-4.075598944750292,0.9586527358795246,38.41463414634146,15.069498775199571,164,63,101
orb15-directional-none-eb0-tt001-ft1-atr-rr20,0.15505551667824857,False,15,90,directional,none,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8675.400655008574,-13.245993449914263,0.8605626477932387,34.50704225352113,20.77573637098625,142,49,93,10000.0,11303.911805259848,13.039118052598475,1.3622888904394093,44.827586206896555,4.437513239508306,58,26,32,10000.0,8414.474812252272,-15.855251877477272,0.5361320631057429,26.0,15.855251877477276,50,13,37
orb30-side_only-none-eb0-tt005-ft1-atr-rr20,0.13731789235784309,False,30,90,side_only,none,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,9364.490374893483,-6.355096251065174,0.9817681796960326,38.08724832214765,24.92837145265158,596,227,369,10000.0,14418.878317452842,44.18878317452841,1.3365031059050232,46.116504854368934,8.94563748263119,206,95,111,10000.0,9592.440105524971,-4.075598944750292,0.9586527358795246,38.41463414634146,15.069498775199571,164,63,101
orb15-side_only-none-eb0-tt001-ft0-atr-rr20,0.0815916819063176,False,15,90,side_only,none,0.0,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9939.713604964127,-0.6028639503587341,0.9985702692075931,37.942122186495176,26.281210245386582,622,236,386,10000.0,13182.610160907248,31.826101609072488,1.1988516893324632,42.5,9.897918808696831,240,102,138,10000.0,8666.454562881918,-13.335454371180822,0.8717836765816526,36.21621621621622,16.67843283093469,185,67,118
orb30-side_only-none-eb0-tt001-ft0-atr-rr20,0.054336320235659485,False,30,90,side_only,none,0.0,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9630.654973931996,-3.6934502606800423,0.9875547998590193,38.429752066115704,25.691992312869978,484,186,298,10000.0,13929.959496082833,39.29959496082833,1.3039659274858368,44.11764705882353,10.361193678952663,204,90,114,10000.0,10625.142843375526,6.251428433755257,1.0699584756714071,39.58333333333333,9.049783797276545,144,57,87
orb30-directional-none-eb0-tt001-ft0-atr-rr20,0.0052676407895830835,False,30,90,directional,none,0.0,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8918.813913102313,-10.811860868976876,0.9415801151235484,37.77089783281733,23.739761658707238,323,122,201,10000.0,10130.70300783854,1.307030078385396,1.0149641610073348,36.36363636363637,12.712636603808647,143,52,91,10000.0,10125.109268618804,1.2510926861880378,1.0209702977929478,39.0,7.920980529047096,100,39,61
orb15-directional-ema-eb002-tt005-ft1-atr-rr20,-0.003171780451699746,False,15,90,directional,ema,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,10435.34519245997,4.353451924599705,1.034699661140782,38.59649122807017,28.146745055834817,171,66,105,10000.0,11159.006957586178,11.590069575861772,1.2703171345798734,42.028985507246375,6.211478145203374,69,29,40,10000.0,9589.348601994721,-4.1065139800527835,0.8814526725527667,41.935483870967744,8.853524782253738,62,26,36
orb30-side_only-none-eb002-tt003-ft0-atr-rr20,-0.04187082046862667,False,30,90,side_only,none,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9593.913609443534,-4.06086390556466,0.9884899549781809,38.92857142857143,25.991693546118,560,218,342,10000.0,12710.668131505066,27.106681315050672,1.1940774380274735,42.600896860986545,10.115081470073921,223,95,128,10000.0,9724.253125641668,-2.7574687435833245,0.9706905681893638,37.5,11.061660934932348,160,60,100
orb30-directional-ema-eb002-tt001-ft1-atr-rr20,-0.06425202887684378,False,30,90,directional,ema,0.02,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8937.007740692032,-10.629922593079677,0.7627698158773876,37.5,19.22596152885152,72,27,45,10000.0,10981.990384322893,9.819903843228929,1.7834692663809748,48.0,3.0531689420895103,25,12,13,10000.0,9225.486325249893,-7.7451367475010695,0.5588633205771754,24.0,7.745136747501073,25,6,19
orb30-side_only-ema-eb002-tt001-ft0-atr-rr20,-0.07810558183594285,False,30,90,side_only,ema,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9867.677359204257,-1.323226407957423,0.9944194785337035,39.37007874015748,26.612801399357227,381,150,231,10000.0,12937.733697342863,29.377336973428637,1.3377483566781396,44.966442953020135,9.61744483031366,149,67,82,10000.0,10810.63507696368,8.106350769636794,1.1260640999382543,39.81481481481482,4.5677563732099085,108,43,65
orb15-directional-ema-eb002-tt005-ft0-atr-rr20,-0.16578628507607718,False,15,90,directional,ema,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,11554.534123883997,15.54534123883997,1.0423582047067974,39.20792079207921,22.47467673314458,505,198,307,10000.0,9157.537012229577,-8.424629877704227,0.9273849653297149,35.82887700534759,17.536867384196796,187,67,120,10000.0,10298.260145407174,2.9826014540717427,1.0333907893249736,42.5,10.745710615931248,160,68,92
orb15-side_only-none-eb0-tt001-ft1-atr-rr20,-0.1800947568678657,False,15,90,side_only,none,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8401.02302190019,-15.98976978099811,0.9402956453333154,36.5296803652968,23.6761451758232,438,160,278,10000.0,13744.867041095762,37.44867041095763,1.3247172179665583,45.23809523809524,8.002925998961228,168,76,92,10000.0,8672.16130562765,-13.278386943723508,0.824849087357789,33.85826771653544,15.877836599850752,127,43,84
orb15-side_only-none-eb002-tt001-ft1-atr-rr20,-0.1858659057101768,False,15,90,side_only,none,0.02,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8246.530108692114,-17.534698913078863,0.9323954312225191,36.757990867579906,23.291593820832908,438,161,277,10000.0,13435.915785661211,34.3591578566121,1.288901727774878,44.642857142857146,9.886472769454222,168,75,93,10000.0,9081.549688776104,-9.184503112238962,0.8816498218101424,35.65891472868217,16.926464302948624,129,46,83
orb15-side_only-vwap_slope-eb002-tt001-ft1-atr-rr20,-0.1858659057101768,False,15,90,side_only,vwap_slope,0.02,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8246.530108692114,-17.534698913078863,0.9323954312225191,36.757990867579906,23.291593820832908,438,161,277,10000.0,13698.540542810666,36.98540542810667,1.3065242750071675,44.97041420118343,9.863127193026203,169,76,93,10000.0,8776.315732747133,-12.23684267252867,0.8428666777519641,35.11450381679389,17.773240699384633,131,46,85
orb30-directional-ema-eb002-tt005-ft1-atr-rr20,-0.2245233072513031,False,30,90,directional,ema,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8697.49381111045,-13.025061888895506,0.8303605369920917,36.58536585365854,21.263225941181517,123,45,78,10000.0,11027.467581945748,10.27467581945749,1.475018998168313,47.5,3.7968672791887053,40,19,21,10000.0,9369.542962492189,-6.304570375078111,0.7181908844277792,30.555555555555557,7.367070217831169,36,11,25
orb30-directional-none-eb002-tt003-ft1-atr-rr20,-0.22853508974655323,False,30,90,directional,none,0.02,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8977.822718118925,-10.221772818810749,0.8549000707870459,36.84210526315789,22.281397251125057,114,42,72,10000.0,9738.88604034715,-2.6111395965285,0.8933509524765444,35.8974358974359,7.247399257134451,39,14,25,10000.0,8892.215359183829,-11.077846408161719,0.5312972206084688,25.0,11.414981595662521,36,9,27
orb30-directional-vwap_slope-eb002-tt003-ft1-atr-rr20,-0.22853508974655323,False,30,90,directional,vwap_slope,0.02,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8977.822718118925,-10.221772818810749,0.8549000707870459,36.84210526315789,22.281397251125057,114,42,72,10000.0,9738.88604034715,-2.6111395965285,0.8933509524765444,35.8974358974359,7.247399257134451,39,14,25,10000.0,8892.215359183829,-11.077846408161719,0.5312972206084688,25.0,11.414981595662521,36,9,27
orb15-directional-vwap_slope-eb002-tt005-ft1-atr-rr20,-0.2622441770727262,False,15,90,directional,vwap_slope,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,9487.61249539391,-5.123875046060888,0.963497313884534,37.185929648241206,25.92692457973905,199,74,125,10000.0,10863.532667917732,8.635326679177325,1.1344598687548035,39.175257731958766,7.7517746351676475,97,38,59,10000.0,9094.706241606335,-9.05293758393666,0.774293687829514,37.3134328358209,11.321017066342701,67,25,42
orb15-side_only-vwap_slope-eb0-tt001-ft1-atr-rr20,-0.4323695753592718,False,15,90,side_only,vwap_slope,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8371.832912427119,-16.281670875728814,0.9394482587154712,36.59090909090909,24.457976624144038,440,161,279,10000.0,13890.488617558553,38.90488617558552,1.3318106920509694,45.614035087719294,6.976561484230211,171,78,93,10000.0,8381.503347229207,-16.184966527707935,0.7873520574194789,33.33333333333333,17.51167506013727,129,43,86
orb30-side_only-vwap_slope-eb0-tt001-ft0-atr-rr20,-0.44819340249856765,False,30,90,side_only,vwap_slope,0.0,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9268.566372096298,-7.314336279037015,0.9740124571975046,38.347457627118644,26.55335149871572,472,181,291,10000.0,13418.3127665808,34.183127665808,1.2744799259804043,43.71859296482412,10.361193678952663,199,87,112,10000.0,10472.99673461152,4.729967346115216,1.0543530662791063,39.568345323741006,9.049783797276552,139,55,84
orb30-directional-none-eb002-tt005-ft1-atr-rr20,-0.4517102968189013,False,30,90,directional,none,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8544.821270885004,-14.551787291149953,0.8296227822937265,36.231884057971016,21.81000177250197,138,50,88,10000.0,10396.52131787586,3.9652131787585976,1.1420754156839075,42.5531914893617,6.75231719802774,47,20,27,10000.0,8989.999427337592,-10.100005726624072,0.6101198788844775,27.500000000000004,10.100005726624078,40,11,29
orb30-directional-vwap_slope-eb002-tt005-ft1-atr-rr20,-0.4517102968189013,False,30,90,directional,vwap_slope,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8544.821270885004,-14.551787291149953,0.8296227822937265,36.231884057971016,21.81000177250197,138,50,88,10000.0,10396.52131787586,3.9652131787585976,1.1420754156839075,42.5531914893617,6.75231719802774,47,20,27,10000.0,8989.999427337592,-10.100005726624072,0.6101198788844775,27.500000000000004,10.100005726624078,40,11,29
orb30-directional-none-eb002-tt001-ft0-atr-rr20,-0.5703635464545496,False,30,90,directional,none,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8828.464015651338,-11.715359843486617,0.9322867661617109,37.79264214046823,25.2977722720583,299,113,186,10000.0,10267.326669934855,2.673266699348553,1.0324258205754469,36.76470588235294,11.796939047262518,136,50,86,10000.0,10127.408893744045,1.274088937440454,1.024026804304397,38.20224719101123,6.097628452378703,89,34,55
orb15-side_only-ema-eb0-tt003-ft0-atr-rr20,-0.578040943477208,False,15,90,side_only,ema,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,12096.529060944182,20.965290609441812,1.0472625317873856,39.44636678200692,25.511231787222094,578,228,350,10000.0,9437.380997466265,-5.6261900253373405,0.9547434494028942,35.92233009708738,18.30820776004826,206,74,132,10000.0,9354.063193907348,-6.4593680609265185,0.9295742406882482,37.88819875776397,12.913556125186659,161,61,100
orb15-side_only-ema-eb0-tt005-ft0-atr-rr20,-0.5831109783902431,False,15,90,side_only,ema,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,10837.834939717679,8.378349397176788,1.017702389228327,38.139534883720934,29.39892996392806,645,246,399,10000.0,10149.55222665687,1.4955222665687051,1.010876973016413,38.427947598253276,19.920236715671354,229,88,141,10000.0,10590.81624199164,5.908162419916407,1.0543224812454755,41.05263157894737,10.776888354333131,190,78,112
orb30-side_only-none-eb0-tt003-ft1-atr-rr15,-0.5840128951094492,False,30,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr15,3,10000.0,8760.833081652596,-12.391669183474042,0.9506918407326157,42.6559356136821,25.749533421966998,497,212,285,10000.0,12814.591678631563,28.145916786315638,1.2781792636646698,49.714285714285715,7.952868093435385,175,87,88,10000.0,9211.354604399623,-7.88645395600377,0.8962949210546357,40.87591240875913,12.56511972111722,137,56,81
orb30-side_only-vwap_slope-eb002-tt001-ft0-atr-rr20,-0.6003507049654324,False,30,90,side_only,vwap_slope,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8976.822512902403,-10.231774870975974,0.9605139243303522,38.215102974828376,26.335901806488838,437,167,270,10000.0,13209.553267258234,32.09553267258234,1.2714372871984896,43.75,8.036830267142854,192,84,108,10000.0,10650.576414327012,6.50576414327011,1.083217681006469,39.682539682539684,6.603232336604889,126,50,76
orb30-side_only-none-eb002-tt001-ft0-atr-rr20,-0.605938917234174,False,30,90,side_only,none,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,9320.873945266432,-6.791260547335676,0.975180468470979,38.392857142857146,27.17570131492306,448,172,276,10000.0,13713.239896489946,37.13239896489946,1.3023521981167598,44.16243654822335,8.036830267142854,197,87,110,10000.0,10695.332110678663,6.953321106786614,1.0853186895110025,39.39393939393939,7.553771292862417,132,52,80
orb15-side_only-ema-eb002-tt005-ft1-atr-rr20,-0.6142207651497085,False,15,90,side_only,ema,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8447.688222381512,-15.52311777618488,0.9541994417877496,36.734693877551024,25.552331276149243,539,198,341,10000.0,11369.22279366518,13.69222793665179,1.1144816237472959,40.21164021164021,12.899003507711937,189,76,113,10000.0,10144.275253867909,1.442752538679093,1.0153873129936608,40.36144578313253,14.065933920758509,166,67,99
orb30-side_only-vwap_slope-eb002-tt005-ft0-atr-rr20,-0.6146133116090686,False,30,90,side_only,vwap_slope,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,8840.138734224356,-11.598612657756435,0.9691781022890951,38.30455259026688,26.44363385085321,637,244,393,10000.0,12537.298280485462,25.372982804854626,1.168232370152032,42.79835390946502,11.119719213963357,243,104,139,10000.0,9551.236480176087,-4.487635198239126,0.9588792728433073,38.58695652173913,13.321161229854306,184,71,113
orb15-side_only-none-eb0-tt003-ft1-atr-rr10,-0.7354990108742596,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr10,3,10000.0,8223.450675402093,-17.76549324597907,0.9318885479916156,50.90579710144928,25.0813379936099,552,281,271,10000.0,10915.215766214948,9.152157662149474,1.0851019305849037,53.48837209302325,8.72370709960492,215,115,100,10000.0,8459.07150339401,-15.4092849660599,0.8051794075461987,46.05263157894737,17.25261782899417,152,70,82
orb15-directional-vwap_slope-eb0-tt003-ft1-atr-rr20,-0.7535071282679198,False,15,90,directional,vwap_slope,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,9216.4479861674,-7.835520138325991,0.9381165873916564,36.87150837988827,26.548692740713154,179,66,113,10000.0,10384.279692648039,3.8427969264803963,1.0691193836471682,38.372093023255815,8.063280759395287,86,33,53,10000.0,7792.178690007908,-22.07821309992092,0.43270162204358376,25.423728813559322,22.07821309992092,59,15,44
orb30-directional-none-eb0-tt003-ft1-pullback_swing-rr15,-0.7556120344139758,False,30,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr15,3,10000.0,8446.21519352745,-15.537848064725491,0.7831226444582357,37.704918032786885,21.459746292175517,122,46,76,10000.0,9963.249662743816,-0.3675033725618393,0.9847655494287654,45.23809523809524,5.677756935589319,42,19,23,10000.0,10515.252752049802,5.152527520498018,1.2220594613261477,48.837209302325576,5.2382997792178685,43,21,22
orb15-side_only-ema-eb002-tt003-ft0-atr-rr20,-0.7698089865350983,False,15,90,side_only,ema,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,10371.935368376844,3.719353683768434,1.0096140185611104,38.664323374340945,26.01142750542158,569,220,349,10000.0,9414.636470096042,-5.853635299039583,0.9523728493744167,35.960591133004925,17.469867229685633,203,73,130,10000.0,8970.31977125016,-10.296802287498396,0.8885312646965932,37.423312883435585,14.46335538999043,163,61,102
orb30-side_only-vwap_slope-eb0-tt005-ft0-atr-rr20,-0.7852895420606583,False,30,90,side_only,vwap_slope,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9041.11864998508,-9.588813500149207,0.9760213111765184,38.095238095238095,27.44626508405737,672,256,416,10000.0,13317.501397370806,33.175013973708054,1.206581394869466,43.373493975903614,11.208473928053056,249,108,141,10000.0,9962.285601101588,-0.3771439889841188,0.9967998157415678,39.48717948717949,12.319327716268024,195,77,118
orb30-side_only-ema-eb002-tt005-ft0-atr-rr20,-0.8076461402109336,False,30,90,side_only,ema,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9291.672208576789,-7.083277914232111,0.9791364378382713,38.56088560885609,27.917049070444666,542,209,333,10000.0,12412.2734539967,24.122734539967006,1.215680843755024,43.75,10.77705606976586,192,84,108,10000.0,9991.708984330953,-0.08291015669046331,0.999084342528432,39.1025641025641,9.316493174757053,156,61,95
orb15-side_only-none-eb002-tt001-ft0-atr-rr20,-0.811219028773599,False,15,90,side_only,none,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8784.798506549268,-12.152014934507315,0.9676098648165039,37.35537190082645,26.987991290872017,605,226,379,10000.0,12400.437324201288,24.00437324201288,1.150888468176972,41.30434782608695,11.21260431254805,230,95,135,10000.0,8780.730257770854,-12.192697422291454,0.8854725867129403,36.46408839779006,15.518292715985012,181,66,115
orb30-directional-vwap_slope-eb0-tt003-ft1-atr-rr20,-0.8152202328732816,False,30,90,directional,vwap_slope,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8609.636802560524,-13.90363197439476,0.8147777937138272,35.77235772357724,22.706854611813654,123,44,79,10000.0,9726.847335100963,-2.731526648990368,0.897784605745255,35.714285714285715,7.711973791396937,42,15,27,10000.0,8589.929253536238,-14.100707464637619,0.5201704043971312,23.25581395348837,15.770581662874882,43,10,33
orb30-directional-none-eb0-tt003-ft1-atr-rr05,-0.8701391381050865,False,30,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr05,3,10000.0,8500.87755238009,-14.991224476199093,0.6700394636017977,60.65573770491803,18.89427976354001,122,74,48,10000.0,9718.054196294559,-2.819458037054412,0.8162782039536779,64.28571428571429,4.2243105249001855,42,27,15,10000.0,9348.306714431477,-6.516932855685232,0.6320779825819527,58.139534883720934,8.95283879104094,43,25,18
orb15-side_only-ema-eb0-tt005-ft1-atr-rr20,-0.8754264041853785,False,15,90,side_only,ema,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8762.397816513077,-12.376021834869222,0.9639910088740228,36.93181818181818,27.07751218789988,528,195,333,10000.0,11066.699224313823,10.666992243138228,1.09121543175167,39.8936170212766,16.013871426930677,188,75,113,10000.0,10673.602334536858,6.73602334536858,1.0742102101340234,41.139240506329116,12.25216141932422,158,65,93
orb15-directional-none-eb002-tt005-ft1-atr-rr20,-0.9480423820302857,False,15,90,directional,none,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,9217.168842056222,-7.8283115794377744,0.9435237190191009,36.54822335025381,27.34223483318059,197,72,125,10000.0,10863.532667917732,8.635326679177325,1.1344598687548035,39.175257731958766,7.7517746351676475,97,38,59,10000.0,9274.84422905337,-7.251557709466305,0.8207601934442802,38.23529411764706,11.321017066342733,68,26,42
orb30-directional-ema-eb0-tt005-ft0-atr-rr20,-0.9994119770639607,False,30,90,directional,ema,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,10031.53678625051,0.3153678625051004,1.0010786317152944,39.77272727272727,30.066224418767522,440,175,265,10000.0,10276.677380598463,2.7667738059846236,1.0283284244409914,38.92215568862276,11.86736750533143,167,65,102,10000.0,9343.607280184879,-6.563927198151209,0.9126518982905052,38.28125,10.582594941941876,128,49,79
orb15-directional-vwap_slope-eb0-tt005-ft0-atr-rr20,-1.0082347990189238,False,15,90,directional,vwap_slope,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,11307.965729957234,13.079657299572345,1.0282068622950786,38.862559241706165,24.40502184349543,633,246,387,10000.0,8886.211409805748,-11.137885901942523,0.9283825430279946,35.88709677419355,22.912307709260045,248,89,159,10000.0,10151.711768063524,1.5171176806352271,1.0138695907687179,40.526315789473685,12.620322120067875,190,77,113
orb15-side_only-vwap_slope-eb002-tt003-ft1-atr-rr20,-1.0183633331015312,False,15,90,side_only,vwap_slope,0.02,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8535.927203927455,-14.640727960725453,0.9572910699306586,37.254901960784316,27.092215313398654,561,209,352,10000.0,9820.33475562052,-1.7966524437947884,0.9877270078223941,36.44859813084112,17.373547917167045,214,78,136,10000.0,8018.611936215718,-19.813880637842818,0.7758807386497645,34.177215189873415,22.509836772699956,158,54,104
orb15-directional-none-eb0-tt003-ft1-atr-rr10,-1.0863423679724447,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr10,3,10000.0,8283.861286616795,-17.16138713383205,0.8189101543322641,47.45762711864407,23.313571950372854,177,84,93,10000.0,10402.070765759057,4.020707657590572,1.100973038533192,53.57142857142857,5.186768793536281,84,45,39,10000.0,8492.514938055006,-15.074850619449931,0.5711107682858877,38.333333333333336,15.074850619449935,60,23,37
orb30-directional-none-eb0-tt003-ft1-pullback_swing-extreme,-1.1298828249403474,False,30,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,extreme,3,10000.0,9026.637144849075,-9.733628551509243,0.8133359921957272,55.65217391304348,13.968117554562687,115,64,51,10000.0,9073.7086139583,-9.262913860416988,0.4983554784337697,56.09756097560976,11.016262718999254,41,23,18,10000.0,9814.554433539586,-1.8544556646041377,0.8946984378672411,60.46511627906976,6.008662455796517,43,26,17
orb15-directional-none-eb0-tt003-ft1-atr-rr05,-1.206697100959654,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr05,3,10000.0,8092.1069804914105,-19.078930195085896,0.7105196362432018,61.5819209039548,20.584647695298493,177,109,68,10000.0,10165.987630855872,1.6598763085587276,1.0634704283765137,70.23809523809523,4.559873153538531,84,59,25,10000.0,9110.110990480147,-8.898890095198531,0.6334784195826334,58.333333333333336,10.465988235997683,60,35,25
orb30-side_only-none-eb0-tt005-ft0-atr-rr20,-1.2132272275095701,False,30,90,side_only,none,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9282.439455465532,-7.175605445344679,0.9827741084702357,38.200589970501476,29.354449636903436,678,259,419,10000.0,13178.857043261123,31.78857043261123,1.1983676787750812,43.2,11.208473928053056,250,108,142,10000.0,10059.53316441795,0.5953316441794865,1.0050194948320172,39.795918367346935,12.023548071026587,196,78,118
orb15-directional-vwap_slope-eb0-tt005-ft1-atr-rr20,-1.336458884336552,False,15,90,directional,vwap_slope,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,8231.148693265153,-17.688513067348467,0.8720140995594634,34.59715639810427,25.497508135955638,211,73,138,10000.0,10374.97121322392,3.7497121322392024,1.0567655047159765,38.83495145631068,10.609221592717727,103,40,63,10000.0,8818.14063197186,-11.818593680281397,0.7199222251011714,35.714285714285715,12.830776840436062,70,25,45
orb30-side_only-none-eb002-tt005-ft0-atr-rr20,-1.3939591833482607,False,30,90,side_only,none,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,8721.40687122255,-12.785931287774488,0.9666576198953981,38.22152886115445,28.82582573073301,641,245,396,10000.0,12406.776377726617,24.067763777266183,1.159854367829206,42.62295081967213,11.119719213963357,244,104,140,10000.0,9644.471558103667,-3.5552844189633337,0.967626982957841,38.91891891891892,13.028761143112105,185,72,113
orb30-directional-none-eb0-tt003-ft1-pullback_swing-rr05,-1.4066338400477338,False,30,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr05,3,10000.0,8235.65534407831,-17.6434465592169,0.613621658985663,61.47540983606557,18.846592886541348,122,75,47,10000.0,9634.045059070375,-3.6595494092962477,0.7631473261557896,64.28571428571429,5.520419798024826,42,27,15,10000.0,9366.672914655084,-6.333270853449157,0.6320057644733066,60.46511627906976,7.153265042400614,43,26,17
orb15-directional-none-eb0-tt005-ft0-atr-rr20,-1.4353463179945631,False,15,90,directional,none,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,11161.094430454215,11.610944304542148,1.0249854113971215,38.65030674846626,22.217708836036334,652,252,400,10000.0,8528.15045183637,-14.718495481636296,0.9048788491102059,35.317460317460316,24.008425209041935,252,89,163,10000.0,10280.175806163226,2.8017580616322535,1.024756034654752,41.584158415841586,13.696687893117703,202,84,118
orb15-side_only-ema-eb002-tt005-ft0-atr-rr20,-1.5113373528090044,False,15,90,side_only,ema,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9870.361183821897,-1.2963881617810369,0.9970372285572341,37.65625,31.463402084000297,640,241,399,10000.0,10133.157041074257,1.3315704107425663,1.009800614129421,38.49557522123894,19.24934377272231,226,87,139,10000.0,10184.080158033239,1.8408015803323963,1.0168371080256162,40.625,12.36471197738445,192,78,114
orb30-directional-none-eb0-tt003-ft1-atr-rr20,-1.5131603443690302,False,30,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8445.992200583802,-15.540077994161983,0.7902981918964884,35.24590163934426,24.175976515866214,122,43,79,10000.0,9726.847335100963,-2.731526648990368,0.897784605745255,35.714285714285715,7.711973791396937,42,15,27,10000.0,8589.929253536238,-14.100707464637619,0.5201704043971312,23.25581395348837,15.770581662874882,43,10,33
orb30-directional-none-eb0-tt003-ft1-atr-rr20,-1.5131603443690302,False,30,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8445.992200583802,-15.540077994161983,0.7902981918964884,35.24590163934426,24.175976515866214,122,43,79,10000.0,9726.847335100963,-2.731526648990368,0.897784605745255,35.714285714285715,7.711973791396937,42,15,27,10000.0,8589.929253536238,-14.100707464637619,0.5201704043971312,23.25581395348837,15.770581662874882,43,10,33
