trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
70,16,13,41,22.86,13.09,20.0,112.39,7,52399.91,False,,52.52,12.82,0,22.9,mt5_min_step_compounding,EURUSD
71,24,20,27,33.8,12.95,20.0,57.19,5,52399.91,False,,76.28,20.0,0,22.93,mt5_min_step_compounding,AUDUSD
70,20,22,28,28.57,3.58,20.0,11.18,1,52399.91,False,,65.41,8.05,0,23.0,mt5_min_step_compounding,GBPUSD
66,12,14,40,18.18,-1.06,20.0,9.64,1,52399.91,False,,82.09,3.58,5,30.29,mt5_min_step_compounding,USDCAD
