london_close,candle_lookback,min_net_body_points,stop_points,reward_risk,max_hold_minutes,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_mean_r,train_net_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_mean_r,validation_net_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,score
17:00,1,25.0,35.0,2.0,90,trail_after_1.5R,145,63,82,43.44827586206896,1.109011771688596,0.05862857142857235,8.501142857142991,7.658360595197844,15.036578583955315,10765.836059519785,90,44,46,48.888888888888886,1.2610951190965887,0.13101587301588022,11.79142857142922,11.725993556505298,8.299705911904784,11172.59935565053,0.03165949395064785
17:00,1,10.0,75.0,2.5,90,none,330,168,162,50.90909090909091,1.183870164406184,0.05101212121212111,16.833999999999968,17.178677144257136,7.967902603698347,11717.867714425714,171,85,86,49.707602339181285,1.1556222366796651,0.04569590643275712,7.814000000001468,7.549985310432206,9.274381052496633,10754.99853104322,0.031486312286719546
17:00,1,10.0,50.0,3.0,90,none,330,157,173,47.57575757575758,1.1246023329798525,0.050275757575758084,16.591000000000168,15.917610593147892,11.35983721952017,11591.76105931479,171,79,92,46.198830409356724,1.1620849646793516,0.06802923976609163,11.633000000001669,11.186972921118343,11.393588278485346,11118.697292111834,0.0310114657599258
17:00,1,10.0,50.0,2.5,180,breakeven_1R,330,108,222,32.72727272727273,1.1211002608330076,0.05394121212121284,17.800600000000237,16.69034276964938,13.292568635486104,11669.034276964938,171,60,111,35.08771929824561,1.2270293791866693,0.10068421052631736,17.21700000000027,17.26885226360406,10.574549813515512,11726.885226360406,0.03078539221530546
17:00,1,10.0,75.0,2.0,90,none,330,168,162,50.90909090909091,1.1704427126947665,0.04728686868686864,15.60466666666665,15.790721028855348,7.537620156321184,11579.072102885535,171,85,86,49.707602339181285,1.1505370633456231,0.04420272904484277,7.558666666668114,7.289859087941553,9.274381052496633,10728.985908794155,0.029860832288771566
17:00,1,25.0,75.0,1.0,180,breakeven_1R,145,76,69,52.41379310344828,1.1968207372786384,0.07558712643678149,10.960133333333316,10.936790942767471,9.634268806428512,11093.679094276747,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,0.029371890404999962
17:00,1,25.0,75.0,1.0,180,trail_after_1.5R,145,76,69,52.41379310344828,1.1968207372786384,0.07558712643678149,10.960133333333316,10.936790942767471,9.634268806428512,11093.679094276747,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,0.029371890404999962
17:00,1,25.0,75.0,1.0,180,none,145,76,69,52.41379310344828,1.1968207372786384,0.07558712643678149,10.960133333333316,10.936790942767471,9.634268806428512,11093.679094276747,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,0.029371890404999962
17:00,1,25.0,25.0,2.5,360,none,145,49,96,33.793103448275865,1.2463235294117665,0.16634482758620794,24.120000000000154,24.75878550400421,22.396966161678954,12475.87855040042,90,28,62,31.11111111111111,1.1008222643896253,0.07084444444444354,6.3759999999999195,5.336777392866043,10.290030593732997,10533.677739286604,0.028932234530197186
17:00,1,10.0,75.0,3.0,180,trail_after_1.5R,330,161,169,48.78787878787879,1.146458130902175,0.05761171717171767,19.01186666666683,18.80761916754743,10.246932646792603,11880.761916754744,171,86,85,50.29239766081871,1.1205951051081704,0.046296296296302115,7.916666666667662,7.369257796199813,10.53247360038463,10736.925779619982,0.028647145736745643
17:00,1,10.0,50.0,1.25,180,breakeven_1R,330,146,184,44.24242424242424,1.1135320365648889,0.050439393939394735,16.645000000000262,16.123457177875,8.050252778425694,11612.3457177875,171,75,96,43.859649122807014,1.135414739846207,0.05993567251461998,10.249000000000017,9.812412156010542,12.837433463152173,10981.241215601054,0.027990636363651813
17:00,1,10.0,50.0,2.0,360,breakeven_1R,330,102,228,30.909090909090907,1.1216045970509958,0.05733030303030257,18.918999999999848,17.949876745749684,16.52607219470819,11794.987674574968,171,56,115,32.748538011695906,1.2577500315298258,0.11951461988304034,20.436999999999898,21.035975909447213,10.565606374152935,12103.59759094472,0.027720968719217767
17:00,1,25.0,25.0,2.5,90,none,145,54,91,37.24137931034483,1.2281274655913048,0.1435724137931042,20.818000000000108,20.99395150113481,20.284847768402546,12099.395150113482,90,32,58,35.55555555555556,1.0992900608519336,0.06526666666667096,5.874000000000386,4.947939375272092,10.290030593732991,10494.793937527209,0.027536908296438102
