signal_time,entry_time,exit_time,direction,net_body_points,entry,initial_stop,target,exit,exit_reason,result_r,year
2025-07-23 16:00:00+00:00,2025-07-23 16:00:00+00:00,2025-07-23 17:43:00+00:00,short,44.79999999999927,23104.75,23129.75,23042.25,23105.25,stop,-0.02,2025
2025-07-29 16:00:00+00:00,2025-07-29 16:00:00+00:00,2025-07-29 16:58:00+00:00,short,45.25,23364.45,23389.45,23301.95,23364.95,stop,-0.02,2025
2025-07-30 16:00:00+00:00,2025-07-30 16:00:00+00:00,2025-07-30 18:00:00+00:00,short,27.900000000001455,23392.65,23417.65,23330.15,23418.15,stop,-1.02,2025
2025-08-04 16:00:00+00:00,2025-08-04 16:00:00+00:00,2025-08-04 16:53:00+00:00,short,44.29999999999927,23136.75,23161.75,23074.25,23162.25,stop,-1.02,2025
2025-08-06 16:00:00+00:00,2025-08-06 16:00:00+00:00,2025-08-06 17:41:00+00:00,short,32.79999999999927,23257.65,23282.65,23195.15,23283.15,stop,-1.02,2025
2025-08-08 16:00:00+00:00,2025-08-08 16:00:00+00:00,2025-08-08 16:17:00+00:00,short,60.0,23577.35,23602.35,23514.85,23602.85,stop,-1.02,2025
2025-08-11 16:00:00+00:00,2025-08-11 16:00:00+00:00,2025-08-11 16:08:00+00:00,short,34.89999999999782,23658.85,23683.85,23596.35,23684.35,stop,-1.02,2025
2025-08-13 16:00:00+00:00,2025-08-13 16:00:00+00:00,2025-08-13 16:30:00+00:00,long,-28.80000000000291,23826.649999999998,23801.649999999998,23889.149999999998,23801.149999999998,stop,-1.02,2025
2025-08-14 16:00:00+00:00,2025-08-14 16:00:00+00:00,2025-08-14 16:14:00+00:00,short,43.900000000001455,23835.05,23860.05,23772.55,23772.55,target,2.5,2025
2025-08-15 16:00:00+00:00,2025-08-15 16:00:00+00:00,2025-08-15 16:50:00+00:00,short,46.54999999999927,23697.8,23722.8,23635.3,23723.3,stop,-1.02,2025
2025-08-20 16:00:00+00:00,2025-08-20 16:00:00+00:00,2025-08-20 16:10:00+00:00,long,-59.29999999999927,23092.45,23067.45,23154.95,23154.95,target,2.5,2025
2025-08-21 16:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-21 16:07:00+00:00,long,-79.09999999999854,23127.45,23102.45,23189.95,23101.95,stop,-1.02,2025
2025-08-22 16:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22 16:15:00+00:00,long,-48.5,23497.149999999998,23472.149999999998,23559.649999999998,23471.649999999998,stop,-1.02,2025
2025-08-29 16:00:00+00:00,2025-08-29 16:00:00+00:00,2025-08-29 17:04:00+00:00,long,-25.5,23383.35,23358.35,23445.85,23382.85,stop,-0.02,2025
2025-09-05 16:00:00+00:00,2025-09-05 16:00:00+00:00,2025-09-05 16:22:00+00:00,long,-43.60000000000218,23582.55,23557.55,23645.05,23582.05,stop,-0.02,2025
2025-09-18 16:00:00+00:00,2025-09-18 16:00:00+00:00,2025-09-18 17:35:00+00:00,long,-36.599999999998545,24490.35,24465.35,24552.85,24489.85,stop,-0.02,2025
2025-09-24 16:00:00+00:00,2025-09-24 16:00:00+00:00,2025-09-24 16:07:00+00:00,long,-85.0,24439.149999999998,24414.149999999998,24501.649999999998,24413.649999999998,stop,-1.02,2025
2025-09-26 16:00:00+00:00,2025-09-26 16:00:00+00:00,2025-09-26 16:21:00+00:00,long,-26.399999999997817,24357.649999999998,24332.649999999998,24420.149999999998,24420.149999999998,target,2.5,2025
2025-09-30 16:00:00+00:00,2025-09-30 16:00:00+00:00,2025-09-30 16:21:00+00:00,short,39.75,24586.05,24611.05,24523.55,24611.55,stop,-1.02,2025
2025-10-02 16:00:00+00:00,2025-10-02 16:00:00+00:00,2025-10-02 16:54:00+00:00,short,52.20000000000073,24861.85,24886.85,24799.35,24862.35,stop,-0.02,2025
2025-10-03 16:00:00+00:00,2025-10-03 16:00:00+00:00,2025-10-03 17:02:00+00:00,short,25.0,24936.15,24961.15,24873.65,24873.65,target,2.5,2025
2025-10-06 16:00:00+00:00,2025-10-06 16:00:00+00:00,2025-10-06 17:21:00+00:00,short,30.299999999999272,25003.05,25028.05,24940.55,25003.55,stop,-0.02,2025
2025-10-09 16:00:00+00:00,2025-10-09 16:00:00+00:00,2025-10-09 16:25:00+00:00,short,47.0,25067.95,25092.95,25005.45,25068.45,stop,-0.02,2025
2025-10-10 16:00:00+00:00,2025-10-10 16:00:00+00:00,2025-10-10 16:00:00+00:00,long,-33.80000000000291,24640.25,24615.25,24702.75,24614.75,stop,-1.02,2025
2025-10-13 16:00:00+00:00,2025-10-13 16:00:00+00:00,2025-10-13 16:19:00+00:00,short,37.60000000000218,24717.35,24742.35,24654.85,24742.85,stop,-1.02,2025
2025-10-14 16:00:00+00:00,2025-10-14 16:00:00+00:00,2025-10-14 16:15:00+00:00,short,27.400000000001455,24626.75,24651.75,24564.25,24627.25,stop,-0.02,2025
2025-10-15 16:00:00+00:00,2025-10-15 16:00:00+00:00,2025-10-15 16:05:00+00:00,long,-26.899999999997817,24760.25,24735.25,24822.75,24759.75,stop,-0.02,2025
2025-10-16 16:00:00+00:00,2025-10-16 16:00:00+00:00,2025-10-16 16:00:00+00:00,long,-26.399999999997817,24800.45,24775.45,24862.95,24774.95,stop,-1.02,2025
2025-10-17 16:00:00+00:00,2025-10-17 16:00:00+00:00,2025-10-17 16:00:00+00:00,short,59.79999999999927,24681.45,24706.45,24618.95,24706.95,stop,-1.02,2025
2025-10-21 16:00:00+00:00,2025-10-21 16:00:00+00:00,2025-10-21 16:50:00+00:00,short,41.0,25154.05,25179.05,25091.55,25179.55,stop,-1.02,2025
2025-10-22 16:00:00+00:00,2025-10-22 16:00:00+00:00,2025-10-22 16:21:00+00:00,short,38.70000000000073,24937.95,24962.95,24875.45,24875.45,target,2.5,2025
2025-10-23 16:00:00+00:00,2025-10-23 16:00:00+00:00,2025-10-23 16:06:00+00:00,short,66.5,25037.95,25062.95,24975.45,25063.45,stop,-1.02,2025
2025-10-31 17:00:00+00:00,2025-10-31 17:00:00+00:00,2025-10-31 17:00:00+00:00,long,-67.90000000000146,25917.05,25892.05,25979.55,25891.55,stop,-1.02,2025
2025-11-03 17:00:00+00:00,2025-11-03 17:00:00+00:00,2025-11-03 17:09:00+00:00,short,39.599999999998545,25983.65,26008.65,25921.15,25984.15,stop,-0.02,2025
2025-11-06 17:00:00+00:00,2025-11-06 17:00:00+00:00,2025-11-06 17:10:00+00:00,long,-36.79999999999927,25101.649999999998,25076.649999999998,25164.149999999998,25164.149999999998,target,2.5,2025
2025-11-07 17:00:00+00:00,2025-11-07 17:00:00+00:00,2025-11-07 17:06:00+00:00,long,-55.19999999999709,24637.85,24612.85,24700.35,24612.35,stop,-1.02,2025
2025-11-10 17:00:00+00:00,2025-11-10 17:00:00+00:00,2025-11-10 17:03:00+00:00,short,37.89999999999782,25418.35,25443.35,25355.85,25443.85,stop,-1.02,2025
2025-11-14 17:00:00+00:00,2025-11-14 17:00:00+00:00,2025-11-14 17:10:00+00:00,short,34.79999999999927,25152.75,25177.75,25090.25,25178.25,stop,-1.02,2025
2025-11-17 17:00:00+00:00,2025-11-17 17:00:00+00:00,2025-11-17 17:19:00+00:00,short,56.099999999998545,25109.65,25134.65,25047.15,25047.15,target,2.5,2025
2025-11-19 17:00:00+00:00,2025-11-19 17:00:00+00:00,2025-11-19 17:03:00+00:00,short,32.400000000001455,24631.15,24656.15,24568.65,24568.65,target,2.5,2025
2025-11-20 17:00:00+00:00,2025-11-20 17:00:00+00:00,2025-11-20 17:00:00+00:00,long,-187.29999999999927,24470.45,24445.45,24532.95,24444.95,stop,-1.02,2025
2025-11-21 17:00:00+00:00,2025-11-21 17:00:00+00:00,2025-11-21 17:09:00+00:00,short,151.09999999999854,24297.15,24322.15,24234.65,24297.65,stop,-0.02,2025
2025-11-24 17:00:00+00:00,2025-11-24 17:00:00+00:00,2025-11-24 17:39:00+00:00,long,-26.099999999998545,24778.45,24753.45,24840.95,24840.95,target,2.5,2025
2025-11-25 17:00:00+00:00,2025-11-25 17:00:00+00:00,2025-11-25 17:00:00+00:00,short,28.299999999999272,24828.65,24853.65,24766.15,24854.15,stop,-1.02,2025
2025-12-03 17:00:00+00:00,2025-12-03 17:00:00+00:00,2025-12-03 17:06:00+00:00,long,-52.0,25513.45,25488.45,25575.95,25512.95,stop,-0.02,2025
2025-12-04 17:00:00+00:00,2025-12-04 17:00:00+00:00,2025-12-04 18:07:00+00:00,short,72.79999999999927,25596.85,25621.85,25534.35,25534.35,target,2.5,2025
2025-12-05 17:00:00+00:00,2025-12-05 17:00:00+00:00,2025-12-05 17:37:00+00:00,short,39.5,25687.75,25712.75,25625.25,25625.25,target,2.5,2025
2025-12-09 17:00:00+00:00,2025-12-09 17:00:00+00:00,2025-12-09 18:53:00+00:00,short,35.29999999999927,25675.05,25700.05,25612.55,25700.55,stop,-1.02,2025
2025-12-10 17:00:00+00:00,2025-12-10 17:00:00+00:00,2025-12-10 17:37:00+00:00,short,25.299999999999272,25619.35,25644.35,25556.85,25619.85,stop,-0.02,2025
2025-12-11 17:00:00+00:00,2025-12-11 17:00:00+00:00,2025-12-11 17:13:00+00:00,long,-64.29999999999927,25476.649999999998,25451.649999999998,25539.149999999998,25539.149999999998,target,2.5,2025
2025-12-16 17:00:00+00:00,2025-12-16 17:00:00+00:00,2025-12-16 17:12:00+00:00,short,76.20000000000073,25072.55,25097.55,25010.05,25073.05,stop,-0.02,2025
2025-12-19 17:00:00+00:00,2025-12-19 17:00:00+00:00,2025-12-19 17:17:00+00:00,long,-26.0,25269.85,25244.85,25332.35,25332.35,target,2.5,2025
2025-12-22 17:00:00+00:00,2025-12-22 17:00:00+00:00,2025-12-22 17:52:00+00:00,short,26.099999999998545,25478.05,25503.05,25415.55,25478.55,stop,-0.02,2025
2025-12-31 17:00:00+00:00,2025-12-31 17:00:00+00:00,2025-12-31 17:37:00+00:00,short,26.5,25394.75,25419.75,25332.25,25395.25,stop,-0.02,2025
2026-01-06 17:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 17:20:00+00:00,short,33.64999999999782,25514.55,25539.55,25452.05,25540.05,stop,-1.02,2026
2026-01-07 17:00:00+00:00,2026-01-07 17:00:00+00:00,2026-01-07 17:44:00+00:00,short,27.0,25789.25,25814.25,25726.75,25814.75,stop,-1.02,2026
2026-01-09 17:00:00+00:00,2026-01-09 17:00:00+00:00,2026-01-09 17:24:00+00:00,short,42.150000000001455,25737.65,25762.65,25675.15,25738.15,stop,-0.02,2026
2026-01-12 17:00:00+00:00,2026-01-12 17:00:00+00:00,2026-01-12 18:05:00+00:00,short,27.700000000000728,25792.05,25817.05,25729.55,25817.55,stop,-1.02,2026
2026-01-13 17:00:00+00:00,2026-01-13 17:00:00+00:00,2026-01-13 17:17:00+00:00,short,35.20000000000073,25842.05,25867.05,25779.55,25779.55,target,2.5,2026
2026-01-14 17:00:00+00:00,2026-01-14 17:00:00+00:00,2026-01-14 17:05:00+00:00,long,-53.5,25300.1,25275.1,25362.6,25299.6,stop,-0.02,2026
2026-01-20 17:00:00+00:00,2026-01-20 17:00:00+00:00,2026-01-20 17:23:00+00:00,short,45.400000000001455,25248.45,25273.45,25185.95,25185.95,target,2.5,2026
2026-01-21 17:00:00+00:00,2026-01-21 17:00:00+00:00,2026-01-21 17:04:00+00:00,long,-64.30000000000291,25085.95,25060.95,25148.45,25085.45,stop,-0.02,2026
2026-01-30 17:00:00+00:00,2026-01-30 17:00:00+00:00,2026-01-30 17:02:00+00:00,long,-77.59999999999854,25641.45,25616.45,25703.95,25615.95,stop,-1.02,2026
2026-02-04 17:00:00+00:00,2026-02-04 17:00:00+00:00,2026-02-04 17:08:00+00:00,short,57.099999999998545,24929.65,24954.65,24867.15,24930.15,stop,-0.02,2026
2026-02-05 17:00:00+00:00,2026-02-05 17:00:00+00:00,2026-02-05 17:03:00+00:00,short,46.20000000000073,24729.55,24754.55,24667.05,24667.05,target,2.5,2026
2026-02-11 17:00:00+00:00,2026-02-11 17:00:00+00:00,2026-02-11 17:01:00+00:00,long,-47.5,25097.85,25072.85,25160.35,25072.35,stop,-1.02,2026
2026-02-16 17:00:00+00:00,2026-02-16 17:00:00+00:00,2026-02-16 17:30:00+00:00,short,26.349999999998545,24654.75,24679.75,24592.25,24680.25,stop,-1.02,2026
2026-02-18 17:00:00+00:00,2026-02-18 17:00:00+00:00,2026-02-18 17:06:00+00:00,long,-42.39999999999782,24996.75,24971.75,25059.25,25059.25,target,2.5,2026
2026-02-23 17:00:00+00:00,2026-02-23 17:00:00+00:00,2026-02-23 17:07:00+00:00,long,-30.5,24679.25,24654.25,24741.75,24678.75,stop,-0.02,2026
2026-02-24 17:00:00+00:00,2026-02-24 17:00:00+00:00,2026-02-24 17:10:00+00:00,short,39.29999999999927,24973.1,24998.1,24910.6,24998.6,stop,-1.02,2026
2026-02-26 17:00:00+00:00,2026-02-26 17:00:00+00:00,2026-02-26 17:15:00+00:00,long,-38.04999999999927,24918.1,24893.1,24980.6,24917.6,stop,-0.02,2026
2026-02-27 17:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-27 17:00:00+00:00,short,33.0,24926.95,24951.95,24864.45,24952.45,stop,-1.02,2026
2026-03-03 17:00:00+00:00,2026-03-03 17:00:00+00:00,2026-03-03 17:03:00+00:00,short,25.299999999999272,24632.85,24657.85,24570.35,24633.35,stop,-0.02,2026
2026-03-05 17:00:00+00:00,2026-03-05 17:00:00+00:00,2026-03-05 17:03:00+00:00,short,36.0,25009.55,25034.55,24947.05,25035.05,stop,-1.02,2026
2026-03-06 17:00:00+00:00,2026-03-06 17:00:00+00:00,2026-03-06 17:04:00+00:00,short,31.19999999999709,24848.75,24873.75,24786.25,24874.25,stop,-1.02,2026
2026-03-09 17:00:00+00:00,2026-03-09 17:00:00+00:00,2026-03-09 17:03:00+00:00,short,34.35000000000218,24618.7,24643.7,24556.2,24644.2,stop,-1.02,2026
2026-03-16 17:00:00+00:00,2026-03-16 17:00:00+00:00,2026-03-16 17:09:00+00:00,long,-42.25,24662.95,24637.95,24725.45,24662.45,stop,-0.02,2026
2026-03-19 17:00:00+00:00,2026-03-19 17:00:00+00:00,2026-03-19 17:02:00+00:00,short,62.89999999999782,24250.65,24275.65,24188.15,24276.15,stop,-1.02,2026
2026-03-23 17:00:00+00:00,2026-03-23 17:00:00+00:00,2026-03-23 17:08:00+00:00,long,-156.20000000000073,24170.35,24145.35,24232.85,24232.85,target,2.5,2026
2026-03-24 17:00:00+00:00,2026-03-24 17:00:00+00:00,2026-03-24 17:06:00+00:00,long,-46.900000000001455,24081.95,24056.95,24144.45,24056.45,stop,-1.02,2026
2026-03-30 16:00:00+00:00,2026-03-30 16:00:00+00:00,2026-03-30 16:02:00+00:00,long,-27.900000000001455,23193.55,23168.55,23256.05,23168.05,stop,-1.02,2026
2026-03-31 16:00:00+00:00,2026-03-31 16:00:00+00:00,2026-03-31 16:07:00+00:00,long,-37.89999999999782,23265.649999999998,23240.649999999998,23328.149999999998,23328.149999999998,target,2.5,2026
2026-04-02 16:00:00+00:00,2026-04-02 16:00:00+00:00,2026-04-02 16:04:00+00:00,long,-51.5,23959.35,23934.35,24021.85,23958.85,stop,-0.02,2026
2026-04-06 16:00:00+00:00,2026-04-06 16:00:00+00:00,2026-04-06 16:29:00+00:00,short,30.400000000001455,24151.2,24176.2,24088.7,24151.7,stop,-0.02,2026
2026-04-07 16:00:00+00:00,2026-04-07 16:00:00+00:00,2026-04-07 16:02:00+00:00,short,53.95000000000073,23937.55,23962.55,23875.05,23963.05,stop,-1.02,2026
2026-04-09 16:00:00+00:00,2026-04-09 16:00:00+00:00,2026-04-09 16:01:00+00:00,short,63.650000000001455,25016.6,25041.6,24954.1,25042.1,stop,-1.02,2026
2026-04-10 16:00:00+00:00,2026-04-10 16:00:00+00:00,2026-04-10 16:32:00+00:00,long,-39.35000000000218,25101.0,25076.0,25163.5,25100.5,stop,-0.02,2026
2026-04-16 16:00:00+00:00,2026-04-16 16:00:00+00:00,2026-04-16 16:18:00+00:00,short,34.70000000000073,26372.95,26397.95,26310.45,26398.45,stop,-1.02,2026
2026-04-23 16:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-23 16:03:00+00:00,long,-28.0,26943.75,26918.75,27006.25,26918.25,stop,-1.02,2026
2026-04-29 16:00:00+00:00,2026-04-29 16:00:00+00:00,2026-04-29 16:16:00+00:00,long,-37.39999999999782,27108.75,27083.75,27171.25,27108.25,stop,-0.02,2026
2026-04-30 16:00:00+00:00,2026-04-30 16:00:00+00:00,2026-04-30 16:04:00+00:00,short,26.299999999999272,27257.3,27282.3,27194.8,27257.8,stop,-0.02,2026
2026-05-04 16:00:00+00:00,2026-05-04 16:00:00+00:00,2026-05-04 16:01:00+00:00,long,-27.5,27617.05,27592.05,27679.55,27591.55,stop,-1.02,2026
2026-05-07 16:00:00+00:00,2026-05-07 16:00:00+00:00,2026-05-07 16:00:00+00:00,long,-95.20000000000073,28667.95,28642.95,28730.45,28642.45,stop,-1.02,2026
2026-05-11 16:00:00+00:00,2026-05-11 16:00:00+00:00,2026-05-11 16:42:00+00:00,short,43.849999999998545,29356.35,29381.35,29293.85,29293.85,target,2.5,2026
2026-05-12 16:00:00+00:00,2026-05-12 16:00:00+00:00,2026-05-12 16:00:00+00:00,long,-90.20000000000073,28739.6,28714.6,28802.1,28714.1,stop,-1.02,2026
2026-05-13 16:00:00+00:00,2026-05-13 16:00:00+00:00,2026-05-13 16:12:00+00:00,long,-69.85000000000218,29208.1,29183.1,29270.6,29270.6,target,2.5,2026
2026-05-19 16:00:00+00:00,2026-05-19 16:00:00+00:00,2026-05-19 16:09:00+00:00,long,-39.20000000000073,28720.95,28695.95,28783.45,28720.45,stop,-0.02,2026
2026-05-26 16:00:00+00:00,2026-05-26 16:00:00+00:00,2026-05-26 16:10:00+00:00,long,-45.900000000001455,29854.8,29829.8,29917.3,29854.3,stop,-0.02,2026
2026-05-27 16:00:00+00:00,2026-05-27 16:00:00+00:00,2026-05-27 16:08:00+00:00,short,44.75,29863.4,29888.4,29800.9,29888.9,stop,-1.02,2026
2026-06-01 16:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-01 16:05:00+00:00,long,-36.0,30441.75,30416.75,30504.25,30441.25,stop,-0.02,2026
2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,2026-06-08 16:01:00+00:00,long,-74.65000000000146,29569.649999999998,29544.649999999998,29632.149999999998,29544.149999999998,stop,-1.02,2026
2026-06-09 16:00:00+00:00,2026-06-09 16:00:00+00:00,2026-06-09 16:01:00+00:00,long,-207.40000000000146,28658.05,28633.05,28720.55,28720.55,target,2.5,2026
2026-06-11 16:00:00+00:00,2026-06-11 16:00:00+00:00,2026-06-11 16:00:00+00:00,short,41.29999999999927,28824.45,28849.45,28761.95,28849.95,stop,-1.02,2026
2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,2026-06-12 16:00:00+00:00,long,-130.5,29416.149999999998,29391.149999999998,29478.649999999998,29390.649999999998,stop,-1.02,2026
2026-06-15 16:00:00+00:00,2026-06-15 16:00:00+00:00,2026-06-15 16:24:00+00:00,short,44.69999999999709,30557.35,30582.35,30494.85,30582.85,stop,-1.02,2026
2026-06-17 16:00:00+00:00,2026-06-17 16:00:00+00:00,2026-06-17 16:19:00+00:00,short,34.95000000000073,30117.4,30142.4,30054.9,30117.9,stop,-0.02,2026
2026-06-18 16:00:00+00:00,2026-06-18 16:00:00+00:00,2026-06-18 16:01:00+00:00,short,103.34999999999854,30323.0,30348.0,30260.5,30348.5,stop,-1.02,2026
2026-06-22 16:00:00+00:00,2026-06-22 16:00:00+00:00,2026-06-22 16:01:00+00:00,long,-91.40000000000146,30245.35,30220.35,30307.85,30219.85,stop,-1.02,2026
2026-06-23 16:00:00+00:00,2026-06-23 16:00:00+00:00,2026-06-23 16:01:00+00:00,short,64.0,29487.45,29512.45,29424.95,29512.95,stop,-1.02,2026
2026-06-25 16:00:00+00:00,2026-06-25 16:00:00+00:00,2026-06-25 16:06:00+00:00,long,-35.0,29356.55,29331.55,29419.05,29419.05,target,2.5,2026
2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,long,-76.40000000000146,29323.05,29298.05,29385.55,29297.55,stop,-1.02,2026
2026-06-30 16:00:00+00:00,2026-06-30 16:00:00+00:00,2026-06-30 16:03:00+00:00,short,43.64999999999782,30182.25,30207.25,30119.75,30207.75,stop,-1.02,2026
2026-07-01 16:00:00+00:00,2026-07-01 16:00:00+00:00,2026-07-01 16:10:00+00:00,long,-36.5,29989.6,29964.6,30052.1,29964.1,stop,-1.02,2026
2026-07-02 16:00:00+00:00,2026-07-02 16:00:00+00:00,2026-07-02 16:00:00+00:00,long,-34.29999999999927,29419.55,29394.55,29482.05,29394.05,stop,-1.02,2026
2026-07-07 16:00:00+00:00,2026-07-07 16:00:00+00:00,2026-07-07 16:01:00+00:00,short,57.10000000000218,29148.65,29173.65,29086.15,29174.15,stop,-1.02,2026
2026-07-10 16:00:00+00:00,2026-07-10 16:00:00+00:00,2026-07-10 16:00:00+00:00,short,69.90000000000146,29732.65,29757.65,29670.15,29758.15,stop,-1.02,2026
2026-07-13 16:00:00+00:00,2026-07-13 16:00:00+00:00,2026-07-13 16:05:00+00:00,long,-41.650000000001455,29401.0,29376.0,29463.5,29375.5,stop,-1.02,2026
2026-07-14 16:00:00+00:00,2026-07-14 16:00:00+00:00,2026-07-14 16:00:00+00:00,long,-49.349999999998545,29584.2,29559.2,29646.7,29558.7,stop,-1.02,2026
2026-07-15 16:00:00+00:00,2026-07-15 16:00:00+00:00,2026-07-15 16:01:00+00:00,long,-36.30000000000291,29381.0,29356.0,29443.5,29355.5,stop,-1.02,2026
2026-07-17 16:00:00+00:00,2026-07-17 16:00:00+00:00,2026-07-17 16:03:00+00:00,short,135.09999999999854,28738.35,28763.35,28675.85,28675.85,target,2.5,2026
2026-07-22 16:00:00+00:00,2026-07-22 16:00:00+00:00,2026-07-22 17:07:00+00:00,short,41.35000000000218,29161.85,29186.85,29099.35,29162.35,stop,-0.02,2026
2026-07-23 16:00:00+00:00,2026-07-23 16:00:00+00:00,2026-07-23 16:02:00+00:00,short,93.84999999999854,28424.2,28449.2,28361.7,28449.7,stop,-1.02,2026
2026-07-24 16:00:00+00:00,2026-07-24 16:00:00+00:00,2026-07-24 16:03:00+00:00,short,70.75,28412.3,28437.3,28349.8,28412.8,stop,-0.02,2026
2026-07-31 16:00:00+00:00,2026-07-31 16:00:00+00:00,2026-07-31 16:01:00+00:00,short,57.5,28147.75,28172.75,28085.25,28173.25,stop,-1.02,2026
2026-08-05 16:00:00+00:00,2026-08-05 16:00:00+00:00,2026-08-05 16:02:00+00:00,long,-80.45000000000073,29620.75,29595.75,29683.25,29595.25,stop,-1.02,2026
