london_close,candle_lookback,min_net_body_points,stop_points,reward_risk,max_hold_minutes,management,y2022_trades,y2022_wins,y2022_losses,y2022_win_rate_pct,y2022_profit_factor,y2022_mean_r,y2022_net_r,y2022_return_pct,y2022_max_drawdown_pct,y2022_final_balance,y2023_trades,y2023_wins,y2023_losses,y2023_win_rate_pct,y2023_profit_factor,y2023_mean_r,y2023_net_r,y2023_return_pct,y2023_max_drawdown_pct,y2023_final_balance,y2024_trades,y2024_wins,y2024_losses,y2024_win_rate_pct,y2024_profit_factor,y2024_mean_r,y2024_net_r,y2024_return_pct,y2024_max_drawdown_pct,y2024_final_balance,y2025_trades,y2025_wins,y2025_losses,y2025_win_rate_pct,y2025_profit_factor,y2025_mean_r,y2025_net_r,y2025_return_pct,y2025_max_drawdown_pct,y2025_final_balance,score
17:00,1,25.0,50.0,2.0,90,breakeven_1R,84,33,51,39.285714285714285,1.3473568322808407,0.1337166666666638,11.232199999999759,11.307582475143075,6.839645556369385,11130.758247514308,61,30,31,49.18032786885246,1.3410207755559005,0.11490163934426909,7.009000000000414,6.968469675739741,4.166489238321107,10696.846967573974,90,40,50,44.44444444444444,1.1992230548820983,0.08034444444445116,7.231000000000604,6.95728942101026,9.125033658278788,10695.728942101026,112,42,70,37.5,1.2620103801623588,0.10547321428571522,11.813000000000105,11.75181700672503,15.785802960696326,11175.181700672503,0.06120758732440691
17:00,1,25.0,50.0,2.5,90,breakeven_1R,84,30,54,35.714285714285715,1.2616680364083421,0.10082380952380632,8.46919999999973,8.25629615069612,6.839645556369405,10825.629615069613,61,30,31,49.18032786885246,1.3428696540651222,0.1155245901639417,7.047000000000444,6.999776217532383,4.166489238321102,10699.977621753238,90,40,50,44.44444444444444,1.2023087943575237,0.08158888888889614,7.343000000000652,7.054473128562044,9.125033658278788,10705.447312856204,112,41,71,36.607142857142854,1.3270356572645066,0.13167857142857303,14.748000000000179,14.962634561104338,17.341768569515427,11496.263456110433,0.06018232862421229
17:00,1,25.0,50.0,1.0,90,trail_after_1.5R,84,46,38,54.761904761904766,1.2879818171656316,0.11041428571428352,9.274799999999816,9.332930609594992,5.523511995905067,10933.293060959499,61,35,26,57.377049180327866,1.38457786665367,0.1292622950819702,7.885000000000182,7.960089641906665,4.052492199350002,10796.008964190667,90,48,42,53.333333333333336,1.1511486635741166,0.060822222222224415,5.474000000000197,5.232453070529863,7.373720169276403,10523.245307052986,112,61,51,54.46428571428571,1.238929971489666,0.09577678571428612,10.727000000000045,10.783357616691557,12.595009145464028,11078.335761669156,0.0454487155480047
17:00,1,25.0,50.0,1.0,90,breakeven_1R,84,46,38,54.761904761904766,1.2879818171656316,0.11041428571428352,9.274799999999816,9.332930609594992,5.523511995905067,10933.293060959499,61,35,26,57.377049180327866,1.38457786665367,0.1292622950819702,7.885000000000182,7.960089641906665,4.052492199350002,10796.008964190667,90,48,42,53.333333333333336,1.1511486635741166,0.060822222222224415,5.474000000000197,5.232453070529863,7.373720169276403,10523.245307052986,112,61,51,54.46428571428571,1.238929971489666,0.09577678571428612,10.727000000000045,10.783357616691557,12.595009145464028,11078.335761669156,0.0454487155480047
17:00,1,25.0,50.0,1.0,90,none,84,46,38,54.761904761904766,1.2879818171656316,0.11041428571428352,9.274799999999816,9.332930609594992,5.523511995905067,10933.293060959499,61,35,26,57.377049180327866,1.38457786665367,0.1292622950819702,7.885000000000182,7.960089641906665,4.052492199350002,10796.008964190667,90,48,42,53.333333333333336,1.1511486635741166,0.060822222222224415,5.474000000000197,5.232453070529863,7.373720169276403,10523.245307052986,112,61,51,54.46428571428571,1.238929971489666,0.09577678571428612,10.727000000000045,10.783357616691557,12.595009145464028,11078.335761669156,0.0454487155480047
17:00,1,25.0,25.0,2.5,90,none,84,28,56,33.33333333333333,1.0970522020543105,0.06569047619047484,5.517999999999887,4.5932484494315196,15.417169184604921,10459.324844943152,61,26,35,42.62295081967213,1.44476744186047,0.25081967213115114,15.30000000000022,15.680460541038354,6.3304837828099885,11568.046054103836,90,32,58,35.55555555555556,1.0992900608519336,0.06526666666667096,5.874000000000386,4.947939375272092,10.290030593732991,10494.793937527209,112,39,73,34.82142857142857,1.1867640066012175,0.11923214285714501,13.35400000000024,12.733084513661463,16.115766612252642,11273.308451366147,0.04340868590715309
17:00,1,25.0,50.0,1.25,90,breakeven_1R,84,41,43,48.80952380952381,1.358436517630711,0.13764047619047362,11.561799999999785,11.79609238156296,4.9370703423209,11179.609238156296,61,35,26,57.377049180327866,1.5624055016339202,0.18903278688524985,11.53100000000024,11.918506262596784,4.166489238321149,11191.850626259678,90,44,46,48.888888888888886,1.1786462930273722,0.07196666666667083,6.477000000000375,6.24562236124806,7.424174139244802,10624.562236124806,112,49,63,43.75,1.13612937622179,0.05471428571428662,6.128000000000101,5.7726681953820025,15.410761876075235,10577.2668195382,0.03478882293351001
17:00,1,25.0,75.0,1.25,180,trail_after_1.5R,84,40,44,47.61904761904761,1.1656668389670655,0.07223968253968034,6.068133333333148,5.806726322330591,6.564726286163461,10580.67263223306,61,32,29,52.459016393442624,1.1549805230940557,0.054786885245905165,3.342000000000215,3.1650891292235306,5.329208409455641,10316.508912922352,90,45,45,50.0,1.181460814205463,0.0700962962963011,6.308666666667099,6.100724901344035,5.890018258497552,10610.072490134404,112,56,56,50.0,1.1268672242333524,0.05444642857143145,6.098000000000322,5.708152591117521,15.72422240258991,10570.815259111752,0.0338461303340353
17:00,1,25.0,75.0,1.25,180,none,84,40,44,47.61904761904761,1.1656668389670655,0.07223968253968034,6.068133333333148,5.806726322330591,6.564726286163461,10580.67263223306,61,32,29,52.459016393442624,1.1549805230940557,0.054786885245905165,3.342000000000215,3.1650891292235306,5.329208409455641,10316.508912922352,90,45,45,50.0,1.181460814205463,0.0700962962963011,6.308666666667099,6.100724901344035,5.890018258497552,10610.072490134404,112,56,56,50.0,1.1268672242333524,0.05444642857143145,6.098000000000322,5.708152591117521,15.72422240258991,10570.815259111752,0.0338461303340353
17:00,1,25.0,50.0,1.5,90,breakeven_1R,84,38,46,45.23809523809524,1.427309500653521,0.16424047619047347,13.796199999999772,14.250565675607852,5.251688222650009,11425.056567560785,61,33,28,54.09836065573771,1.5369098085075457,0.1806393442623007,11.019000000000341,11.327697853842933,4.166489238321139,11132.769785384293,90,40,50,44.44444444444444,1.1351664095217215,0.0545111111111154,4.906000000000386,4.564301076951849,8.828614374965946,10456.430107695185,112,45,67,40.17857142857143,1.1591352982954564,0.0640178571428578,7.1700000000000745,6.818198241657902,16.082873421043615,10681.81982416579,0.03355628239217351
17:00,1,25.0,50.0,1.5,360,breakeven_1R,84,31,53,36.904761904761905,1.1188749074759439,0.05735714285714281,4.817999999999996,4.37064026189975,8.06862235691494,10437.064026189975,61,29,32,47.540983606557376,1.5785494920859895,0.24088524590163898,14.693999999999978,15.349265460603533,6.892875574984626,11534.926546060353,90,32,58,35.55555555555556,1.1333047373939555,0.062155555555554916,5.593999999999943,5.160561695139276,9.689236050002398,10516.056169513928,112,40,72,35.714285714285715,1.1406849342014669,0.06385714285714265,7.151999999999978,6.684729981783621,17.766398462002915,10668.472998178362,0.03351563600201681
17:00,1,25.0,50.0,2.0,180,breakeven_1R,84,24,60,28.57142857142857,1.1185123918116544,0.05731428571428475,4.814399999999919,4.260041392107494,10.370831660228891,10426.004139210749,61,26,35,42.62295081967213,1.416703766360972,0.1534426229508221,9.360000000000147,9.41729372840161,4.970052231577589,10941.729372840162,90,32,58,35.55555555555556,1.2406875359132625,0.10704444444444625,9.634000000000162,9.40734522059794,9.840189950477157,10940.734522059794,112,35,77,31.25,1.2179361179361183,0.09503571428571446,10.64400000000002,10.339418474021112,17.743363737928664,11033.941847402111,0.03349922962844454
17:00,1,25.0,75.0,1.25,180,breakeven_1R,84,37,47,44.047619047619044,1.1224991984012713,0.052152380952378875,4.380799999999826,4.054665573929062,7.386257970220488,10405.466557392907,61,29,32,47.540983606557376,1.1659107583539061,0.054371584699455966,3.316666666666814,3.1517291130482183,4.886520420528831,10315.172911304822,90,41,49,45.55555555555556,1.1232380731102964,0.047148148148152186,4.2433333333336964,3.9440639567641655,6.095046932808762,10394.406395676417,112,55,57,49.107142857142854,1.1715622601405273,0.0691845238095266,7.7486666666669795,7.488432723332283,14.593311393751533,10748.843272333228,0.028147121720396955
17:00,1,25.0,35.0,3.0,90,breakeven_1R,84,22,62,26.190476190476193,1.149255607754912,0.07672448979591769,6.444857142857085,5.748408838377372,10.082035657048138,10574.840883837736,61,23,38,37.704918032786885,1.3371929824561544,0.1350351288056263,8.237142857143203,8.107673334510324,6.928463386466211,10810.767333451033,90,31,59,34.44444444444444,1.1020527859237697,0.049714285714293364,4.4742857142864025,3.8120120807029867,9.259600132571395,10381.201208070299,112,28,84,25.0,1.130552348544696,0.05480867346938927,6.138571428571598,5.405616375421141,17.009787597535524,10540.561637542114,0.026628969560386642
17:00,1,25.0,50.0,2.0,360,breakeven_1R,84,25,59,29.761904761904763,1.1703621581670356,0.0823214285714282,6.914999999999969,6.447724484645168,9.297695227131134,10644.772448464517,61,20,41,32.78688524590164,1.1409290646578756,0.05888524590163828,3.5919999999999352,3.2716269412075727,7.587844125675241,10327.162694120758,90,25,65,27.77777777777778,1.1092924775181985,0.051044444444443844,4.593999999999946,4.019108681500194,10.303535217334483,10401.91086815002,112,34,78,30.357142857142854,1.2670491384560971,0.12135714285714262,13.591999999999974,13.554260672046968,18.61078091276482,11355.426067204697,0.02572133318660573
17:00,1,25.0,50.0,1.25,90,trail_after_1.5R,84,45,39,53.57142857142857,1.4128347011397975,0.16324761904761673,13.712799999999806,14.205383025999897,4.937070342320911,11420.538302599989,61,35,26,57.377049180327866,1.5624055016339202,0.18903278688524985,11.53100000000024,11.918506262596784,4.166489238321149,11191.850626259678,90,44,46,48.888888888888886,1.1083359269633881,0.04641111111111523,4.177000000000371,3.818889811960946,8.094196211833284,10381.888981196094,112,55,57,49.107142857142854,1.1944031446669023,0.08522321428571623,9.545000000000218,9.37596985552107,15.84182520663506,10937.596985552107,0.02521986644002045
17:00,1,25.0,50.0,1.25,90,none,84,45,39,53.57142857142857,1.4128347011397975,0.16324761904761673,13.712799999999806,14.205383025999897,4.937070342320911,11420.538302599989,61,35,26,57.377049180327866,1.5624055016339202,0.18903278688524985,11.53100000000024,11.918506262596784,4.166489238321149,11191.850626259678,90,44,46,48.888888888888886,1.1083359269633881,0.04641111111111523,4.177000000000371,3.818889811960946,8.094196211833284,10381.888981196094,112,55,57,49.107142857142854,1.1944031446669023,0.08522321428571623,9.545000000000218,9.37596985552107,15.84182520663506,10937.596985552107,0.02521986644002045
17:00,1,25.0,50.0,1.0,360,breakeven_1R,84,44,40,52.38095238095239,1.0891089108910892,0.042857142857142885,3.6000000000000023,3.227026275057776,6.041336248588098,10322.702627505778,61,34,27,55.73770491803278,1.341328704434273,0.14183606557377004,8.651999999999973,8.71364436655302,5.002423808779333,10871.364436655302,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,112,61,51,54.46428571428571,1.1884567523258336,0.08518749999999989,9.540999999999988,9.403785375368878,14.348506873606276,10940.378537536888,0.023468378770512388
17:00,1,25.0,50.0,1.0,360,trail_after_1.5R,84,44,40,52.38095238095239,1.0891089108910892,0.042857142857142885,3.6000000000000023,3.227026275057776,6.041336248588098,10322.702627505778,61,34,27,55.73770491803278,1.341328704434273,0.14183606557377004,8.651999999999973,8.71364436655302,5.002423808779333,10871.364436655302,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,112,61,51,54.46428571428571,1.1884567523258336,0.08518749999999989,9.540999999999988,9.403785375368878,14.348506873606276,10940.378537536888,0.023468378770512388
17:00,1,25.0,50.0,1.0,360,none,84,44,40,52.38095238095239,1.0891089108910892,0.042857142857142885,3.6000000000000023,3.227026275057776,6.041336248588098,10322.702627505778,61,34,27,55.73770491803278,1.341328704434273,0.14183606557377004,8.651999999999973,8.71364436655302,5.002423808779333,10871.364436655302,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,112,61,51,54.46428571428571,1.1884567523258336,0.08518749999999989,9.540999999999988,9.403785375368878,14.348506873606276,10940.378537536888,0.023468378770512388
17:00,1,25.0,75.0,1.5,180,breakeven_1R,84,33,51,39.285714285714285,1.1229295044222685,0.05237460317460133,4.399466666666512,4.032700845604742,7.157582063974168,10403.270084560474,61,29,32,47.540983606557376,1.1953578336557145,0.0640218579235,3.9053333333335,3.749420609117915,5.261651115298209,10374.942060911791,90,40,50,44.44444444444444,1.1688412249796865,0.06460740740741176,5.814666666667058,5.550771224981332,5.890018258497549,10555.077122498133,112,50,62,44.642857142857146,1.1199445411369136,0.04840476190476479,5.421333333333656,4.987614595784495,19.16609413235496,10498.761459578449,0.02248759988720641
17:00,1,25.0,50.0,1.5,180,breakeven_1R,84,30,54,35.714285714285715,1.0847656519638282,0.0409333333333325,3.4383999999999304,2.9541456783985565,9.463289512440769,10295.414567839856,61,31,30,50.81967213114754,1.7468320542566529,0.2743934426229525,16.738000000000103,17.764216959966927,4.9700522315776094,11776.421695996693,90,36,54,40.0,1.1901618025858407,0.08448888888888907,7.604000000000017,7.320433709742358,8.478640663800695,10732.043370974236,112,41,71,36.607142857142854,1.1353628536285356,0.0589553571428568,6.602999999999962,6.138117544327426,16.889982161138338,10613.811754432743,0.017632459458875375
17:00,1,25.0,35.0,2.5,90,trail_after_1.5R,84,34,50,40.476190476190474,1.0675814132193817,0.0394863945578195,3.316857142856838,2.567296336420144,10.488203807323627,10256.729633642015,61,29,32,47.540983606557376,1.1414520832303847,0.06702576112413054,4.088571428571963,3.76861264809476,5.892873110948585,10376.861264809477,90,44,46,48.888888888888886,1.2749185461677361,0.13795238095239118,12.415714285715206,12.364322460821175,7.835997917653985,11236.432246082117,112,52,60,46.42857142857143,1.2078403850010035,0.10576530612244957,11.845714285714351,11.506922220829207,16.668954652795957,11150.69222208292,0.016117855791712755
17:00,1,25.0,75.0,1.0,180,trail_after_1.5R,84,42,42,50.0,1.080611574689133,0.034287301587299895,2.880133333333191,2.556066532255108,6.684862206045272,10255.60665322551,61,34,27,55.73770491803278,1.4048637092463991,0.13245901639344462,8.080000000000123,8.171846575137941,3.201401975952322,10817.184657513793,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,112,61,51,54.46428571428571,1.111319583973532,0.04485119047619308,5.023333333333625,4.671089426232111,14.782337744458635,10467.108942623212,0.014051973813723508
17:00,1,25.0,75.0,1.0,180,breakeven_1R,84,42,42,50.0,1.080611574689133,0.034287301587299895,2.880133333333191,2.556066532255108,6.684862206045272,10255.60665322551,61,34,27,55.73770491803278,1.4048637092463991,0.13245901639344462,8.080000000000123,8.171846575137941,3.201401975952322,10817.184657513793,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,112,61,51,54.46428571428571,1.111319583973532,0.04485119047619308,5.023333333333625,4.671089426232111,14.782337744458635,10467.108942623212,0.014051973813723508
17:00,1,25.0,75.0,1.0,180,none,84,42,42,50.0,1.080611574689133,0.034287301587299895,2.880133333333191,2.556066532255108,6.684862206045272,10255.60665322551,61,34,27,55.73770491803278,1.4048637092463991,0.13245901639344462,8.080000000000123,8.171846575137941,3.201401975952322,10817.184657513793,90,46,44,51.11111111111111,1.1184735842474605,0.04528148148148468,4.075333333333621,3.807329798178616,7.144307934839913,10380.732979817862,112,61,51,54.46428571428571,1.111319583973532,0.04485119047619308,5.023333333333625,4.671089426232111,14.782337744458635,10467.108942623212,0.014051973813723508
