symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 13:30:00,2025-12-30 14:45:00,SELL,25541.33,25577.33,25501.33,25577.33,loss,-1.06,0.06,216.0,-36.0,25562.4,25541.33,1.3859,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 13:30:00,2025-12-31 13:45:00,BUY,25469.05,25433.05,25509.05,25509.05,win,1.0511,0.06,216.0,40.0,25469.05,25442.29,2.0442,36.0,0.01,500.0,0.01,95
US100,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 13:45:00,2026-01-06 14:30:00,SELL,25457.58,25493.58,25417.58,25493.58,loss,-1.06,0.06,216.0,-36.0,25487.1,25457.58,1.8072,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 13:30:00,2026-01-07 14:30:00,BUY,25615.38,25579.38,25655.38,25655.38,win,1.0511,0.06,216.0,40.0,25615.38,25596.59,1.1954,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 13:30:00,2026-01-08 14:15:00,BUY,25654.58,25618.58,25694.58,25618.58,loss,-1.06,0.06,216.0,-36.0,25654.58,25602.78,2.4381,36.0,0.01,500.0,0.01,95
US100,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,BUY,25769.84,25733.84,25809.84,25809.84,win,1.0511,0.06,216.0,40.0,25769.84,25746.05,1.1652,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 13:30:00,2026-01-15 13:45:00,BUY,25727.51,25691.51,25767.51,25767.51,win,1.0511,0.06,216.0,40.0,25727.51,25689.25,1.899,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-20,2026-01-20 13:30:00,2026-01-20 13:30:00,SELL,25093.95,25129.95,25053.95,25053.95,win,1.0511,0.06,216.0,40.0,25147.1,25093.95,1.2519,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 13:30:00,2026-01-21 13:45:00,SELL,24947.82,24983.82,24907.82,24983.82,loss,-1.06,0.06,216.0,-36.0,24989.94,24947.82,1.0935,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 13:30:00,2026-01-22 14:30:00,BUY,25586.73,25550.73,25626.73,25550.73,loss,-1.06,0.06,216.0,-36.0,25586.73,25556.66,1.411,36.0,0.01,500.0,0.01,100
US100,30,1.1111111111111112,2026-01,2026-01-27,2026-01-27 13:30:00,2026-01-27 14:30:00,SELL,25893.12,25929.12,25853.12,25853.12,win,1.0511,0.06,216.0,40.0,25909.65,25893.12,0.9071,36.0,0.01,500.0,0.01,100
