trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
72,27,17,28,37.5,15.54,20.0,124.81,7,52399.91,False,,76.45,16.83,0,23.0,mt5_min_step_compounding,AUDUSD
70,14,14,42,20.0,7.66,20.0,40.84,3,52399.91,False,,49.36,15.45,0,22.94,mt5_min_step_compounding,EURUSD
69,24,16,29,34.78,7.15,20.0,20.41,1,52399.91,False,,56.8,16.08,0,22.71,mt5_min_step_compounding,GBPUSD
70,12,10,48,17.14,3.48,20.0,13.64,1,52399.91,False,,69.79,8.32,0,22.95,mt5_min_step_compounding,USDCAD
