starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,363.93,63.93,21.31,19,9,10,47.37,4.4,0.2318,0.0204,13.92,M15
300.0,304.93,4.93,1.64,9,3,6,33.33,0.58,0.0649,0.018,11.8,M30
