symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 10:45:00,BUY,0.71253,0.71099,0.71453,0.71099,loss,-1.0584,0.0584,9.0,-154.0,0.71253,0.71199,0.9594
EURGBP,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 16:00:00,BUY,0.8662,0.86466,0.8682,0.86679,timeout,0.2987,0.0844,13.0,59.0,0.8662,0.86597,1.0878
GBPUSD,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 12:30:00,SELL,1.34037,1.34191,1.33837,1.34191,loss,-1.0649,0.0649,10.0,-154.0,1.34114,1.34037,1.0538
NZDUSD,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 13:00:00,BUY,0.58916,0.58762,0.59116,0.59116,win,1.2078,0.0909,14.0,200.0,0.58916,0.58862,1.0471
USDCHF,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 10:30:00,BUY,0.78771,0.78617,0.78971,0.78971,win,1.2143,0.0844,13.0,200.0,0.78771,0.78732,1.1098
USDJPY,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:15:00,2026-05-28 12:30:00,BUY,159.494,159.34,159.694,159.34,loss,-1.0649,0.0649,10.0,-15400.0,159.494,159.437,1.3212
EURUSD,15,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 12:15:00,SELL,1.16098,1.16252,1.15898,1.16252,loss,-1.0519,0.0519,8.0,-154.0,1.16174,1.16098,1.4575
EURGBP,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 14:45:00,BUY,0.86719,0.86565,0.86919,0.86565,loss,-1.0844,0.0844,13.0,-154.0,0.86719,0.86688,1.736
EURUSD,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 08:45:00,SELL,1.16481,1.16635,1.16281,1.16281,win,1.2468,0.0519,8.0,200.0,1.1653,1.16481,1.2846
GBPUSD,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 08:45:00,SELL,1.3431,1.34464,1.3411,1.3411,win,1.2338,0.0649,10.0,200.0,1.34416,1.3431,2.3407
USDCAD,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 12:30:00,BUY,1.37987,1.37833,1.38187,1.38187,win,1.2078,0.0909,14.0,200.0,1.37987,1.37928,1.7389
USDCHF,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 11:45:00,BUY,0.78365,0.78211,0.78565,0.78211,loss,-1.0844,0.0844,13.0,-154.0,0.78365,0.78325,1.4737
USDJPY,15,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:15:00,2026-05-29 15:00:00,BUY,159.253,159.099,159.453,159.099,loss,-1.0649,0.0649,10.0,-15400.0,159.253,159.2,1.4324
EURUSD,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 13:00:00,SELL,1.16557,1.16711,1.16357,1.16357,win,1.2468,0.0519,8.0,200.0,1.16644,1.16557,2.2145
GBPUSD,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 13:00:00,SELL,1.34622,1.34776,1.34422,1.34422,win,1.2338,0.0649,10.0,200.0,1.34724,1.34622,1.9116
NZDUSD,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 10:00:00,SELL,0.59702,0.59856,0.59502,0.59502,win,1.2078,0.0909,14.0,200.0,0.59722,0.59702,0.587
USDCAD,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 11:00:00,BUY,1.38069,1.37915,1.38269,1.38269,win,1.2078,0.0909,14.0,200.0,1.38069,1.38038,1.0383
USDCHF,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 12:45:00,BUY,0.78264,0.7811,0.78464,0.78464,win,1.2143,0.0844,13.0,200.0,0.78264,0.78196,2.1441
USDJPY,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:15:00,2026-06-01 13:15:00,BUY,159.463,159.309,159.663,159.663,win,1.2338,0.0649,10.0,20000.0,159.463,159.405,2.1201
AUDUSD,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,SELL,0.71798,0.71952,0.71598,0.71598,win,1.2403,0.0584,9.0,200.0,0.71844,0.71798,1.3224
EURGBP,15,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:45:00,2026-06-01 15:15:00,BUY,0.86594,0.8644,0.86794,0.8644,loss,-1.0844,0.0844,13.0,-154.0,0.86594,0.86554,2.3333
AUDUSD,15,1.2987012987012987,2026-06,2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,BUY,0.71815,0.71661,0.72015,0.71842,timeout,0.1169,0.0584,9.0,27.0,0.71815,0.71761,1.4795
EURGBP,15,1.2987012987012987,2026-06,2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,BUY,0.86442,0.86288,0.86642,0.86332,timeout,-0.7987,0.0844,13.0,-110.0,0.86442,0.86421,1.4554
EURUSD,15,1.2987012987012987,2026-06,2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,SELL,1.16462,1.16616,1.16262,1.16375,timeout,0.513,0.0519,8.0,87.0,1.16505,1.16462,1.4232
GBPUSD,15,1.2987012987012987,2026-06,2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,SELL,1.3472,1.34874,1.3452,1.34782,timeout,-0.4675,0.0649,10.0,-62.0,1.34785,1.3472,1.4219
NZDUSD,15,1.2987012987012987,2026-06,2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,SELL,0.59379,0.59533,0.59179,0.59316,timeout,0.3182,0.0909,14.0,63.0,0.59415,0.59379,1.2086
