trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
20,11,7,2,55.0,5.14,20.0,34.2,3,52399.91,False,,55.83,14.42,USDCAD
21,2,4,15,9.52,-2.08,20.0,9.25,1,52399.91,False,,72.17,5.95,EURGBP
21,8,11,2,38.1,-1.56,20.0,7.1,1,52399.91,False,,87.52,3.5,EURUSD
19,5,9,5,26.32,-3.18,20.0,5.63,1,52399.91,False,,83.95,5.63,NZDUSD
19,4,10,5,21.05,-3.43,20.0,5.34,1,52399.91,False,,81.79,3.64,AUDUSD
20,7,11,2,35.0,-3.33,20.0,4.9,1,52399.91,False,,81.73,4.9,GBPUSD
22,4,11,7,18.18,-7.06,20.0,2.18,1,52399.91,False,,90.6,2.18,USDJPY
21,5,13,3,23.81,-7.34,20.0,1.89,1,52399.91,False,,95.3,1.48,USDCHF
