bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Grid,AUDUSD,M15,2026-04,2026-04-16 02:30:00,2026-04-16 02:45:00,SELL,0.71912,0.719862,0.718082,0.71912,trail_stop,0.3786,76,0.1214,9.0,0.000549,Range grid sell at upper Bollinger band.,345.22,17.26,6.54,351.76
Grid,AUDUSD,M15,2026-04,2026-04-16 02:45:00,2026-04-16 03:00:00,SELL,0.7189,0.719689,0.717796,0.719689,loss,-1.1141,77,0.1141,9.0,0.000584,Range grid sell at upper Bollinger band.,351.76,17.59,-19.59,332.16
Grid,AUDUSD,M15,2026-04,2026-04-21 03:30:00,2026-04-21 06:00:00,BUY,0.71656,0.715964,0.717394,0.71656,trail_stop,0.349,73,0.151,9.0,0.000441,Range grid buy at lower Bollinger band.,332.16,16.61,5.8,337.96
Grid,AUDUSD,M15,2026-04,2026-04-30 04:45:00,2026-04-30 07:00:00,BUY,0.71154,0.710802,0.712573,0.712573,win,1.278,76,0.122,9.0,0.000546,Range grid buy at lower Bollinger band.,337.96,16.9,21.6,359.55
Grid,AUDUSD,M15,2026-05,2026-05-01 03:45:00,2026-05-01 04:15:00,BUY,0.71954,0.719024,0.720262,0.719024,loss,-1.1745,71,0.1745,9.0,0.000382,Range grid buy at lower Bollinger band.,359.55,17.98,-21.11,338.44
Grid,AUDUSD,M15,2026-05,2026-05-01 04:15:00,2026-05-01 06:45:00,BUY,0.71904,0.718534,0.719749,0.719749,win,1.2222,70,0.1778,9.0,0.000375,Range grid buy at lower Bollinger band.,338.44,16.92,20.68,359.12
Grid,AUDUSD,M15,2026-05,2026-05-07 01:30:00,2026-05-07 01:45:00,SELL,0.7246,0.725118,0.723875,0.7246,trail_stop,0.3262,71,0.1738,9.0,0.000384,Range grid sell at upper Bollinger band.,359.12,17.96,5.86,364.98
Grid,AUDUSD,M15,2026-05,2026-05-07 01:45:00,2026-05-07 05:30:00,SELL,0.72447,0.725007,0.723718,0.725007,loss,-1.1676,71,0.1676,9.0,0.000398,Range grid sell at upper Bollinger band.,364.98,18.25,-21.31,343.67
Grid,AUDUSD,M15,2026-05,2026-05-08 03:30:00,2026-05-08 06:00:00,SELL,0.72194,0.722656,0.720938,0.722656,loss,-1.1258,75,0.1258,9.0,0.00053,Range grid sell at upper Bollinger band.,343.67,17.18,-19.35,324.33
Grid,AUDUSD,M15,2026-05,2026-05-29 02:45:00,2026-05-29 03:00:00,BUY,0.71569,0.715146,0.716451,0.71569,trail_stop,0.3345,71,0.1655,9.0,0.000403,Range grid buy at lower Bollinger band.,324.33,16.22,5.42,329.75
Grid,AUDUSD,M15,2026-05,2026-05-29 03:00:00,2026-05-29 04:45:00,BUY,0.71549,0.714943,0.716255,0.716255,win,1.0354,72,0.1646,9.0,0.000405,Range grid buy at lower Bollinger band.,329.75,16.49,17.07,346.82
Grid,AUDUSD,M15,2026-06,2026-06-08 05:45:00,2026-06-08 07:00:00,BUY,0.70369,0.702901,0.704794,0.704794,win,1.0859,77,0.1141,9.0,0.000584,Range grid buy at lower Bollinger band.,346.82,17.34,18.83,365.65
Grid,AUDUSD,M15,2026-06,2026-06-09 06:00:00,2026-06-09 06:00:00,SELL,0.70662,0.707342,0.705609,0.705609,win,1.2754,76,0.1246,9.0,0.000535,Range grid sell at upper Bollinger band.,365.65,18.28,23.32,388.97
Grid,AUDUSD,M15,2026-06,2026-06-10 04:30:00,2026-06-10 07:00:00,BUY,0.70157,0.700861,0.702562,0.70157,trail_stop,0.373,75,0.127,9.0,0.000525,Range grid buy at lower Bollinger band.,388.97,19.45,7.25,396.22
Grid,AUDUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 02:15:00,BUY,0.70619,0.705661,0.706931,0.705661,loss,-1.17,71,0.17,9.0,0.000392,Range grid buy at lower Bollinger band.,396.22,19.81,-23.18,373.05
Grid,AUDUSD,M15,2026-06,2026-06-24 02:30:00,2026-06-24 02:45:00,BUY,0.69102,0.69031,0.692014,0.69031,loss,-1.1268,75,0.1268,9.0,0.000526,Range grid buy at lower Bollinger band.,373.05,18.65,-21.02,352.03
Grid,AUDUSD,M15,2026-06,2026-06-24 02:45:00,2026-06-24 05:00:00,BUY,0.69031,0.689539,0.69139,0.69139,win,1.0833,76,0.1167,9.0,0.000571,Range grid buy at lower Bollinger band.,352.03,17.6,19.07,371.1
NewsPulse,XAUUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:30:00,SELL,4033.067,4043.625,4011.951,4027.697,timeout,0.6028,77,0.1515,160.0,7.128429,News straddle sell pulse around 10:00 NY.,371.1,18.55,11.18,382.28
