starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,276.02,-23.98,-7.99,3,1,2,33.33,-1.62,-0.5411,0.0229,7.99,2026-05,US30
300.0,422.89,122.89,40.96,14,8,6,57.14,7.45,0.5319,0.0181,11.76,2026-06,US30
