starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,343.31,43.31,14.44,58,24,34,41.38,4.4,0.0759,0.0231,25.71,M15
300.0,519.85,219.85,73.28,50,25,25,50.0,13.06,0.2613,0.0099,21.97,M30
