status,research_status,instrument,symbol,timeframe,timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,value_area_pct,vah_tolerance_atr,reaction_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,full_trades,full_win_rate_pct,full_pf,full_return_pct,full_cagr_pct,full_max_dd_pct,confirm_trades,confirm_win_rate_pct,confirm_pf,confirm_return_pct,confirm_max_dd_pct
REJECT,FAILED_CONFIRMATION,XAU,XAUUSD..,M60,60,2,2.5,1,0.6,0.05,1,48,0,0.0,3.0,72,0,29,58.62068965517241,2.6775300965147055,20.53038359519499,4.148541284794804,6.96832178365534,0,0.0,0.0,0.0,0.0
REJECT,FAILED_CONFIRMATION,XAG,XAGUSD..,M60,60,5,3.5,0,0.8,0.15,1,48,1,0.25,3.0,72,0,36,41.666666666666664,1.887192095843304,19.46465660955681,3.9401975266278866,7.188005230928514,6,33.333333333333336,0.7774170634457033,-0.9556614219893511,5.39259808096395
REJECT,FAILED_CONFIRMATION,US30,US30,M60,60,5,1.5,0,0.8,0.15,0,12,1,0.25,3.0,72,0,51,43.13725490196079,2.164391424337394,39.037456107315236,7.437786637824728,6.2455123661470475,8,25.0,0.9924543490426143,-0.16400505840281632,4.813477367234268
REJECT,FAILED_CONFIRMATION,US100,UT100,M60,60,2,1.5,0,0.6,0.05,0,12,1,0.25,3.0,6,0,123,47.15447154471545,1.567023633920352,34.01492438164806,6.5807586769931925,8.66594099079737,16,37.5,0.6297362287598429,-3.4247066022376593,5.91619271046921
REJECT,POSITIVE_CONFIRMATION,BTC,BTCUSD,M60,60,2,1.5,1,0.6,0.15,1,24,0,0.1,3.0,24,0,43,58.13953488372093,1.9988780431561741,13.09314184026511,2.711232172527289,4.237563101883417,8,62.5,1.9728100121325145,2.0984023582053757,2.5385674565763905
REJECT,FAILED_CONFIRMATION,ETH,ETHUSD,M30,30,5,3.5,1,0.6,0.15,1,48,1,0.1,3.0,72,0,32,34.375,1.3734534427911693,8.076467927304432,1.7019668935550847,8.188784204598633,1,100.0,999.0,1.2529177603223474,0.988522504752517
