entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-02-09 02:00:00+00:00,2022-02-11 18:46:00+00:00,long,1821.9609375,1825.16375,1819.796875,1827.0125,1817.2,1856.45,target,2.9936305732484074,10299.363057324841
2022-04-11 08:00:00+00:00,2022-04-14 11:03:00+00:00,long,1934.86734375,1940.376875,1930.846875,1946.0925,1929.06,1997.19,time,1.666519888448551,10471.003991058682
2022-06-08 08:00:00+00:00,2022-06-10 11:39:00+00:00,long,1844.4144531250001,1848.06421875,1843.119375,1850.2225,1838.41,1885.66,stop,-1.0052910052910053,10365.739929772906
2022-09-18 22:00:00+00:00,2022-09-21 18:05:00+00:00,long,1658.7198437499999,1672.6640625,1657.09,1675.4725,1657.09,1730.6200000000006,stop,-1.0033999728002176,10261.730098137023
2022-10-05 13:00:00+00:00,2022-10-07 12:49:00+00:00,long,1699.59203125,1703.355625,1695.1,1713.5025,1695.1,1768.7100000000005,stop,-1.003396277679663,10158.764280306783
2023-01-20 08:00:00+00:00,2023-01-25 11:07:00+00:00,long,1920.1867968749998,1925.3096874999999,1912.39109375,1933.2825,1906.6,2013.3300000000004,time,-0.34348355663824315,10123.87059544629
2023-03-02 21:00:00+00:00,2023-03-07 15:10:00+00:00,long,1830.380546875,1833.2725,1827.06015625,1836.3625,1822.99,1876.4799999999998,stop,-1.00467377079828,10022.15872298428
2023-03-20 06:00:00+00:00,2023-03-23 09:05:00+00:00,long,1958.881328125,1971.62828125,1938.580625,1975.1325,1927.25,2118.7799999999997,time,0.03644337701665787,10025.811136072905
2023-03-31 16:00:00+00:00,2023-04-02 22:08:00+00:00,long,1974.234140625,1975.348125,1966.11796875,1979.9325,1963.89,2028.0599999999993,stop,-1.0038959015116098,9925.162428984575
2023-05-10 13:00:00+00:00,2023-05-10 15:12:00+00:00,long,2025.4896093749999,2029.5064062499998,2024.45671875,2045.8625,2022.85,2114.9,stop,-1.0027159152634437,9825.6412456934
2023-07-11 23:00:00+00:00,2023-07-13 04:41:00+00:00,long,1926.818984375,1931.7865625,1924.50078125,1933.6625,1924.28,1961.8099999999997,target,2.9933386624034104,10119.755963929796
2023-10-13 03:00:00+00:00,2023-10-13 12:36:00+00:00,long,1867.508203125,1871.1671875,1863.596875,1873.6525,1858.55,1918.9599999999998,target,2.9958616123158417,10422.929848113212
2023-10-18 10:00:00+00:00,2023-10-23 13:07:00+00:00,long,1920.3611718749999,1936.7775000000001,1919.07,1944.5625,1919.07,2021.0400000000002,time,1.3523585368245492,10563.885229701404
2023-12-19 07:00:00+00:00,2023-12-19 14:48:00+00:00,long,2022.241640625,2023.80609375,2021.30296875,2025.0825,2020.26,2039.55,target,2.987039917055469,10879.432698304512
2024-03-08 16:00:00+00:00,2024-03-12 13:30:00+00:00,long,2161.257578125,2166.97859375,2159.261875,2177.4725,2153.94,2248.0699999999993,stop,-1.0026559014129395,10770.349424314712
2024-06-17 23:00:00+00:00,2024-06-21 04:32:00+00:00,long,2311.4788281250003,2318.9803125000003,2303.46,2321.3425,2303.46,2374.9900000000007,time,2.2197679295400166,11009.426186735049
2024-07-30 03:00:00+00:00,2024-07-31 03:45:00+00:00,long,2374.87,2380.79,2371.83,2382.3725,2370.23,2418.7999999999997,target,2.994852789787935,11339.142294028126
2024-09-04 22:00:00+00:00,2024-09-10 01:07:00+00:00,long,2487.573125,2492.8224999999998,2483.45875,2495.9525,2482.04,2537.6899999999996,time,0.7270440251572544,11421.582850580939
2024-10-11 14:00:00+00:00,2024-10-16 17:08:00+00:00,long,2633.782734375,2638.6275,2625.24671875,2650.0025,2616.48,2750.57,time,0.7360727869341398,11505.654013781203
2024-10-29 15:00:00+00:00,2024-10-31 15:46:00+00:00,long,2741.891796875,2750.95625,2739.8,2761.0825,2739.8,2824.9299999999994,stop,-1.002936685069893,11390.259588819776
2024-11-20 11:00:00+00:00,2024-11-25 14:07:00+00:00,long,2610.325859375,2619.13640625,2593.76203125,2625.3525,2580.37,2760.3,time,1.0253987661868489,11507.055170109013
2025-02-19 08:00:00+00:00,2025-02-24 11:07:00+00:00,long,2927.2378125,2929.52375,2917.055,2934.4325,2907.08,3016.49,time,0.14934649483593973,11524.24055366441
2025-03-10 08:00:00+00:00,2025-03-10 10:00:00+00:00,long,2905.166171875,2909.865,2902.10171875,2914.6625,2896.79,2968.2799999999997,stop,-1.0034969925863757,11408.595146289968
2025-03-14 05:00:00+00:00,2025-03-19 08:07:00+00:00,long,2978.43703125,2985.191875,2968.5034375,2992.9325,2939.1,3154.43,time,0.8824594807969187,11509.271375784143
2025-04-14 02:00:00+00:00,2025-04-17 05:03:00+00:00,long,3216.075,3222.79,3203.83,3239.9125,3187.24,3397.9300000000003,time,1.951018083440118,11733.819341597888
2025-04-17 13:00:00+00:00,2025-04-17 14:32:00+00:00,long,3309.5959375,3326.291875,3294.92375,3328.4125,3292.9,3434.9499999999994,stop,-1.001759943681802,11616.274639569772
2025-09-29 01:00:00+00:00,2025-10-02 04:02:00+00:00,long,3751.486796875,3763.9332812499997,3748.61453125,3787.3425,3742.87,3920.760000000001,time,1.758727303389716,11820.57323329262
2025-12-01 10:00:00+00:00,2025-12-02 01:09:00+00:00,long,4223.75578125,4237.5425,4213.908125,4250.3125,4206.03,4383.160000000001,stop,-1.001411392762378,11702.200666244607
2025-12-18 16:00:00+00:00,2025-12-22 15:56:00+00:00,long,4316.835625000001,4335.895,4315.163750000001,4338.5025,4306.47,4434.599999999998,target,2.998048856629985,12053.0383595195
