timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,value_area_pct,vah_tolerance_atr,reaction_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
30,5,3.5,1,0.6,0.15,1,48,1,0.1,3.0,72,0,24,8,16,33.333333333333336,1.377291885914415,6.422304683412453,0.2675960284755189,6.177381722695463,6.299695945510028,10617.738172269546,7,2,5,28.571428571428573,1.1220868070603192,0.6402667006021248,0.09146667151458925,0.5290513586042156,4.548880838201732,10052.905135860421,11.220803163016944
30,5,3.5,1,0.6,0.15,1,48,1,0.0,3.0,72,0,24,7,17,29.166666666666668,1.128117434790355,2.3276064629160578,0.09698360262150241,1.9543025292232619,6.552586315006051,10195.430252922326,7,2,5,28.571428571428573,1.116775590098082,0.6144096578872591,0.08777280826960844,0.5031296949700392,4.740968348810521,10050.312969497003,10.825620982424628
30,5,3.5,1,0.6,0.15,1,48,0,0.0,3.0,72,0,23,7,16,30.434782608695652,1.0742583111178778,1.057089986395242,0.04596043419109748,0.7960422817370416,6.138382539393322,10079.604228173705,7,4,3,57.142857142857146,2.899403659467181,5.798245736083798,0.8283208194405426,5.839277639320706,2.549925008191106,10583.92776393207,6.584201243149887
30,5,3.5,1,0.6,0.15,1,48,0,0.1,3.0,72,0,23,7,16,30.434782608695652,1.0732746395215182,1.0418790001447016,0.04529908696281311,0.7811155133355063,6.140518110900503,10078.111551333552,7,4,3,57.142857142857146,2.8870514511736607,5.757783498026278,0.8225404997180397,5.797057631527758,2.502377629639818,10579.705763152777,6.5159710428383
30,5,3.5,1,0.6,0.15,1,48,0,0.25,3.0,72,0,23,7,16,30.434782608695652,1.0718058037822884,1.0192981794566098,0.044317312150287384,0.7589414617293455,6.143903164773516,10075.894146172936,7,3,4,42.857142857142854,1.8467049511557496,2.6573791016571144,0.37962558595101636,2.6118822993407287,3.2036690685727764,10261.188229934072,6.414652786874888
30,5,3.5,1,0.6,0.15,1,48,1,0.1,3.0,24,0,24,8,16,33.333333333333336,1.049175030807723,0.7856244880824175,0.032734353670100726,0.4946513592134494,6.2996959455100265,10049.465135921346,7,2,5,28.571428571428573,1.0743226873253973,0.2591607091283856,0.03702295844691223,0.19670598897865155,3.8020539246007443,10019.670598897865,5.2017478260629
30,3,3.5,1,0.6,0.05,1,48,1,0.1,3.0,24,0,25,9,16,36.0,1.0599872946050906,0.9494542973939832,0.03797817189575933,0.6491691975173408,5.485483823734915,10064.916919751733,9,3,6,33.333333333333336,1.0450296751855195,0.24711513486531755,0.027457237207257505,0.15265142850422464,4.447575666002707,10015.265142850423,4.736912550972099
30,3,3.5,1,0.6,0.05,1,48,1,0.25,3.0,24,0,25,9,16,36.0,1.0587007703739286,0.9232987465904547,0.03693194986361819,0.6241999662879749,5.421250145994388,10062.419996628798,9,3,6,33.333333333333336,1.0170127237135305,0.09257584561932797,0.010286205068814218,0.0011103094150088921,4.32841420391764,10000.1110309415,2.967629454848224
30,2,3.5,1,0.7,0.05,1,48,0,0.0,3.0,6,0,23,10,13,43.47826086956522,1.0812301021349564,0.24221788983707235,0.010531212601611842,0.226234557260363,2.6965411236810097,10022.623455726036,10,4,6,40.0,0.9148671783559015,-0.1836830895620255,-0.01836830895620255,-0.1963141484287778,1.7032851914307836,9980.368585157123,0.0709005209505244
30,2,3.5,1,0.7,0.05,1,48,0,0.1,3.0,6,0,23,10,13,43.47826086956522,1.079257687188218,0.2320153839896232,0.010087625390853183,0.21666955439767488,2.6422028497384265,10021.666955439769,10,4,6,40.0,0.9060827307921362,-0.19985698291259435,-0.019985698291259436,-0.212094740613733,1.6877469282470625,9978.790525938626,-0.10514701124613987
30,2,3.5,1,0.7,0.05,1,48,0,0.25,3.0,6,0,23,10,13,43.47826086956522,1.0765610980459517,0.21816231190491753,0.009485317908909458,0.20370032589873688,2.564866264651839,10020.370032589874,10,4,6,40.0,0.8930828959995118,-0.22307643870848673,-0.022307643870848673,-0.23476839672975647,1.6657688959972623,9976.523160327024,-0.358701043685117
30,5,3.5,1,0.6,0.15,1,48,1,0.25,3.0,72,0,24,6,18,25.0,0.9237467086142284,-1.4559177454007544,-0.0606632393916981,-1.7958902233639162,8.347531349463253,9820.410977663609,7,2,5,28.571428571428573,1.1288644206005833,0.6730071072347732,0.09614387246211045,0.5618859895715422,4.30629810665669,10056.188598957155,-4.511738248741165
60,2,3.5,1,0.8,0.15,0,12,1,0.0,3.0,6,0,17,8,9,47.05882352941177,1.9075112494404893,6.460121094881905,0.38000712322834734,6.460349298062273,8.153220048859197,10646.034929806227,9,4,5,44.44444444444444,0.9863896891007417,-0.05325999277409621,-0.005917776974899579,-0.11554616044150423,3.37032465927556,9988.44538395585,-4.8779330129206215
