timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,value_area_pct,vah_tolerance_atr,reaction_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
60,5,3.5,0,0.8,0.15,0,12,1,0.25,3.0,72,0,30,15,15,50.0,2.797275666469452,27.185518730082112,0.9061839576694037,30.334560606895366,6.245512366147035,13033.456060689537,4,3,1,75.0,8.910428341691812,7.970897288597439,1.9927243221493598,8.149085244439092,1.6183634712245205,10814.90852444391,90.99916014915388
60,5,3.5,0,0.8,0.15,0,12,1,0.1,3.0,72,0,30,15,15,50.0,2.7892072323977337,27.150291879799834,0.9050097293266611,30.288022115791403,6.759064537756218,13028.80221157914,4,3,1,75.0,8.899135224238888,7.96533249111305,1.9913331227782625,8.14321043249544,1.7523645006747235,10814.321043249543,90.83478731643963
60,5,3.5,0,0.8,0.15,0,12,1,0.1,3.0,24,0,31,16,15,51.61290322580645,2.6896553261589355,25.047927380748693,0.8079976574435063,27.663687618246556,6.429226982231244,12766.368761824657,4,3,1,75.0,6.2320964999060635,5.275943133554372,1.318985783388593,5.3194451280349275,1.7234408472376026,10531.944512803493,80.95426656897803
60,5,3.5,0,0.8,0.15,0,12,1,0.25,3.0,24,0,31,16,15,51.61290322580645,2.692036910317542,24.910942414029645,0.8035787875493434,27.493522595684674,6.245512366147018,12749.352259568466,4,3,1,75.0,6.21757513744573,5.2574593586704506,1.3143648396676126,5.299921547687947,1.3379931975976689,10529.992154768795,80.52816562484402
60,5,1.5,0,0.8,0.15,0,12,1,0.25,3.0,72,0,35,16,19,45.714285714285715,2.3634987323219097,26.129691328558913,0.7465626093873975,28.883034280726072,6.2455123661470475,12888.303428072608,8,4,4,50.0,2.9747534245522194,7.943817551471279,0.9929771939339099,8.05600592675837,3.030717390122363,10805.600592675837,79.22825011914837
60,5,1.5,0,0.8,0.15,0,12,1,0.1,3.0,72,0,35,16,19,45.714285714285715,2.356728553867229,26.078094054985538,0.7450884015710154,28.816076451893345,6.759064537756235,12881.607645189335,8,4,4,50.0,2.970701507282793,7.933224065018728,0.991653008127341,8.044768992642236,3.280721889510811,10804.476899264224,79.03647585030426
60,5,3.5,0,0.8,0.15,0,12,1,0.0,3.0,72,0,30,14,16,46.666666666666664,2.4245123269158335,23.10618355861572,0.7702061186205239,25.172760299256304,7.145791437682264,12517.27602992563,4,2,2,50.0,2.9495188218482857,3.9598186616913464,0.9899546654228366,3.9369793091893257,2.6347400606033275,10393.697930918932,76.60183282086653
60,2,2.5,1,0.8,0.05,0,12,1,0.0,3.0,24,0,20,11,9,55.0,3.0976399680004105,18.49811274311401,0.9249056371557005,19.83261881717686,3.7071466176699395,11983.261881717686,7,3,4,42.857142857142854,2.2234686331275673,4.933668697383656,0.7048098139119509,4.898001188091294,4.387576033358628,10489.80011880913,74.87260824961669
60,2,2.5,1,0.8,0.05,0,12,1,0.0,3.0,72,0,20,11,9,55.0,3.380546616059786,21.733604005472838,1.086680200273642,23.6802574679454,3.9141693124917354,12368.02574679454,7,3,4,42.857142857142854,2.2234686331275673,4.933668697383656,0.7048098139119509,4.898001188091294,4.387576033358628,10489.80011880913,74.87260824961669
60,5,3.5,0,0.8,0.15,0,12,1,0.25,3.0,6,0,31,20,11,64.51612903225806,3.2561062225605415,22.831256076244838,0.736492131491769,25.101467409690258,4.2137746386302535,12510.146740969025,4,3,1,75.0,4.568850671505022,3.5961317026259225,0.8990329256564806,3.603752543642247,1.3379931975976689,10360.375254364224,74.5573304621025
