trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
71,19,23,29,26.76,11.19,20.0,42.14,3,52399.91,False,,77.61,12.49,0,22.96,mt5_min_step_compounding,US100
