case,period,history_quality_pct,bars,ticks,initial_stop_atr,trailing_atr,trail_start_r,close_at_session_end,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
last-year-full-safe,M5 (2025.08.28 - 2026.08.27),100.0,70506,89181485,4.0,6.0,1.0,True,10000.0,10799.77,799.77,7.997699999999999,3014.92,-2215.15,1.36,1105.77,9.29,1013.47,8.58,40,18,22,45.0,34,44.12,6,50.0,388.57,-129.39,167.5,-99.32,19.99,0.72,6.42,-30.11,-15.59,-10.5823,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Nasdaq 5M Open EMA ATR Research 2026-08-20\Backtest Reports\982 Claim Recheck\Safe Filter\last-year-full-safe.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Nasdaq 5M Open EMA ATR Research 2026-08-20\Backtest Reports\982 Claim Recheck\Safe Filter\last-year-full-safe.png
