name,params,atr_min,atr_max,asia_min,asia_max,trades,win_rate,pf,net_r,return,dd,2024_H2_trades,2024_H2_pf,2024_H2_net_r,2024_H2_dd,2025_H1_trades,2025_H1_pf,2025_H1_net_r,2025_H1_dd,2025_H2_trades,2025_H2_pf,2025_H2_net_r,2025_H2_dd,2026_H1_trades,2026_H1_pf,2026_H1_net_r,2026_H1_dd,positive_folds,score
rev_mss2_disp1.0_gap0.005_retest6__broad_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,33,33.33333333333333,1.3614464983141568,9.1683725429904,25.696089670581124,17.134814606652384,8,1.1209463945561307,0.9611790477775349,8.732699999999998,11,1.4472126275643882,3.8892702969782698,8.732700000000023,4,0.9439222597304278,0.0,5.910000000000004,10,1.6533737763853569,4.317923198234595,8.7327,3,34.6472213304788
rev_mss2_disp1.0_gap0.0_retest6__normal_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,31,41.935483870967744,1.7625873614434748,10.152827203315015,32.03430149069888,10.474504906020433,6,0.3518391785336226,-1.9217348995624781,5.9099999999999975,11,2.116036550751481,5.0310705678969505,5.910000000000002,5,1.0454656353006428,0.2601212197871561,5.91,9,3.1666322585584927,6.783370315193386,3.0000000000000044,3,34.54525938312866
rev_mss3_disp1.0_gap0.0_retest6__broad_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,34,44.11764705882353,1.5832925909748299,11.279102246012132,35.67739183182259,16.923203899604236,8,1.4208221531221237,1.9611790477775348,6.019579901838347,11,1.5877960206329131,4.0,6.158962140000002,4,0.6270727266481158,-1.0,8.7327,11,2.2468805182978606,6.317923198234595,8.7327,3,34.433127373015346
rev_mss3_disp1.0_gap0.0_retest6__broad_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,34,52.94117647058824,1.5259457399007528,8.449621446453483,25.137097239296914,15.747588860447676,8,1.0233438375678217,0.21117904777753493,5.9099999999999975,11,1.4810342486864758,2.25,5.909999999999997,4,0.7838409083101447,-0.5,8.7327,11,2.2807259187689572,6.4884423986759465,8.7327,3,34.13004359281311
rev_mss2_disp1.0_gap0.005_retest6__broad_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,33,54.54545454545454,1.4682229398435227,7.199621446453482,20.906857318237005,15.747588860447657,8,1.0233438375678217,0.21117904777753493,5.9099999999999975,11,1.4810342486864758,2.25,5.909999999999997,4,0.79398405647273,-0.5,5.910000000000001,10,2.3110029211322267,5.2384423986759465,8.7327,3,34.00873338242767
rev_mss2_disp1.0_gap0.0_retest6__broad_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,35,37.142857142857146,1.5032717471659438,8.11400625109255,24.08639121463212,13.77612875677105,8,0.34729848620643716,-1.9605558517849433,5.910000000000003,11,2.116036550751481,5.0310705678969505,5.910000000000002,5,1.0454656353006428,0.2601212197871561,5.91,11,1.9363014564706431,4.783370315193386,8.7327,3,33.46079020595029
rev_mss3_disp1.0_gap0.0_retest6__normal_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,30,56.666666666666664,1.7677203952294782,10.238442398675947,32.16109849559259,14.126597429999995,6,0.9556532682285374,0.0,5.910000000000012,11,1.4810342486864758,2.25,5.909999999999997,4,0.7838409083101447,-0.5,8.7327,9,3.688224084528668,8.488442398675947,3.0,2,24.728792629541438
rev_mss3_disp1.0_gap0.0_retest6__normal_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,30,46.666666666666664,1.6919656029996486,11.317923198234595,36.19596436182273,14.126597429999993,6,0.9565307755503238,0.0,5.910000000000003,11,1.5877960206329131,4.0,6.158962140000002,4,0.6270727266481158,-1.0,8.7327,9,3.616108497491307,8.317923198234595,3.000000000000006,2,24.546040830416686
rev_mss3_disp1.0_gap0.0_retest6__normal_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,30,40.0,1.7816261553436952,10.317923198234595,32.81199665852779,14.12659743000001,6,0.6412048834692754,-1.0,5.909999999999998,11,1.897847053186574,4.0,5.909999999999995,4,0.6270727266481158,-1.0,8.7327,9,3.616108497491307,8.317923198234595,3.000000000000006,2,24.37409930422263
rev_mss3_disp1.0_gap0.0_retest6__normal_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,30,36.666666666666664,1.560646171654547,11.207193495212866,33.7471034278126,16.702799507099996,6,0.5696251884113634,-2.0,8.732700000000007,11,1.4472126275643882,3.8892702969782698,8.732700000000023,4,0.9406090899721737,0.0,8.7327,9,3.1724893943614183,9.317923198234595,5.909999999999987,2,23.87671292691863
rev_mss3_disp1.0_gap0.0_retest6__normal_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,30,40.0,1.8123392233419784,10.655803274490808,33.71644430041425,14.126597430000004,6,0.3518391785336226,-1.9217348995624781,5.9099999999999975,11,2.116036550751481,5.0310705678969505,5.910000000000002,4,0.5776890707463904,-1.157505354014343,8.7327,9,3.797714132791965,8.703972960170677,3.0,2,23.759385690763875
rev_mss2_disp1.0_gap0.005_retest6__broad_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,33,36.36363636363637,1.6471328431087386,9.279102246012132,28.677600412825633,16.923203899604214,8,0.6330724452484452,-1.0388209522224652,5.910000000000002,11,1.897847053186574,4.0,5.909999999999995,4,0.6412048834692754,-1.0,5.909999999999998,10,2.910163950781517,7.317923198234595,8.7327,2,23.728793367679767
rev_mss3_disp1.0_gap0.0_retest6__broad_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,34,35.294117647058826,1.5215334582427784,8.279102246012132,24.81727240044087,16.923203899604214,8,0.6330724452484452,-1.0388209522224652,5.910000000000002,11,1.897847053186574,4.0,5.909999999999995,4,0.6270727266481158,-1.0,8.7327,11,2.2468805182978606,6.317923198234595,8.7327,2,23.514252227107097
rev_mss3_disp1.0_gap0.0_retest6__broad_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,34,35.294117647058826,1.5448328460851122,8.616982322268344,25.66727609385364,17.29353522545808,8,0.34729848620643716,-1.9605558517849433,5.910000000000003,11,2.116036550751481,5.0310705678969505,5.910000000000002,4,0.5776890707463904,-1.157505354014343,8.7327,11,2.3395319575411917,6.703972960170678,8.7327,2,22.841132459621445
rev_mss2_disp1.0_gap0.005_retest6__broad_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,1.6,0.4,1.2,33,36.36363636363637,1.4861334478334909,7.271511605106892,21.22350489230904,18.292497816092375,8,0.34729848620643716,-1.9605558517849433,5.910000000000003,11,2.116036550751481,5.0310705678969505,5.910000000000002,4,0.4595656555895773,-1.582373426198501,5.91,10,2.485048200248403,5.783370315193386,8.7327,2,22.432679620540778
rev_mss2_disp1.0_gap0.0_retest6__calm_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,17,52.94117647058824,2.1277232640138313,9.317923198234595,29.85570627834693,8.7327,3,0.9565131643822108,0.0,3.0000000000000004,6,1.9384087980825386,3.0,5.910000000000002,3,3.8267924528301887,3.0,2.9999999999999956,5,2.5201156066116233,3.317923198234596,5.910000000000001,3,-61.022957955619624
rev_mss2_disp1.0_gap0.005_retest6__calm_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,15,53.333333333333336,2.1704835663025124,8.317923198234595,26.294209568514827,8.7327,3,0.9565131643822108,0.0,3.0000000000000004,6,1.9384087980825386,3.0,5.910000000000002,2,1.8867924528301887,1.0,2.9999999999999956,4,5.022827745024898,4.317923198234595,3.000000000000009,3,-61.62420568986244
