date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,US30,BUY,loss,-1.053,20.0,15.16,1
2026-05-26,2026-05-26 23:30:00,2026-05-27 00:00:00,US30,BUY,win,1.2256,15.16,19.43,1
2026-05-27,2026-05-27 23:30:00,2026-05-28 02:30:00,US30,SELL,win,1.2528,19.43,25.03,1
2026-05-28,2026-05-28 23:45:00,2026-05-29 01:15:00,US30,SELL,win,1.2098,25.03,31.99,2
2026-05-31,2026-05-31 23:30:00,2026-06-01 00:00:00,US30,BUY,win,1.2311,31.99,41.05,3
2026-06-01,2026-06-01 23:30:00,2026-06-01 23:45:00,US30,SELL,win,1.191,41.05,52.29,4
2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,US30,BUY,timeout,-0.5317,52.29,45.9,4
2026-06-03,2026-06-03 23:30:00,2026-06-04 00:30:00,US30,SELL,loss,-1.0354,45.9,34.97,3
2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,US30,SELL,win,1.2145,34.97,44.74,4
2026-06-07,2026-06-07 23:30:00,2026-06-08 01:30:00,US30,BUY,loss,-1.0231,44.74,34.21,3
2026-06-08,2026-06-08 23:30:00,2026-06-08 23:45:00,US30,BUY,loss,-1.0795,34.21,25.72,1
2026-06-09,2026-06-09 23:45:00,2026-06-10 00:00:00,US30,BUY,win,1.2666,25.72,33.21,2
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,US30,BUY,win,1.2903,33.21,43.06,3
2026-06-11,2026-06-11 23:30:00,2026-06-12 00:00:00,US30,BUY,loss,-1.0517,43.06,32.65,2
2026-06-14,2026-06-14 23:30:00,2026-06-15 01:15:00,US30,BUY,win,1.2786,32.65,42.25,3
2026-06-15,2026-06-16 00:00:00,2026-06-16 03:30:00,US30,BUY,win,1.247,42.25,54.36,4
2026-06-16,2026-06-16 23:30:00,2026-06-17 01:00:00,US30,BUY,win,1.1689,54.36,68.98,5
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,US30,BUY,timeout,0.099,68.98,70.55,5
2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,US30,BUY,loss,-1.0722,70.55,53.15,4
2026-06-21,2026-06-21 23:30:00,2026-06-22 00:00:00,US30,SELL,loss,-1.0369,53.15,40.47,3
2026-06-22,2026-06-22 23:45:00,2026-06-23 00:30:00,US30,BUY,win,1.2477,40.47,52.09,4
2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,US30,BUY,timeout,-0.4237,52.09,47.01,4
2026-06-24,2026-06-24 23:30:00,2026-06-25 00:00:00,US30,BUY,loss,-1.0693,47.01,35.45,3
