date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:30:00,BTCUSD,BUY,loss,-1.0001,20.0,15.4,1
2026-05-26,2026-05-26 23:30:00,2026-05-27 02:15:00,BTCUSD,BUY,loss,-1.0001,15.4,11.86,1
2026-05-27,2026-05-28 00:00:00,2026-05-28 01:15:00,BTCUSD,BUY,loss,-1.0,11.86,9.13,1
2026-05-28,2026-05-28 23:30:00,2026-05-29 01:30:00,BTCUSD,BUY,loss,-1.0001,9.13,7.03,1
2026-05-29,2026-05-30 00:00:00,2026-05-30 03:00:00,BTCUSD,BUY,win,1.3043,7.03,9.14,1
2026-05-30,2026-05-30 23:30:00,2026-05-31 00:15:00,BTCUSD,SELL,loss,-1.0001,9.14,7.04,1
2026-05-31,2026-05-31 23:30:00,2026-06-01 02:00:00,BTCUSD,SELL,win,1.3043,7.04,9.15,1
2026-06-02,2026-06-02 23:45:00,2026-06-03 03:15:00,BTCUSD,BUY,loss,-1.0,9.15,7.04,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 00:15:00,BTCUSD,SELL,win,1.3043,7.04,9.16,1
2026-06-04,2026-06-04 23:45:00,2026-06-05 01:00:00,BTCUSD,BUY,loss,-1.0,9.16,7.05,1
2026-06-05,2026-06-05 23:30:00,2026-06-06 04:30:00,BTCUSD,SELL,win,1.3043,7.05,9.17,1
2026-06-06,2026-06-06 23:30:00,2026-06-07 01:00:00,BTCUSD,BUY,win,1.3043,9.17,11.92,1
2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,BTCUSD,BUY,loss,-1.0,11.92,9.17,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 06:00:00,BTCUSD,SELL,timeout,-0.5399,9.17,8.04,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 00:00:00,BTCUSD,SELL,loss,-1.0,8.04,6.19,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,BTCUSD,BUY,win,1.3043,6.19,8.04,1
2026-06-11,2026-06-11 23:30:00,2026-06-11 23:30:00,BTCUSD,BUY,win,1.3043,8.04,10.46,1
2026-06-12,2026-06-12 23:30:00,2026-06-13 00:45:00,BTCUSD,BUY,win,1.3043,10.46,13.59,1
2026-06-13,2026-06-13 23:45:00,2026-06-14 01:00:00,BTCUSD,SELL,loss,-1.0001,13.59,10.47,1
2026-06-14,2026-06-14 23:45:00,2026-06-15 06:00:00,BTCUSD,BUY,timeout,0.2686,10.47,11.11,1
2026-06-15,2026-06-15 23:30:00,2026-06-15 23:45:00,BTCUSD,SELL,loss,-1.0001,11.11,8.56,1
2026-06-16,2026-06-16 23:45:00,2026-06-17 00:30:00,BTCUSD,SELL,loss,-1.0,8.56,6.59,1
2026-06-17,2026-06-18 00:00:00,2026-06-18 04:00:00,BTCUSD,BUY,loss,-1.0,6.59,5.07,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 03:00:00,BTCUSD,BUY,loss,-1.0001,5.07,3.91,1
2026-06-19,2026-06-19 23:30:00,2026-06-19 23:45:00,BTCUSD,BUY,win,1.3042,3.91,5.08,1
2026-06-20,2026-06-20 23:30:00,2026-06-21 00:15:00,BTCUSD,BUY,loss,-1.0001,5.08,3.91,1
2026-06-21,2026-06-21 23:30:00,2026-06-21 23:30:00,BTCUSD,SELL,win,1.3043,3.91,5.08,1
2026-06-22,2026-06-23 00:15:00,2026-06-23 00:30:00,BTCUSD,SELL,loss,-1.0001,5.08,3.91,1
2026-06-23,2026-06-23 23:45:00,2026-06-24 00:30:00,BTCUSD,BUY,win,1.3043,3.91,5.09,1
2026-06-24,2026-06-24 23:30:00,2026-06-25 00:45:00,BTCUSD,BUY,loss,-1.0,5.09,3.92,1
