kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,target,lots,planned_cash_risk,cutoff_epoch
entry,1759325700,20251001,1,3895.456,3853.424,3860.32,3881.008,3854.738,3874.387,3854.737,3895.456,0.06,117.89999999999999,1759348800
timed_exit,1759348800,20251001,0,3895.456,3853.424,3860.32,3881.008,3854.738,0.0,0.0,0.0,0.0,0.0,1759348800
profile,1759411800,20251002,0,3893.876,3852.908,3864.75,3879.793,3857.389,0.0,0.0,0.0,0.0,0.0,1759435200
entry,1759412100,20251002,1,3893.876,3852.908,3864.75,3879.793,3857.389,3892.927,3857.388,3893.876,0.03,106.617,1759435200
profile,1759498200,20251003,0,3884.606,3838.099,3858.082,3865.713,3849.726,0.0,0.0,0.0,0.0,0.0,1759521600
invalid_geometry,1759498500,20251003,1,3884.606,3838.099,3858.082,3865.713,3849.726,3884.616,3849.725,3884.606,0.0,0.0,1759521600
profile,1759757400,20251006,0,3949.678,3884.117,3934.824,3948.654,3922.019,0.0,0.0,0.0,0.0,0.0,1759780800
entry,1759757700,20251006,-1,3949.678,3884.117,3934.824,3948.654,3922.019,3928.538,3948.655,3884.117,0.06,120.702,1759780800
profile,1759843800,20251007,0,3985.717,3940.9,3963.659,3975.213,3956.306,0.0,0.0,0.0,0.0,0.0,1759867200
entry,1759844100,20251007,1,3985.717,3940.9,3963.659,3975.213,3956.306,3974.301,3956.305,3985.717,0.06,107.97599999999998,1759867200
profile,1759930200,20251008,0,4049.694,3983.52,4036.769,4049.694,4013.505,0.0,0.0,0.0,0.0,0.0,1759953600
entry,1759930500,20251008,-1,4049.694,3983.52,4036.769,4049.694,4013.505,4031.403,4049.695,3983.52,0.06,109.752,1759953600
profile,1760016600,20251009,0,4058.052,4001.31,4038.104,4043.867,4017.269,0.0,0.0,0.0,0.0,0.0,1760040000
entry,1760016900,20251009,1,4058.052,4001.31,4038.104,4043.867,4017.269,4048.042,4017.268,4058.052,0.04,123.096,1760040000
profile,1760103000,20251010,0,4006.84,3946.996,3986.736,3999.36,3972.243,0.0,0.0,0.0,0.0,0.0,1760126400
entry,1760103300,20251010,1,4006.84,3946.996,3986.736,3999.36,3972.243,3995.153,3972.242,4006.84,0.05,114.555,1760126400
profile,1760362200,20251013,0,4093.006,4008.725,4075.228,4089.055,4046.915,0.0,0.0,0.0,0.0,0.0,1760385600
entry,1760362500,20251013,1,4093.006,4008.725,4075.228,4089.055,4046.915,4089.25,4046.914,4093.006,0.03,127.00800000000001,1760385600
profile,1760448600,20251014,0,4179.799,4090.683,4128.975,4149.165,4108.785,0.0,0.0,0.0,0.0,0.0,1760472000
entry,1760448900,20251014,-1,4179.799,4090.683,4128.975,4149.165,4108.785,4110.213,4149.166,4090.683,0.03,116.859,1760472000
profile,1760535000,20251015,0,4218.301,4140.68,4182.523,4202.534,4174.639,0.0,0.0,0.0,0.0,0.0,1760558400
entry,1760535300,20251015,1,4218.301,4140.68,4182.523,4202.534,4174.639,4187.1,4174.638,4218.301,0.08,99.69600000000001,1760558400
timed_exit,1760558400,20251015,0,4218.301,4140.68,4182.523,4202.534,4174.639,0.0,0.0,0.0,0.0,0.0,1760558400
profile,1760621400,20251016,0,4254.892,4199.664,4238.065,4247.126,4219.512,0.0,0.0,0.0,0.0,0.0,1760644800
entry,1760621700,20251016,1,4254.892,4199.664,4238.065,4247.126,4219.512,4248.194,4219.511,4254.892,0.04,114.73200000000001,1760644800
profile,1760707800,20251017,0,4380.154,4278.918,4357.218,4369.081,4323.209,0.0,0.0,0.0,0.0,0.0,1760731200
entry,1760708100,20251017,-1,4380.154,4278.918,4357.218,4369.081,4323.209,4294.923,4369.082,4278.918,0.02,148.31799999999998,1760731200
profile,1760967000,20251020,0,4327.24,4219.011,4255.369,4268.052,4235.922,0.0,0.0,0.0,0.0,0.0,1760990400
entry,1760967300,20251020,1,4327.24,4219.011,4255.369,4268.052,4235.922,4307.944,4235.921,4327.24,0.02,144.04600000000002,1760990400
profile,1761053400,20251021,0,4375.567,4189.797,4266.717,4361.054,4244.947,0.0,0.0,0.0,0.0,0.0,1761076800
entry,1761053700,20251021,-1,4375.567,4189.797,4266.717,4361.054,4244.947,4199.843,4361.055,4189.797,0.01,161.21200000000002,1761076800
profile,1761139800,20251022,0,4161.44,4004.265,4032.507,4109.867,4014.088,0.0,0.0,0.0,0.0,0.0,1761163200
entry,1761140100,20251022,1,4161.44,4004.265,4032.507,4109.867,4014.088,4058.374,4014.087,4161.44,0.03,132.861,1761163200
profile,1761226200,20251023,0,4149.984,4066.037,4113.913,4135.556,4089.647,0.0,0.0,0.0,0.0,0.0,1761249600
entry,1761226500,20251023,1,4149.984,4066.037,4113.913,4135.556,4089.647,4140.158,4089.646,4149.984,0.02,101.024,1761249600
profile,1761312600,20251024,0,4144.377,4044.058,4116.946,4144.377,4072.273,0.0,0.0,0.0,0.0,0.0,1761336000
entry,1761312900,20251024,1,4144.377,4044.058,4116.946,4144.377,4072.273,4117.703,4072.272,4144.377,0.03,136.293,1761336000
timed_exit,1761336000,20251024,0,4144.377,4044.058,4116.946,4144.377,4072.273,0.0,0.0,0.0,0.0,0.0,1761336000
profile,1761571800,20251027,0,4109.282,4015.476,4080.7,4109.282,4041.859,0.0,0.0,0.0,0.0,0.0,1761595200
entry,1761572100,20251027,-1,4109.282,4015.476,4080.7,4109.282,4041.859,4032.416,4109.283,4015.476,0.02,153.734,1761595200
profile,1761658200,20251028,0,4019.847,3886.668,3925.165,3980.309,3886.668,0.0,0.0,0.0,0.0,0.0,1761681600
entry,1761658500,20251028,-1,4019.847,3886.668,3925.165,3980.309,3886.668,3923.934,3980.31,3886.668,0.02,112.75200000000001,1761681600
timed_exit,1761681600,20251028,0,4019.847,3886.668,3925.165,3980.309,3886.668,0.0,0.0,0.0,0.0,0.0,1761681600
profile,1761744600,20251029,0,4030.348,3916.092,4016.959,4030.348,3962.509,0.0,0.0,0.0,0.0,0.0,1761768000
entry,1761744900,20251029,-1,4030.348,3916.092,4016.959,4030.348,3962.509,4010.552,4030.349,3916.092,0.05,98.98500000000001,1761768000
timed_exit,1761768000,20251029,0,4030.348,3916.092,4016.959,4030.348,3962.509,0.0,0.0,0.0,0.0,0.0,1761768000
profile,1761831000,20251030,0,4011.935,3915.381,3973.464,3987.797,3944.045,0.0,0.0,0.0,0.0,0.0,1761854400
entry,1761831300,20251030,-1,4011.935,3915.381,3973.464,3987.797,3944.045,3969.528,3987.798,3915.381,0.06,109.61999999999999,1761854400
profile,1761917400,20251031,0,4046.502,3989.158,4010.214,4026.79,3999.91,0.0,0.0,0.0,0.0,0.0,1761940800
entry,1761917700,20251031,1,4046.502,3989.158,4010.214,4026.79,3999.91,4022.141,3999.909,4046.502,0.05,111.16,1761940800
profile,1762180200,20251103,0,4027.916,3962.386,4016.141,4019.725,3995.151,0.0,0.0,0.0,0.0,0.0,1762203600
entry,1762180500,20251103,-1,4027.916,3962.386,4016.141,4019.725,3995.151,4008.959,4019.726,3962.386,0.1,107.67000000000002,1762203600
profile,1762266600,20251104,0,4005.917,3951.135,3993.505,3999.069,3981.95,0.0,0.0,0.0,0.0,0.0,1762290000
invalid_geometry,1762266900,20251104,-1,4005.917,3951.135,3993.505,3999.069,3981.95,3938.591,3999.07,3951.135,0.0,0.0,1762290000
profile,1762353000,20251105,0,3987.171,3929.678,3966.06,3987.171,3948.543,0.0,0.0,0.0,0.0,0.0,1762376400
entry,1762353300,20251105,1,3987.171,3929.678,3966.06,3987.171,3948.543,3984.125,3948.542,3987.171,0.03,106.749,1762376400
profile,1762439400,20251106,0,4019.689,3964.623,4012.376,4019.689,3984.412,0.0,0.0,0.0,0.0,0.0,1762462800
entry,1762439700,20251106,-1,4019.689,3964.623,4012.376,4019.689,3984.412,3999.61,4019.69,3964.623,0.05,100.4,1762462800
timed_exit,1762470000,20251106,0,4019.689,3964.623,4012.376,4019.689,3984.412,0.0,0.0,0.0,0.0,0.0,1762462800
profile,1762525800,20251107,0,4014.275,3974.434,3997.778,4007.427,3993.732,0.0,0.0,0.0,0.0,0.0,1762549020
entry,1762526100,20251107,-1,4014.275,3974.434,3997.778,4007.427,3993.732,3993.355,4007.428,3974.434,0.08,112.584,1762549020
profile,1762785000,20251110,0,4105.966,4004.119,4079.709,4105.966,4048.677,0.0,0.0,0.0,0.0,0.0,1762808400
entry,1762785300,20251110,-1,4105.966,4004.119,4079.709,4105.966,4048.677,4078.514,4105.967,4004.119,0.04,109.81200000000001,1762808400
profile,1762871400,20251111,0,4148.942,4114.981,4131.696,4143.105,4129.308,0.0,0.0,0.0,0.0,0.0,1762894800
entry,1762871700,20251111,-1,4148.942,4114.981,4131.696,4143.105,4129.308,4125.312,4143.106,4114.981,0.06,106.764,1762894800
profile,1762957800,20251112,0,4145.604,4099.009,4128.495,4139.052,4117.938,0.0,0.0,0.0,0.0,0.0,1762981200
entry,1762958100,20251112,-1,4145.604,4099.009,4128.495,4139.052,4117.938,4127.533,4139.053,4099.009,0.09,103.67999999999999,1762981200
profile,1763044200,20251113,0,4245.412,4179.944,4231.602,4239.274,4203.472,0.0,0.0,0.0,0.0,0.0,1763067600
entry,1763044500,20251113,-1,4245.412,4179.944,4231.602,4239.274,4203.472,4214.232,4239.275,4179.944,0.04,100.17200000000001,1763067600
profile,1763130600,20251114,0,4211.651,4037.529,4180.363,4211.651,4113.707,0.0,0.0,0.0,0.0,0.0,1763153820
entry,1763130900,20251114,-1,4211.651,4037.529,4180.363,4211.651,4113.707,4040.861,4211.652,4037.529,0.01,170.791,1763153820
timed_exit,1763153820,20251114,0,4211.651,4037.529,4180.363,4211.651,4113.707,0.0,0.0,0.0,0.0,0.0,1763153820
profile,1763389800,20251117,0,4106.889,4049.729,4087.687,4094.385,4068.485,0.0,0.0,0.0,0.0,0.0,1763413200
entry,1763390100,20251117,-1,4106.889,4049.729,4087.687,4094.385,4068.485,4074.94,4094.386,4049.729,0.06,116.67599999999999,1763413200
profile,1763476200,20251118,0,4080.662,3998.117,4041.324,4053.577,4014.884,0.0,0.0,0.0,0.0,0.0,1763499600
entry,1763476500,20251118,1,4080.662,3998.117,4041.324,4053.577,4014.884,4074.921,4014.883,4080.662,0.02,120.07600000000001,1763499600
profile,1763562600,20251119,0,4120.09,4055.745,4112.55,4120.09,4074.847,0.0,0.0,0.0,0.0,0.0,1763586000
entry,1763562900,20251119,1,4120.09,4055.745,4112.55,4120.09,4074.847,4113.506,4074.846,4120.09,0.03,115.97999999999999,1763586000
profile,1763649000,20251120,0,4110.421,4038.766,4067.316,4085.79,4052.201,0.0,0.0,0.0,0.0,0.0,1763672400
entry,1763649300,20251120,1,4110.421,4038.766,4067.316,4085.79,4052.201,4078.752,4052.2,4110.421,0.04,106.208,1763672400
profile,1763735400,20251121,0,4088.897,4022.338,4034.298,4066.017,4029.618,0.0,0.0,0.0,0.0,0.0,1763758620
entry,1763735700,20251121,1,4088.897,4022.338,4034.298,4066.017,4029.618,4066.936,4029.617,4088.897,0.03,111.957,1763758620
profile,1763994600,20251124,0,4086.097,4039.922,4070.585,4085.376,4052.909,0.0,0.0,0.0,0.0,0.0,1764018000
entry,1763994900,20251124,1,4086.097,4039.922,4070.585,4085.376,4052.909,4076.878,4052.908,4086.097,0.05,119.85000000000001,1764018000
profile,1764081000,20251125,0,4155.9,4109.236,4141.682,4149.338,4130.381,0.0,0.0,0.0,0.0,0.0,1764104400
entry,1764081300,20251125,-1,4155.9,4109.236,4141.682,4149.338,4130.381,4128.727,4149.339,4109.236,0.05,103.06,1764104400
profile,1764167400,20251126,0,4173.675,4129.858,4162.378,4167.513,4151.082,0.0,0.0,0.0,0.0,0.0,1764190800
entry,1764167700,20251126,-1,4173.675,4129.858,4162.378,4167.513,4151.082,4152.928,4167.514,4129.858,0.07,102.102,1764190800
profile,1764253800,20251127,0,4169.024,4142.681,4151.531,4161.203,4149.678,0.0,0.0,0.0,0.0,0.0,1764277200
entry,1764254100,20251127,1,4169.024,4142.681,4151.531,4161.203,4149.678,4158.486,4149.677,4169.024,0.12,105.708,1764277200
timed_exit,1764284460,20251127,0,4169.024,4142.681,4151.531,4161.203,4149.678,0.0,0.0,0.0,0.0,0.0,1764277200
profile,1764340200,20251128,0,4200.128,4148.049,4162.289,4185.481,4159.441,0.0,0.0,0.0,0.0,0.0,1764363420
entry,1764340500,20251128,1,4200.128,4148.049,4162.289,4185.481,4159.441,4198.632,4159.44,4200.128,0.03,117.576,1764363420
profile,1764599400,20251201,0,4264.642,4205.905,4253.17,4257.3,4230.685,0.0,0.0,0.0,0.0,0.0,1764622800
entry,1764599700,20251201,-1,4264.642,4205.905,4253.17,4257.3,4230.685,4242.768,4257.301,4205.905,0.07,101.73100000000001,1764622800
timed_exit,1764630000,20251201,0,4264.642,4205.905,4253.17,4257.3,4230.685,0.0,0.0,0.0,0.0,0.0,1764622800
profile,1764685800,20251202,0,4236.09,4181.025,4216.731,4228.346,4205.116,0.0,0.0,0.0,0.0,0.0,1764709200
entry,1764686100,20251202,1,4236.09,4181.025,4216.731,4228.346,4205.116,4226.658,4205.115,4236.09,0.05,107.71500000000002,1764709200
profile,1764772200,20251203,0,4240.815,4194.56,4207.208,4219.856,4198.174,0.0,0.0,0.0,0.0,0.0,1764795600
entry,1764772500,20251203,1,4240.815,4194.56,4207.208,4219.856,4198.174,4239.268,4198.173,4240.815,0.03,123.285,1764795600
profile,1764858600,20251204,0,4216.922,4174.914,4191.652,4206.42,4187.385,0.0,0.0,0.0,0.0,0.0,1764882000
entry,1764858900,20251204,1,4216.922,4174.914,4191.652,4206.42,4187.385,4209.932,4187.384,4216.922,0.05,112.74000000000001,1764882000
profile,1764945000,20251205,0,4239.637,4194.904,4224.61,4238.239,4208.184,0.0,0.0,0.0,0.0,0.0,1764968220
entry,1764945300,20251205,1,4239.637,4194.904,4224.61,4238.239,4208.184,4230.492,4208.183,4239.637,0.05,111.54500000000002,1764968220
profile,1765204200,20251208,0,4219.043,4190.274,4209.828,4214.997,4204.658,0.0,0.0,0.0,0.0,0.0,1765227600
entry,1765204500,20251208,-1,4219.043,4190.274,4209.828,4214.997,4204.658,4206.878,4214.998,4190.274,0.13,105.56,1765227600
profile,1765290600,20251209,0,4213.217,4170.177,4204.811,4207.837,4187.662,0.0,0.0,0.0,0.0,0.0,1765314000
entry,1765290900,20251209,-1,4213.217,4170.177,4204.811,4207.837,4187.662,4200.797,4207.838,4170.177,0.15,105.615,1765314000
profile,1765377000,20251210,0,4218.885,4187.809,4208.445,4211.602,4195.092,0.0,0.0,0.0,0.0,0.0,1765400400
entry,1765377300,20251210,-1,4218.885,4187.809,4208.445,4211.602,4195.092,4195.834,4211.603,4187.809,0.07,110.38300000000001,1765400400
profile,1765463400,20251211,0,4247.861,4204.324,4215.548,4223.371,4208.406,0.0,0.0,0.0,0.0,0.0,1765486800
entry,1765463700,20251211,1,4247.861,4204.324,4215.548,4223.371,4208.406,4235.922,4208.405,4247.861,0.04,110.068,1765486800
profile,1765549800,20251212,0,4346.242,4264.818,4336.7,4344.97,4276.268,0.0,0.0,0.0,0.0,0.0,1765573020
entry,1765550100,20251212,-1,4346.242,4264.818,4336.7,4344.97,4276.268,4334.773,4344.971,4264.818,0.1,101.98,1765573020
profile,1765809000,20251215,0,4350.432,4299.939,4343.726,4349.643,4325.974,0.0,0.0,0.0,0.0,0.0,1765832400
entry,1765809300,20251215,-1,4350.432,4299.939,4343.726,4349.643,4325.974,4326.798,4349.644,4299.939,0.05,114.23,1765832400
profile,1765895400,20251216,0,4330.55,4271.679,4306.174,4313.073,4282.717,0.0,0.0,0.0,0.0,0.0,1765918800
entry,1765895700,20251216,1,4330.55,4271.679,4306.174,4313.073,4282.717,4329.227,4282.716,4330.55,0.03,139.53300000000002,1765918800
profile,1765981800,20251217,0,4346.188,4301.836,4316.736,4329.556,4312.231,0.0,0.0,0.0,0.0,0.0,1766005200
entry,1765982100,20251217,1,4346.188,4301.836,4316.736,4329.556,4312.231,4337.465,4312.23,4346.188,0.04,100.94,1766005200
profile,1766068200,20251218,0,4343.259,4314.625,4333.192,4339.68,4326.258,0.0,0.0,0.0,0.0,0.0,1766091600
entry,1766068500,20251218,1,4343.259,4314.625,4333.192,4339.68,4326.258,4334.271,4326.257,4343.259,0.13,104.182,1766091600
profile,1766154600,20251219,0,4337.007,4309.301,4326.834,4332.245,4322.288,0.0,0.0,0.0,0.0,0.0,1766177820
entry,1766154900,20251219,1,4337.007,4309.301,4326.834,4332.245,4322.288,4332.676,4322.287,4337.007,0.1,103.89000000000001,1766177820
profile,1766413800,20251222,0,4429.17,4340.024,4413.152,4427.777,4384.597,0.0,0.0,0.0,0.0,0.0,1766437200
entry,1766414100,20251222,1,4429.17,4340.024,4413.152,4427.777,4384.597,4418.867,4384.596,4429.17,0.03,102.81299999999999,1766437200
profile,1766500200,20251223,0,4497.865,4447.029,4487.142,4492.305,4475.624,0.0,0.0,0.0,0.0,0.0,1766523600
entry,1766500500,20251223,-1,4497.865,4447.029,4487.142,4492.305,4475.624,4457.797,4492.306,4447.029,0.03,103.527,1766523600
profile,1766586600,20251224,0,4526.067,4468.983,4492.619,4499.309,4477.01,0.0,0.0,0.0,0.0,0.0,1766610000
entry,1766586900,20251224,-1,4526.067,4468.983,4492.619,4499.309,4477.01,4488.26,4499.31,4468.983,0.09,99.45,1766610000
profile,1766759400,20251226,0,4531.37,4484.55,4511.252,4518.933,4502.839,0.0,0.0,0.0,0.0,0.0,1766782620
invalid_geometry,1766759700,20251226,1,4531.37,4484.55,4511.252,4518.933,4502.839,4531.721,4502.838,4531.37,0.0,0.0,1766782620
profile,1767018600,20251229,0,4548.58,4386.205,4514.329,4520.672,4454.707,0.0,0.0,0.0,0.0,0.0,1767042000
invalid_geometry,1767018900,20251229,-1,4548.58,4386.205,4514.329,4520.672,4454.707,4381.204,4520.673,4386.205,0.0,0.0,1767042000
profile,1767105000,20251230,0,4404.342,4323.414,4363.246,4390.433,4349.969,0.0,0.0,0.0,0.0,0.0,1767128400
entry,1767105300,20251230,1,4404.342,4323.414,4363.246,4390.433,4349.969,4383.06,4349.968,4404.342,0.04,132.368,1767128400
profile,1767191400,20251231,0,4373.512,4274.458,4340.236,4364.226,4313.151,0.0,0.0,0.0,0.0,0.0,1767214800
entry,1767191700,20251231,1,4373.512,4274.458,4340.236,4364.226,4313.151,4347.129,4313.15,4373.512,0.03,101.937,1767214800
profile,1767364200,20260102,0,4402.487,4327.739,4375.04,4396.647,4366.281,0.0,0.0,0.0,0.0,0.0,1767387420
entry,1767364500,20260102,-1,4402.487,4327.739,4375.04,4396.647,4366.281,4355.375,4396.648,4327.739,0.03,123.819,1767387420
profile,1767623400,20260105,0,4440.091,4349.91,4409.796,4424.591,4395.001,0.0,0.0,0.0,0.0,0.0,1767646800
entry,1767623700,20260105,1,4440.091,4349.91,4409.796,4424.591,4395.001,4425.81,4395.0,4440.091,0.04,123.24000000000001,1767646800
profile,1767709800,20260106,0,4476.082,4427.755,4465.888,4470.041,4450.408,0.0,0.0,0.0,0.0,0.0,1767733200
invalid_geometry,1767710100,20260106,1,4476.082,4427.755,4465.888,4470.041,4450.408,4479.159,4450.407,4476.082,0.0,0.0,1767733200
profile,1767796200,20260107,0,4500.621,4427.897,4464.827,4479.031,4447.214,0.0,0.0,0.0,0.0,0.0,1767819600
entry,1767796500,20260107,-1,4500.621,4427.897,4464.827,4479.031,4447.214,4449.45,4479.032,4427.897,0.04,118.32799999999999,1767819600
profile,1767882600,20260108,0,4466.56,4407.637,4432.035,4439.861,4417.764,0.0,0.0,0.0,0.0,0.0,1767906000
entry,1767882900,20260108,-1,4466.56,4407.637,4432.035,4439.861,4417.764,4430.874,4439.862,4407.637,0.12,107.856,1767906000
profile,1767969000,20260109,0,4496.525,4452.899,4472.326,4476.757,4461.079,0.0,0.0,0.0,0.0,0.0,1767992220
entry,1767969300,20260109,1,4496.525,4452.899,4472.326,4476.757,4461.079,4489.622,4461.078,4496.525,0.04,114.176,1767992220
profile,1768228200,20260112,0,4620.483,4517.998,4578.048,4598.064,4570.842,0.0,0.0,0.0,0.0,0.0,1768251600
entry,1768228500,20260112,1,4620.483,4517.998,4578.048,4598.064,4570.842,4598.135,4570.841,4620.483,0.04,109.176,1768251600
profile,1768314600,20260113,0,4623.92,4573.382,4586.411,4596.282,4579.699,0.0,0.0,0.0,0.0,0.0,1768338000
entry,1768314900,20260113,1,4623.92,4573.382,4586.411,4596.282,4579.699,4615.229,4579.698,4623.92,0.03,106.59299999999999,1768338000
profile,1768401000,20260114,0,4642.138,4590.783,4635.317,4639.731,4622.88,0.0,0.0,0.0,0.0,0.0,1768424400
entry,1768401300,20260114,-1,4642.138,4590.783,4635.317,4639.731,4622.88,4629.669,4639.732,4590.783,0.11,110.693,1768424400
profile,1768487400,20260115,0,4627.029,4581.075,4603.693,4619.849,4595.436,0.0,0.0,0.0,0.0,0.0,1768510800
entry,1768487700,20260115,1,4627.029,4581.075,4603.693,4619.849,4595.436,4608.26,4595.435,4627.029,0.08,102.60000000000001,1768510800
timed_exit,1768518078,20260115,0,4627.029,4581.075,4603.693,4619.849,4595.436,0.0,0.0,0.0,0.0,0.0,1768510800
profile,1768573800,20260116,0,4621.086,4582.685,4600.985,4609.086,4597.085,0.0,0.0,0.0,0.0,0.0,1768597020
entry,1768574100,20260116,1,4621.086,4582.685,4600.985,4609.086,4597.085,4606.974,4597.084,4621.086,0.11,108.79,1768597020
profile,1768833000,20260119,0,4690.821,4653.218,4667.613,4672.02,4660.269,0.0,0.0,0.0,0.0,0.0,1768856400
entry,1768833300,20260119,-1,4690.821,4653.218,4667.613,4672.02,4660.269,4667.335,4672.021,4653.218,0.22,103.092,1768856400
profile,1768919400,20260120,0,4750.907,4659.541,4724.497,4736.631,4679.527,0.0,0.0,0.0,0.0,0.0,1768942800
entry,1768919700,20260120,1,4750.907,4659.541,4724.497,4736.631,4679.527,4731.143,4679.526,4750.907,0.02,103.234,1768942800
profile,1769005800,20260121,0,4888.575,4757.869,4861.004,4876.321,4835.476,0.0,0.0,0.0,0.0,0.0,1769029200
entry,1769006100,20260121,-1,4888.575,4757.869,4861.004,4876.321,4835.476,4857.81,4876.322,4757.869,0.06,111.072,1769029200
profile,1769092200,20260122,0,4838.939,4772.288,4823.838,4837.898,4794.158,0.0,0.0,0.0,0.0,0.0,1769115600
invalid_geometry,1769092500,20260122,1,4838.939,4772.288,4823.838,4837.898,4794.158,4842.608,4794.157,4838.939,0.0,0.0,1769115600
profile,1769178600,20260123,0,4967.635,4899.622,4952.226,4962.321,4930.44,0.0,0.0,0.0,0.0,0.0,1769201820
entry,1769178900,20260123,-1,4967.635,4899.622,4952.226,4962.321,4930.44,4942.878,4962.322,4899.622,0.06,116.664,1769201820
profile,1769437800,20260126,0,5111.253,5003.655,5075.107,5097.803,5065.86,0.0,0.0,0.0,0.0,0.0,1769461200
entry,1769438100,20260126,1,5111.253,5003.655,5075.107,5097.803,5065.86,5085.08,5065.859,5111.253,0.06,115.326,1769461200
profile,1769524200,20260127,0,5101.042,5013.565,5086.69,5091.474,5061.404,0.0,0.0,0.0,0.0,0.0,1769547600
entry,1769524500,20260127,-1,5101.042,5013.565,5086.69,5091.474,5061.404,5066.851,5091.475,5013.565,0.05,123.12,1769547600
profile,1769610600,20260128,0,5311.622,5157.139,5262.139,5299.553,5229.553,0.0,0.0,0.0,0.0,0.0,1769634000
entry,1769610900,20260128,1,5311.622,5157.139,5262.139,5299.553,5229.553,5263.052,5229.552,5311.622,0.04,134.0,1769634000
profile,1769697000,20260129,0,5595.434,5432.599,5520.377,5554.725,5498.751,0.0,0.0,0.0,0.0,0.0,1769720400
entry,1769697300,20260129,-1,5595.434,5432.599,5520.377,5554.725,5498.751,5520.404,5554.726,5432.599,0.04,137.28799999999998,1769720400
profile,1769783400,20260130,0,5450.997,4940.347,5064.02,5219.609,5012.157,0.0,0.0,0.0,0.0,0.0,1769806620
entry,1769783700,20260130,1,5450.997,4940.347,5064.02,5219.609,5012.157,5108.202,5012.156,5450.997,0.02,192.092,1769806620
profile,1770042600,20260202,0,4884.967,4402.145,4715.225,4794.438,4620.924,0.0,0.0,0.0,0.0,0.0,1770066000
entry,1770042900,20260202,1,4884.967,4402.145,4715.225,4794.438,4620.924,4760.056,4620.923,4884.967,0.01,139.133,1770066000
profile,1770129000,20260203,0,4951.12,4682.093,4923.797,4951.12,4808.199,0.0,0.0,0.0,0.0,0.0,1770152400
entry,1770129300,20260203,-1,4951.12,4682.093,4923.797,4951.12,4808.199,4904.007,4951.121,4682.093,0.03,141.34199999999998,1770152400
profile,1770215400,20260204,0,5091.986,4909.762,5053.548,5080.597,5029.347,0.0,0.0,0.0,0.0,0.0,1770238800
entry,1770215700,20260204,-1,5091.986,4909.762,5053.548,5080.597,5029.347,5014.974,5080.598,4909.762,0.02,131.248,1770238800
profile,1770301800,20260205,0,5023.873,4788.762,4860.397,4917.338,4814.477,0.0,0.0,0.0,0.0,0.0,1770325200
entry,1770302100,20260205,-1,5023.873,4788.762,4860.397,4917.338,4814.477,4823.85,4917.339,4788.762,0.02,186.978,1770325200
