symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,M30,2026-03,2026-03-02 02:30:00,2026-03-02 03:30:00,SELL,5346.134,5421.28686,5233.40472,5366.285,SMART_EXIT,-0.2682,0.0,360.0,100,5347.392,5349.007,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.74 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.53,259.48
XAUUSD,M30,2026-03,2026-03-03 10:00:00,2026-03-03 11:00:00,SELL,5276.722,5341.73506,5179.20241,5179.20241,TP,1.4999,0.0001,360.0,99,5281.263,5290.025,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.25 ATR; lot sizing must preserve the configured dollar-risk cap.,19.46,278.94
XAUUSD,M30,2026-03,2026-03-27 16:30:00,2026-03-29 23:00:00,BUY,4515.931,4472.30604,4581.36844,4472.30604,SL,-1.0001,0.0001,280.0,99,4514.86,4516.414,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.62 ATR; lot sizing must preserve the configured dollar-risk cap.,-13.95,264.99
XAUUSD,M30,2026-03,2026-03-29 23:30:00,2026-03-30 00:00:00,BUY,4448.566,4412.59396,4502.52405,4449.223,SMART_EXIT,0.0182,0.0001,280.0,100,4442.832,4448.664,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.24,265.23
XAUUSD,M30,2026-03,2026-03-30 00:00:00,2026-03-30 03:00:00,BUY,4449.223,4407.5932,4511.6677,4511.6677,TP,1.4999,0.0001,280.0,100,4441.557,4442.667,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,19.89,285.12
XAUUSD,M30,2026-03,2026-03-31 10:30:00,2026-03-31 11:00:00,BUY,4546.874,4524.22507,4580.84739,4580.84739,TP,1.4999,0.0001,280.0,100,4528.674,4531.475,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,21.38,306.51
XAUUSD,M30,2026-04,2026-04-10 06:00:00,2026-04-10 08:00:00,BUY,4755.247,4737.92071,4781.23643,4746.829,SMART_EXIT,-0.486,0.0002,280.0,97,4753.524,4755.789,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.45,299.06
XAUUSD,M30,2026-04,2026-04-13 13:30:00,2026-04-13 14:30:00,BUY,4730.503,4704.24677,4769.88734,4719.158,SMART_EXIT,-0.4322,0.0001,280.0,98,4720.2,4722.77,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.85 ATR; lot sizing must preserve the configured dollar-risk cap.,-6.46,292.6
XAUUSD,M30,2026-04,2026-04-17 08:30:00,2026-04-17 11:30:00,SELL,4795.737,4810.15661,4774.10759,4810.15661,SL,-1.0002,0.0002,280.0,97,4795.235,4799.125,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.52 ATR; lot sizing must preserve the configured dollar-risk cap.,-14.63,277.96
XAUUSD,M30,2026-04,2026-04-20 14:00:00,2026-04-20 14:30:00,BUY,4823.168,4799.72221,4858.33669,4799.72221,SL,-1.0001,0.0001,280.0,100,4809.194,4815.753,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.81 ATR; lot sizing must preserve the configured dollar-risk cap.,-13.9,264.06
XAUUSD,M30,2026-04,2026-04-23 14:00:00,2026-04-23 17:00:00,BUY,4731.472,4699.55804,4779.34295,4706.358,SMART_EXIT,-0.787,0.0001,280.0,100,4715.561,4719.513,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.18 ATR; lot sizing must preserve the configured dollar-risk cap.,-10.39,253.67
XAUUSD,M30,2026-04,2026-04-27 01:00:00,2026-04-27 02:30:00,SELL,4697.889,4715.54668,4671.40247,4715.54668,SL,-1.0002,0.0002,280.0,100,4703.203,4705.298,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.61 ATR; lot sizing must preserve the configured dollar-risk cap.,-12.69,240.99
XAUUSD,M30,2026-04,2026-04-28 01:30:00,2026-04-28 05:30:00,SELL,4670.774,4693.27737,4637.01894,4637.01894,TP,1.4999,0.0001,280.0,100,4690.957,4691.601,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,18.07,259.06
XAUUSD,M30,2026-05,2026-05-01 15:00:00,2026-05-01 19:30:00,BUY,4636.291,4585.58654,4712.34769,4610.584,SMART_EXIT,-0.5071,0.0001,280.0,100,4624.978,4625.054,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.86 ATR; lot sizing must preserve the configured dollar-risk cap.,-6.57,252.49
XAUUSD,M30,2026-05,2026-05-04 06:30:00,2026-05-04 07:30:00,BUY,4588.686,4564.33453,4625.2132,4579.056,SMART_EXIT,-0.3956,0.0001,280.0,99,4582.477,4585.186,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.66 ATR; lot sizing must preserve the configured dollar-risk cap.,-4.99,247.5
XAUUSD,M30,2026-05,2026-05-05 12:00:00,2026-05-05 20:00:00,BUY,4573.699,4550.92959,4607.85312,4559.115,SMART_EXIT,-0.6406,0.0001,280.0,100,4554.094,4554.906,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-7.93,239.57
XAUUSD,M30,2026-05,2026-05-07 02:00:00,2026-05-07 06:30:00,BUY,4702.815,4684.69813,4729.9903,4729.9903,TP,1.4998,0.0002,280.0,94,4693.277,4702.078,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.57 ATR; lot sizing must preserve the configured dollar-risk cap.,17.97,257.54
XAUUSD,M30,2026-05,2026-05-13 03:00:00,2026-05-13 06:00:00,SELL,4700.436,4715.29114,4678.15329,4715.29114,SL,-1.0002,0.0002,280.0,99,4700.505,4701.007,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-12.88,244.66
XAUUSD,M30,2026-05,2026-05-14 14:00:00,2026-05-15 00:00:00,SELL,4691.28,4727.13372,4637.49943,4637.49943,TP,1.4999,0.0001,280.0,96,4691.826,4694.957,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.32 ATR; lot sizing must preserve the configured dollar-risk cap.,18.35,263.0
XAUUSD,M30,2026-05,2026-05-21 13:30:00,2026-05-21 14:30:00,BUY,4513.335,4482.26058,4559.94663,4508.611,SMART_EXIT,-0.1521,0.0001,280.0,100,4493.111,4493.887,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.00 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.0,261.0
XAUUSD,M30,2026-05,2026-05-22 15:30:00,2026-05-24 22:00:00,SELL,4520.156,4545.25887,4482.5017,4545.25887,SL,-1.0001,0.0001,280.0,100,4520.407,4520.691,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.77 ATR; lot sizing must preserve the configured dollar-risk cap.,-13.05,247.95
XAUUSD,M30,2026-05,2026-05-26 05:30:00,2026-05-26 12:30:00,SELL,4527.268,4546.66885,4498.16673,4520.203,SMART_EXIT,0.364,0.0001,280.0,100,4533.301,4540.753,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.76 ATR; lot sizing must preserve the configured dollar-risk cap.,4.51,252.46
XAUUSD,M30,2026-06,2026-06-08 02:00:00,2026-06-08 06:00:00,SELL,4314.761,4347.73136,4265.30546,4305.97,SMART_EXIT,0.2666,0.0001,260.0,100,4329.822,4332.843,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.97 ATR; lot sizing must preserve the configured dollar-risk cap.,3.37,255.83
XAUUSD,M30,2026-06,2026-06-12 12:30:00,2026-06-12 13:30:00,BUY,4191.873,4168.72737,4226.59144,4186.499,SMART_EXIT,-0.2323,0.0001,260.0,100,4187.67,4189.401,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.52 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.97,252.86
XAUUSD,M30,2026-06,2026-06-23 01:30:00,2026-06-23 02:00:00,BUY,4161.202,4141.83706,4190.24941,4161.717,SMART_EXIT,0.0265,0.0001,260.0,99,4156.971,4165.195,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.90 ATR; lot sizing must preserve the configured dollar-risk cap.,0.34,253.19
XAUUSD,M30,2026-06,2026-06-24 20:00:00,2026-06-24 23:30:00,SELL,3999.843,4045.71024,3931.04214,4012.325,SMART_EXIT,-0.2722,0.0001,260.0,96,3995.783,4006.067,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.93 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.45,249.75
XAUUSD,M30,2026-06,2026-06-25 13:30:00,2026-06-25 14:30:00,BUY,4002.3,3966.71165,4055.68253,4012.047,SMART_EXIT,0.2738,0.0001,240.0,94,3995.783,4006.366,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.30 ATR; lot sizing must preserve the configured dollar-risk cap.,3.42,253.17
XAUUSD,M30,2026-06,2026-06-26 04:00:00,2026-06-26 06:00:00,SELL,4007.554,4028.61582,3975.96127,4024.097,SMART_EXIT,-0.7856,0.0001,240.0,99,4009.248,4011.899,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-9.94,243.22
