utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;9691.82;9691.82;9691.82
2026.02.05;9589.61;9589.61;9741.44
2026.02.06;9589.61;9589.61;9589.61
2026.02.08;9589.61;9589.61;9589.61
2026.02.09;9589.61;9589.61;9589.61
2026.02.10;9589.61;9589.61;9589.61
2026.02.11;9589.61;9589.61;9589.61
2026.02.12;9589.61;9589.61;9589.61
2026.02.13;9489.95;9489.95;9729.66
2026.02.15;9489.95;9489.95;9489.95
2026.02.16;9489.95;9489.95;9489.95
2026.02.17;9489.95;9489.95;9489.95
2026.02.18;9489.95;9489.95;9489.95
2026.02.19;9489.95;9489.95;9489.95
2026.02.20;9489.95;9489.95;9489.95
2026.02.22;9489.95;9489.95;9489.95
2026.02.23;9489.95;9489.95;9489.95
2026.02.24;9489.95;9489.95;9489.95
2026.02.25;9489.95;9489.95;9489.95
2026.02.26;9489.95;9489.95;9489.95
2026.02.27;9485.16;9402.78;9606.41
2026.03.01;9485.16;9485.16;9485.16
2026.03.02;9485.16;9485.16;9485.16
2026.03.03;9485.16;9485.16;9485.16
2026.03.04;9485.16;9485.16;9485.16
2026.03.05;9485.16;9485.16;9485.16
2026.03.06;9387.80;9387.80;9566.49
2026.03.08;9387.80;9387.80;9387.80
2026.03.09;9387.80;9387.80;9387.80
2026.03.10;9387.80;9387.80;9387.80
2026.03.11;9387.80;9387.80;9387.80
2026.03.12;9387.80;9387.80;9387.80
2026.03.13;9387.80;9387.80;9387.80
2026.03.15;9387.80;9387.80;9387.80
2026.03.16;9387.80;9387.80;9387.80
2026.03.17;9387.80;9387.80;9387.80
2026.03.18;9387.80;9387.80;9387.80
2026.03.19;9387.80;9387.80;9387.80
2026.03.20;9387.80;9387.80;9387.80
2026.03.22;9387.80;9387.80;9387.80
2026.03.23;9292.85;9292.85;9456.77
2026.03.24;9292.85;9292.85;9292.85
2026.03.25;9292.85;9292.85;9292.85
2026.03.26;9292.85;9292.85;9292.85
2026.03.27;9292.85;9292.85;9292.85
2026.03.29;9292.85;9292.85;9292.85
2026.03.30;9292.85;9292.85;9292.85
2026.03.31;9663.25;9247.81;9663.25
2026.04.01;9663.25;9663.25;9663.25
2026.04.02;9663.25;9663.25;9663.25
2026.04.03;9663.25;9663.25;9663.25
2026.04.05;9663.25;9663.25;9663.25
2026.04.06;9663.25;9663.25;9663.25
2026.04.07;9663.25;9663.25;9663.25
2026.04.08;9663.25;9663.25;9663.25
2026.04.09;9546.01;9546.01;9688.30
2026.04.10;9546.01;9546.01;9546.01
2026.04.12;9546.01;9546.01;9546.01
2026.04.13;9546.01;9546.01;9546.01
2026.04.14;9546.01;9546.01;9546.01
2026.04.15;9546.01;9546.01;9546.01
2026.04.16;9546.01;9546.01;9546.01
2026.04.17;9546.01;9546.01;9546.01
2026.04.19;9546.01;9546.01;9546.01
2026.04.20;9546.01;9546.01;9546.01
2026.04.21;9546.01;9546.01;9546.01
2026.04.22;9546.01;9546.01;9546.01
2026.04.23;9546.01;9546.01;9546.01
2026.04.24;9683.26;9529.97;9702.82
2026.04.26;9683.26;9683.26;9683.26
2026.04.27;9683.26;9683.26;9683.26
2026.04.28;9683.26;9683.26;9683.26
2026.04.29;9683.26;9683.26;9683.26
2026.04.30;9683.26;9683.26;9683.26
2026.05.01;9683.26;9683.26;9683.26
2026.05.03;9683.26;9683.26;9683.26
2026.05.04;9726.73;9654.41;9852.55
2026.05.05;9726.73;9726.73;9726.73
2026.05.06;9726.73;9726.73;9726.73
2026.05.07;9726.73;9726.73;9726.73
2026.05.08;9726.73;9726.73;9726.73
2026.05.10;9726.73;9726.73;9726.73
2026.05.11;9726.73;9726.73;9726.73
2026.05.12;9726.73;9726.73;9726.73
2026.05.13;9726.73;9726.73;9726.73
2026.05.14;9726.73;9726.73;9726.73
2026.05.15;9726.73;9726.73;9726.73
2026.05.17;9726.73;9726.73;9726.73
2026.05.18;9726.73;9726.73;9726.73
2026.05.19;9726.73;9726.73;9726.73
2026.05.20;9726.73;9726.73;9726.73
2026.05.21;9726.73;9726.73;9726.73
2026.05.22;9726.73;9726.73;9726.73
2026.05.24;9726.73;9726.73;9726.73
2026.05.25;9726.73;9726.73;9726.73
2026.05.26;9726.73;9726.73;9726.73
2026.05.27;9726.73;9726.73;9726.73
2026.05.28;9726.73;9726.73;9726.73
2026.05.29;9726.73;9726.73;9726.73
2026.05.31;9726.73;9726.73;9726.73
2026.06.01;9726.73;9726.73;9726.73
2026.06.02;9726.73;9726.73;9726.73
2026.06.03;9726.73;9726.73;9726.73
2026.06.04;9726.73;9726.73;9726.73
2026.06.05;9726.73;9726.73;9726.73
2026.06.07;9726.73;9726.73;9726.73
2026.06.08;9726.73;9726.73;9726.73
2026.06.09;9726.73;9726.73;9726.73
2026.06.10;9726.73;9726.73;9726.73
2026.06.11;9726.73;9726.73;9726.73
2026.06.12;9726.73;9726.73;9726.73
2026.06.14;9726.73;9726.73;9726.73
2026.06.15;9726.73;9726.73;9726.73
2026.06.16;9726.73;9726.73;9726.73
2026.06.17;9726.73;9726.73;9726.73
2026.06.18;9726.73;9726.73;9726.73
2026.06.19;9726.73;9726.73;9726.73
2026.06.21;9726.73;9726.73;9726.73
2026.06.22;9726.73;9726.73;9726.73
2026.06.23;9726.73;9726.73;9726.73
2026.06.24;9726.73;9726.73;9726.73
2026.06.25;9726.73;9726.73;9726.73
2026.06.26;9726.73;9726.73;9726.73
2026.06.28;9726.73;9726.73;9726.73
2026.06.29;9726.73;9726.73;9726.73
2026.06.30;9726.73;9726.73;9726.73
2026.07.01;9726.73;9726.73;9726.73
2026.07.02;9726.73;9726.73;9726.73
2026.07.03;9726.73;9726.73;9726.73
2026.07.05;9726.73;9726.73;9726.73
2026.07.06;9726.73;9726.73;9726.73
2026.07.07;9726.73;9726.73;9726.73
2026.07.08;9726.73;9726.73;9726.73
2026.07.09;9726.73;9726.73;9726.73
2026.07.10;9726.73;9726.73;9726.73
2026.07.12;9726.73;9726.73;9726.73
2026.07.13;9726.73;9726.73;9726.73
2026.07.14;9726.73;9726.73;9726.73
2026.07.15;9726.73;9726.73;9726.73
2026.07.16;9726.73;9726.73;9726.73
2026.07.17;9726.73;9726.73;9726.73
2026.07.19;9726.73;9726.73;9726.73
2026.07.20;9726.73;9726.73;9726.73
2026.07.21;9726.73;9726.73;9726.73
2026.07.22;9726.73;9726.73;9726.73
2026.07.23;9726.73;9726.73;9726.73
2026.07.24;9726.73;9726.73;9726.73
2026.07.26;9726.73;9726.73;9726.73
2026.07.27;9726.73;9726.73;9726.73
2026.07.28;9726.73;9726.73;9726.73
2026.07.29;9726.73;9726.73;9726.73
2026.07.30;9626.01;9626.01;9731.36
2026.07.31;9626.01;9626.01;9626.01
2026.08.02;9626.01;9626.01;9626.01
2026.08.03;9626.01;9626.01;9626.01
2026.08.04;9626.01;9626.01;9626.01
2026.08.05;9626.01;9626.01;9626.01
2026.08.06;9626.01;9626.01;9626.01
2026.08.07;9626.01;9626.01;9626.01
2026.08.09;9626.01;9626.01;9626.01
2026.08.10;9626.01;9626.01;9626.01
2026.08.11;9626.01;9626.01;9626.01
2026.08.12;9626.01;9626.01;9626.01
2026.08.13;9626.01;9626.01;9626.01
2026.08.14;9626.01;9626.01;9626.01
2026.08.16;9626.01;9626.01;9626.01
2026.08.17;9626.01;9626.01;9626.01
2026.08.18;9626.01;9626.01;9626.01
2026.08.19;9626.01;9626.01;9626.01
2026.08.20;9626.01;9626.01;9626.01
2026.08.21;9626.01;9626.01;9626.01
2026.08.23;9626.01;9626.01;9626.01
2026.08.24;9626.01;9626.01;9626.01
2026.08.25;9626.01;9626.01;9626.01
2026.08.26;9626.01;9626.01;9626.01
2026.08.27;9626.01;9626.01;9626.01
2026.08.28;9626.01;9626.01;9626.01
2026.08.30;9626.01;9626.01;9626.01
2026.08.31;9626.01;9626.01;9626.01
2026.09.01;9626.01;9626.01;9626.01
2026.09.02;9626.01;9626.01;9626.01
2026.09.03;9626.01;9626.01;9626.01
2026.09.04;9626.01;9626.01;9626.01
2026.09.06;9626.01;9626.01;9626.01
2026.09.07;9626.01;9626.01;9626.01
2026.09.08;9626.01;9626.01;9626.01
2026.09.09;9626.01;9626.01;9626.01
2026.09.10;9527.44;9527.44;9726.61
2026.09.11;9429.05;9429.05;9534.38
2026.09.13;9429.05;9429.05;9429.05
2026.09.14;9570.10;9420.24;9788.06
2026.09.15;9570.10;9570.10;9570.10
2026.09.16;9468.54;9468.54;9592.34
2026.09.17;9468.54;9468.54;9468.54
2026.09.18;9468.54;9468.54;9468.54
