starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,335.4,35.4,11.8,57,24,33,42.11,3.72,0.0653,0.0234,24.51,M15
300.0,450.57,150.57,50.19,47,22,25,46.81,10.06,0.214,0.0097,21.97,M30
