policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_balanced,LTA,USDCAD,2026-01,3,0,1,2,0,0.0,0.0,0.0,1.0,5.0
dynamic_balanced,LTA,USDCAD,2026-02,19,1,7,11,0,5.26,5.5,0.289,1.79,4.21
dynamic_balanced,LTA,USDCAD,2026-03,14,0,7,6,1,0.0,0.5,0.036,1.07,4.29
dynamic_balanced,LTA,USDCAD,2026-04,15,4,5,6,0,26.67,8.5,0.567,2.7,4.0
dynamic_balanced,LTA,USDCAD,2026-05,17,0,8,9,0,0.0,-1.5,-0.088,0.81,4.35
dynamic_balanced,LTA,USDCAD,2026-06,14,2,8,4,0,14.29,1.5,0.107,1.19,4.36
dynamic_balanced,ORB,AUDUSD,2026-01,9,3,1,5,0,33.33,12.5,1.389,13.5,4.0
dynamic_balanced,ORB,AUDUSD,2026-02,18,4,6,8,0,22.22,12.0,0.667,3.0,3.5
dynamic_balanced,ORB,AUDUSD,2026-03,22,1,9,12,0,4.55,4.5,0.205,1.5,3.86
dynamic_balanced,ORB,AUDUSD,2026-04,19,3,9,7,0,15.79,7.5,0.395,1.83,4.16
dynamic_balanced,ORB,AUDUSD,2026-05,19,4,7,8,0,21.05,8.5,0.447,2.21,4.26
dynamic_balanced,ORB,AUDUSD,2026-06,12,1,6,5,0,8.33,1.5,0.125,1.25,4.08
dynamic_balanced,ORB,GBPUSD,2026-01,9,1,6,2,0,11.11,-1.5,-0.167,0.75,3.78
dynamic_balanced,ORB,GBPUSD,2026-02,18,1,7,10,0,5.56,4.5,0.25,1.64,4.06
dynamic_balanced,ORB,GBPUSD,2026-03,22,1,11,10,0,4.55,2.5,0.114,1.23,4.09
dynamic_balanced,ORB,GBPUSD,2026-04,18,1,7,10,0,5.56,4.0,0.222,1.57,4.28
dynamic_balanced,ORB,GBPUSD,2026-05,18,0,2,16,0,0.0,11.0,0.611,6.5,4.28
dynamic_balanced,ORB,GBPUSD,2026-06,12,1,7,4,0,8.33,0.5,0.042,1.07,4.42
dynamic_balanced,ORB,NZDUSD,2026-01,7,1,3,3,0,14.29,3.0,0.429,2.0,3.86
dynamic_balanced,ORB,NZDUSD,2026-02,17,3,6,8,0,17.65,8.0,0.471,2.33,4.0
dynamic_balanced,ORB,NZDUSD,2026-03,23,1,15,7,0,4.35,-5.5,-0.239,0.63,4.17
dynamic_balanced,ORB,NZDUSD,2026-04,21,1,10,10,0,4.76,2.0,0.095,1.2,4.14
dynamic_balanced,ORB,NZDUSD,2026-05,19,4,4,10,1,21.05,14.42,0.759,4.61,4.26
dynamic_balanced,ORB,NZDUSD,2026-06,14,1,8,5,0,7.14,-1.0,-0.071,0.88,4.07
dynamic_balanced,ORB,USDCAD,2026-01,9,1,4,4,0,11.11,2.0,0.222,1.5,4.0
dynamic_balanced,ORB,USDCAD,2026-02,16,1,7,8,0,6.25,2.5,0.156,1.36,3.81
dynamic_balanced,ORB,USDCAD,2026-03,20,2,7,11,0,10.0,6.5,0.325,1.93,4.25
dynamic_balanced,ORB,USDCAD,2026-04,20,2,8,10,0,10.0,7.5,0.375,1.94,4.4
dynamic_balanced,ORB,USDCAD,2026-05,16,2,3,11,0,12.5,10.0,0.625,4.33,4.31
dynamic_balanced,ORB,USDCAD,2026-06,11,0,2,9,0,0.0,7.0,0.636,4.5,4.18
dynamic_balanced,ORB,USDCHF,2026-01,9,1,5,3,0,11.11,1.0,0.111,1.2,3.78
dynamic_balanced,ORB,USDCHF,2026-02,18,0,11,7,0,0.0,-6.5,-0.361,0.41,3.89
dynamic_balanced,ORB,USDCHF,2026-03,23,1,16,6,0,4.35,-7.0,-0.304,0.56,4.0
dynamic_balanced,ORB,USDCHF,2026-04,21,0,7,14,0,0.0,6.0,0.286,1.86,4.24
dynamic_balanced,ORB,USDCHF,2026-05,18,2,5,11,0,11.11,7.5,0.417,2.5,4.17
dynamic_balanced,ORB,USDCHF,2026-06,13,0,1,12,0,0.0,9.0,0.692,10.0,4.15
dynamic_capped,LTA,AUDUSD,2026-01,4,0,1,3,0,0.0,1.5,0.375,2.5,3.75
dynamic_capped,LTA,AUDUSD,2026-02,17,0,8,9,0,0.0,0.0,0.0,1.0,4.29
dynamic_capped,LTA,AUDUSD,2026-03,14,1,5,8,0,7.14,5.5,0.393,2.1,4.14
dynamic_capped,LTA,AUDUSD,2026-04,14,2,4,7,1,14.29,10.41,0.744,3.6,3.93
dynamic_capped,LTA,AUDUSD,2026-05,13,1,4,8,0,7.69,4.0,0.308,2.0,4.23
dynamic_capped,LTA,AUDUSD,2026-06,8,0,4,4,0,0.0,0.0,0.0,1.0,4.25
dynamic_capped,LTA,GBPJPY,2026-01,10,0,5,5,0,0.0,-0.5,-0.05,0.9,4.5
dynamic_capped,LTA,GBPJPY,2026-02,13,3,0,9,1,23.08,16.74,1.288,16.74,3.92
dynamic_capped,LTA,GBPJPY,2026-03,14,0,7,7,0,0.0,1.0,0.071,1.14,4.43
dynamic_capped,LTA,GBPJPY,2026-04,18,0,9,9,0,0.0,-2.0,-0.111,0.78,4.28
dynamic_capped,LTA,GBPJPY,2026-05,16,1,6,9,0,6.25,6.5,0.406,2.08,4.31
dynamic_capped,LTA,GBPJPY,2026-06,16,1,8,7,0,6.25,-1.0,-0.062,0.88,4.38
dynamic_capped,LTA,USDCAD,2026-01,3,0,1,2,0,0.0,0.0,0.0,1.0,5.0
dynamic_capped,LTA,USDCAD,2026-02,19,1,7,11,0,5.26,5.0,0.263,1.71,4.21
dynamic_capped,LTA,USDCAD,2026-03,14,0,8,6,0,0.0,-2.0,-0.143,0.75,4.29
dynamic_capped,LTA,USDCAD,2026-04,15,4,5,6,0,26.67,8.5,0.567,2.7,4.0
dynamic_capped,LTA,USDCAD,2026-05,17,0,8,9,0,0.0,-1.0,-0.059,0.88,4.35
dynamic_capped,LTA,USDCAD,2026-06,14,1,9,4,0,7.14,-2.5,-0.179,0.72,4.36
dynamic_capped,ORB,AUDUSD,2026-01,9,3,1,5,0,33.33,12.5,1.389,13.5,4.0
dynamic_capped,ORB,AUDUSD,2026-02,18,6,6,6,0,33.33,14.0,0.778,3.33,3.5
dynamic_capped,ORB,AUDUSD,2026-03,22,3,9,10,0,13.64,6.5,0.295,1.72,3.86
dynamic_capped,ORB,AUDUSD,2026-04,19,2,9,8,0,10.53,6.0,0.316,1.67,4.16
dynamic_capped,ORB,AUDUSD,2026-05,19,3,7,9,0,15.79,8.0,0.421,2.14,4.26
dynamic_capped,ORB,AUDUSD,2026-06,12,1,6,5,0,8.33,1.5,0.125,1.25,4.08
dynamic_capped,ORB,GBPUSD,2026-01,9,1,7,1,0,11.11,-3.0,-0.333,0.57,3.78
dynamic_capped,ORB,GBPUSD,2026-02,18,1,7,10,0,5.56,4.5,0.25,1.64,4.06
dynamic_capped,ORB,GBPUSD,2026-03,22,1,9,12,0,4.55,6.0,0.273,1.67,4.09
dynamic_capped,ORB,GBPUSD,2026-04,18,0,7,11,0,0.0,2.0,0.111,1.29,4.28
dynamic_capped,ORB,GBPUSD,2026-05,18,3,2,13,0,16.67,14.5,0.806,8.25,4.28
dynamic_capped,ORB,GBPUSD,2026-06,12,0,7,5,0,0.0,0.0,0.0,1.0,4.42
dynamic_capped,ORB,NZDUSD,2026-01,7,1,3,3,0,14.29,3.0,0.429,2.0,3.86
dynamic_capped,ORB,NZDUSD,2026-02,17,2,6,9,0,11.76,7.5,0.441,2.25,4.0
dynamic_capped,ORB,NZDUSD,2026-03,23,1,14,8,0,4.35,-3.0,-0.13,0.79,4.17
dynamic_capped,ORB,NZDUSD,2026-04,21,1,11,9,0,4.76,0.0,0.0,1.0,4.14
dynamic_capped,ORB,NZDUSD,2026-05,19,5,4,10,0,26.32,15.0,0.789,4.75,4.26
dynamic_capped,ORB,NZDUSD,2026-06,14,0,7,7,0,0.0,0.0,0.0,1.0,4.07
dynamic_capped,ORB,USDCAD,2026-01,9,1,4,4,0,11.11,2.0,0.222,1.5,4.0
dynamic_capped,ORB,USDCAD,2026-02,16,1,8,7,0,6.25,1.0,0.062,1.12,3.81
dynamic_capped,ORB,USDCAD,2026-03,20,1,6,13,0,5.0,6.5,0.325,2.08,4.25
dynamic_capped,ORB,USDCAD,2026-04,20,1,8,11,0,5.0,5.5,0.275,1.69,4.4
dynamic_capped,ORB,USDCAD,2026-05,16,2,3,11,0,12.5,10.5,0.656,4.5,4.31
dynamic_capped,ORB,USDCAD,2026-06,11,0,3,8,0,0.0,4.0,0.364,2.33,4.18
dynamic_capped,ORB,USDCHF,2026-01,9,1,5,3,0,11.11,0.5,0.056,1.1,3.78
dynamic_capped,ORB,USDCHF,2026-02,18,0,11,7,0,0.0,-7.0,-0.389,0.36,3.89
dynamic_capped,ORB,USDCHF,2026-03,23,1,15,7,0,4.35,-5.5,-0.239,0.63,4.0
dynamic_capped,ORB,USDCHF,2026-04,21,2,7,12,0,9.52,8.0,0.381,2.14,4.24
dynamic_capped,ORB,USDCHF,2026-05,18,1,4,13,0,5.56,8.0,0.444,3.0,4.17
dynamic_capped,ORB,USDCHF,2026-06,13,0,3,10,0,0.0,6.0,0.462,3.0,4.15
dynamic_conservative,LTA,AUDUSD,2026-01,4,1,1,2,0,25.0,2.0,0.5,3.0,2.75
dynamic_conservative,LTA,AUDUSD,2026-02,17,2,7,7,1,11.76,2.42,0.142,1.35,2.94
dynamic_conservative,LTA,AUDUSD,2026-03,14,3,5,6,0,21.43,6.0,0.429,2.2,3.0
dynamic_conservative,LTA,AUDUSD,2026-04,14,5,4,4,1,35.71,9.91,0.708,3.48,2.86
dynamic_conservative,LTA,AUDUSD,2026-05,13,1,5,7,0,7.69,2.0,0.154,1.4,2.85
dynamic_conservative,LTA,AUDUSD,2026-06,8,2,4,2,0,25.0,0.5,0.062,1.12,2.75
dynamic_conservative,LTA,GBPJPY,2026-01,10,1,5,4,0,10.0,-0.5,-0.05,0.9,3.0
dynamic_conservative,LTA,GBPJPY,2026-02,13,6,1,5,1,46.15,16.41,1.262,17.41,2.77
dynamic_conservative,LTA,GBPJPY,2026-03,14,3,6,5,0,21.43,3.5,0.25,1.58,3.0
dynamic_conservative,LTA,GBPJPY,2026-04,18,0,10,7,1,0.0,-3.61,-0.201,0.64,2.94
dynamic_conservative,LTA,GBPJPY,2026-05,16,4,6,6,0,25.0,6.5,0.406,2.08,2.94
dynamic_conservative,LTA,GBPJPY,2026-06,16,1,7,8,0,6.25,-0.5,-0.031,0.93,3.0
dynamic_conservative,LTA,USDCAD,2026-01,3,0,1,2,0,0.0,0.0,0.0,1.0,3.0
dynamic_conservative,LTA,USDCAD,2026-02,19,3,8,8,0,15.79,4.0,0.211,1.5,3.0
dynamic_conservative,LTA,USDCAD,2026-03,14,2,7,4,1,14.29,1.0,0.071,1.14,3.0
dynamic_conservative,LTA,USDCAD,2026-04,15,5,5,5,0,33.33,7.0,0.467,2.4,2.87
dynamic_conservative,LTA,USDCAD,2026-05,17,1,9,7,0,5.88,-2.5,-0.147,0.72,3.0
dynamic_conservative,LTA,USDCAD,2026-06,14,4,8,2,0,28.57,0.5,0.036,1.06,2.93
dynamic_conservative,ORB,AUDUSD,2026-01,9,5,1,3,0,55.56,11.5,1.278,12.5,2.56
dynamic_conservative,ORB,AUDUSD,2026-02,18,7,6,5,0,38.89,10.0,0.556,2.67,2.28
dynamic_conservative,ORB,AUDUSD,2026-03,22,6,9,7,0,27.27,5.5,0.25,1.61,2.55
dynamic_conservative,ORB,AUDUSD,2026-04,19,6,8,5,0,31.58,7.0,0.368,1.88,2.74
dynamic_conservative,ORB,AUDUSD,2026-05,19,7,6,6,0,36.84,11.0,0.579,2.83,2.79
dynamic_conservative,ORB,AUDUSD,2026-06,12,3,6,3,0,25.0,3.0,0.25,1.5,2.75
dynamic_conservative,ORB,GBPUSD,2026-01,9,1,6,2,0,11.11,-2.5,-0.278,0.58,2.44
dynamic_conservative,ORB,GBPUSD,2026-02,18,4,6,8,0,22.22,6.5,0.361,2.08,2.67
dynamic_conservative,ORB,GBPUSD,2026-03,22,8,8,6,0,36.36,9.5,0.432,2.19,2.68
dynamic_conservative,ORB,GBPUSD,2026-04,18,1,9,8,0,5.56,-1.5,-0.083,0.83,2.78
dynamic_conservative,ORB,GBPUSD,2026-05,18,4,2,12,0,22.22,12.0,0.667,7.0,2.72
dynamic_conservative,ORB,GBPUSD,2026-06,12,3,7,2,0,25.0,1.0,0.083,1.14,2.92
dynamic_conservative,ORB,NZDUSD,2026-01,7,2,3,2,0,28.57,3.0,0.429,2.0,2.43
dynamic_conservative,ORB,NZDUSD,2026-02,17,7,6,4,0,41.18,9.0,0.529,2.5,2.53
dynamic_conservative,ORB,NZDUSD,2026-03,23,4,15,4,0,17.39,-4.5,-0.196,0.7,2.74
dynamic_conservative,ORB,NZDUSD,2026-04,21,1,13,7,0,4.76,-5.0,-0.238,0.62,2.76
dynamic_conservative,ORB,NZDUSD,2026-05,19,7,4,8,0,36.84,15.0,0.789,4.75,2.74
dynamic_conservative,ORB,NZDUSD,2026-06,14,1,7,6,0,7.14,0.0,0.0,1.0,2.64
dynamic_conservative,ORB,USDCAD,2026-01,9,2,5,2,0,22.22,0.0,0.0,1.0,2.67
dynamic_conservative,ORB,USDCAD,2026-02,16,3,7,6,0,18.75,2.5,0.156,1.36,2.44
dynamic_conservative,ORB,USDCAD,2026-03,20,3,6,11,0,15.0,6.5,0.325,2.08,2.8
dynamic_conservative,ORB,USDCAD,2026-04,20,4,8,8,0,20.0,6.0,0.3,1.75,2.85
dynamic_conservative,ORB,USDCAD,2026-05,16,4,3,9,0,25.0,10.0,0.625,4.33,2.81
dynamic_conservative,ORB,USDCAD,2026-06,11,1,4,6,0,9.09,2.0,0.182,1.5,2.91
dynamic_conservative,ORB,USDCHF,2026-01,9,1,5,3,0,11.11,-0.5,-0.056,0.9,2.44
dynamic_conservative,ORB,USDCHF,2026-02,18,0,11,7,0,0.0,-7.0,-0.389,0.36,2.5
dynamic_conservative,ORB,USDCHF,2026-03,23,2,13,8,0,8.7,-4.5,-0.196,0.65,2.61
dynamic_conservative,ORB,USDCHF,2026-04,21,3,7,11,0,14.29,6.5,0.31,1.93,2.71
dynamic_conservative,ORB,USDCHF,2026-05,18,2,5,11,0,11.11,5.0,0.278,2.0,2.78
dynamic_conservative,ORB,USDCHF,2026-06,13,1,3,9,0,7.69,4.5,0.346,2.5,2.69
dynamic_score,LTA,AUDUSD,2026-01,4,1,1,2,0,25.0,2.0,0.5,3.0,3.5
dynamic_score,LTA,AUDUSD,2026-02,17,1,7,8,1,5.88,1.92,0.113,1.27,4.65
dynamic_score,LTA,AUDUSD,2026-03,14,2,5,7,0,14.29,5.5,0.393,2.1,3.71
dynamic_score,LTA,AUDUSD,2026-04,14,5,4,4,1,35.71,9.91,0.708,3.48,3.21
dynamic_score,LTA,AUDUSD,2026-05,13,0,5,8,0,0.0,1.5,0.115,1.3,4.62
dynamic_score,LTA,AUDUSD,2026-06,8,0,4,4,0,0.0,0.0,0.0,1.0,4.25
dynamic_score,LTA,GBPJPY,2026-01,10,0,5,5,0,0.0,-0.5,-0.05,0.9,4.7
dynamic_score,LTA,GBPJPY,2026-02,13,4,1,6,2,30.77,17.24,1.326,18.24,4.0
dynamic_score,LTA,GBPJPY,2026-03,14,0,6,8,0,0.0,2.5,0.179,1.42,4.14
dynamic_score,LTA,GBPJPY,2026-04,18,0,10,7,1,0.0,-3.61,-0.201,0.64,4.11
dynamic_score,LTA,GBPJPY,2026-05,16,1,6,9,0,6.25,6.0,0.375,2.0,4.25
dynamic_score,LTA,GBPJPY,2026-06,16,1,7,8,0,6.25,0.0,0.0,1.0,4.12
dynamic_score,LTA,USDCAD,2026-01,3,0,1,2,0,0.0,0.0,0.0,1.0,5.33
dynamic_score,LTA,USDCAD,2026-02,19,2,7,10,0,10.53,5.0,0.263,1.71,3.95
dynamic_score,LTA,USDCAD,2026-03,14,2,7,4,1,14.29,1.5,0.107,1.21,3.93
dynamic_score,LTA,USDCAD,2026-04,15,3,5,7,0,20.0,7.0,0.467,2.4,3.73
dynamic_score,LTA,USDCAD,2026-05,17,1,8,8,0,5.88,-1.0,-0.059,0.88,4.12
dynamic_score,LTA,USDCAD,2026-06,14,2,8,4,0,14.29,1.0,0.071,1.12,4.5
dynamic_score,ORB,AUDUSD,2026-01,9,2,1,6,0,22.22,13.5,1.5,14.5,5.44
dynamic_score,ORB,AUDUSD,2026-02,18,3,6,9,0,16.67,15.5,0.861,3.58,5.11
dynamic_score,ORB,AUDUSD,2026-03,22,1,9,12,0,4.55,5.5,0.25,1.61,5.32
dynamic_score,ORB,AUDUSD,2026-04,19,1,9,9,0,5.26,7.5,0.395,1.83,5.47
dynamic_score,ORB,AUDUSD,2026-05,19,2,7,10,0,10.53,9.0,0.474,2.29,5.63
dynamic_score,ORB,AUDUSD,2026-06,12,1,6,5,0,8.33,2.0,0.167,1.33,5.5
dynamic_score,ORB,GBPUSD,2026-01,9,0,6,3,0,0.0,-2.0,-0.222,0.67,5.44
dynamic_score,ORB,GBPUSD,2026-02,18,1,7,10,0,5.56,5.5,0.306,1.79,5.61
dynamic_score,ORB,GBPUSD,2026-03,22,0,11,11,0,0.0,2.0,0.091,1.18,5.73
dynamic_score,ORB,GBPUSD,2026-04,18,0,7,11,0,0.0,3.5,0.194,1.5,5.61
dynamic_score,ORB,GBPUSD,2026-05,18,0,2,16,0,0.0,11.0,0.611,6.5,5.44
dynamic_score,ORB,GBPUSD,2026-06,12,0,7,5,0,0.0,0.0,0.0,1.0,5.75
dynamic_score,ORB,NZDUSD,2026-01,7,0,3,4,0,0.0,2.5,0.357,1.83,5.29
dynamic_score,ORB,NZDUSD,2026-02,17,2,6,9,0,11.76,10.0,0.588,2.67,5.41
dynamic_score,ORB,NZDUSD,2026-03,23,1,15,7,0,4.35,-5.0,-0.217,0.67,5.65
dynamic_score,ORB,NZDUSD,2026-04,21,0,10,11,0,0.0,1.5,0.071,1.15,5.29
dynamic_score,ORB,NZDUSD,2026-05,19,2,4,12,1,10.53,14.42,0.759,4.61,5.42
dynamic_score,ORB,NZDUSD,2026-06,14,0,8,6,0,0.0,-1.5,-0.107,0.81,5.43
dynamic_score,ORB,USDCAD,2026-01,9,1,4,4,0,11.11,3.0,0.333,1.75,5.56
dynamic_score,ORB,USDCAD,2026-02,16,0,7,9,0,0.0,2.0,0.125,1.29,5.38
dynamic_score,ORB,USDCAD,2026-03,20,1,7,12,0,5.0,6.5,0.325,1.93,5.5
dynamic_score,ORB,USDCAD,2026-04,20,2,8,10,0,10.0,9.0,0.45,2.12,5.6
dynamic_score,ORB,USDCAD,2026-05,16,2,3,11,0,12.5,11.5,0.719,4.83,5.5
dynamic_score,ORB,USDCAD,2026-06,11,0,2,9,0,0.0,7.0,0.636,4.5,5.45
dynamic_score,ORB,USDCHF,2026-01,9,0,5,4,0,0.0,0.5,0.056,1.1,5.33
dynamic_score,ORB,USDCHF,2026-02,18,0,11,7,0,0.0,-6.5,-0.361,0.41,5.44
dynamic_score,ORB,USDCHF,2026-03,23,0,16,7,0,0.0,-7.5,-0.326,0.53,5.61
dynamic_score,ORB,USDCHF,2026-04,21,0,7,14,0,0.0,6.0,0.286,1.86,5.52
dynamic_score,ORB,USDCHF,2026-05,18,0,5,13,0,0.0,6.5,0.361,2.3,5.33
dynamic_score,ORB,USDCHF,2026-06,13,0,1,12,0,0.0,9.0,0.692,10.0,5.54
fixed_current,LTA,AUDUSD,2026-01,4,0,1,3,0,0.0,1.5,0.375,2.5,6.0
fixed_current,LTA,AUDUSD,2026-02,17,0,7,9,1,0.0,1.42,0.083,1.2,6.0
fixed_current,LTA,AUDUSD,2026-03,14,0,5,9,0,0.0,5.0,0.357,2.0,6.0
fixed_current,LTA,AUDUSD,2026-04,14,1,4,8,1,7.14,9.91,0.708,3.48,6.0
fixed_current,LTA,AUDUSD,2026-05,13,0,5,8,0,0.0,1.5,0.115,1.3,6.0
fixed_current,LTA,AUDUSD,2026-06,8,0,4,4,0,0.0,0.0,0.0,1.0,6.0
fixed_current,LTA,GBPJPY,2026-01,10,0,5,5,0,0.0,-0.5,-0.05,0.9,6.0
fixed_current,LTA,GBPJPY,2026-02,13,1,1,8,3,7.69,17.4,1.338,18.4,6.0
fixed_current,LTA,GBPJPY,2026-03,14,0,6,8,0,0.0,2.5,0.179,1.42,6.0
fixed_current,LTA,GBPJPY,2026-04,18,0,10,7,1,0.0,-3.61,-0.201,0.64,6.0
fixed_current,LTA,GBPJPY,2026-05,16,0,6,10,0,0.0,6.0,0.375,2.0,6.0
fixed_current,LTA,GBPJPY,2026-06,16,1,7,8,0,6.25,1.5,0.094,1.21,6.0
fixed_current,LTA,USDCAD,2026-01,3,0,1,2,0,0.0,0.0,0.0,1.0,6.0
fixed_current,LTA,USDCAD,2026-02,19,0,8,11,0,0.0,2.0,0.105,1.25,6.0
