date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,EURGBP,BUY,timeout,-0.2294,4.6,4.49,22.44,0.0205,0.02,False,-1.03,20.0,18.97,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,EURGBP,SELL,timeout,-0.0941,4.36,2.24,11.83,0.0194,0.01,False,-0.21,18.97,18.76,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,EURGBP,SELL,timeout,-0.1882,4.31,2.24,11.96,0.0192,0.01,False,-0.42,18.76,18.34,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,EURGBP,SELL,timeout,0.3882,4.22,2.24,12.24,0.0188,0.01,False,0.87,18.34,19.21,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,EURGBP,SELL,timeout,0.3176,4.42,2.24,11.68,0.0197,0.01,False,0.71,19.21,19.92,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,EURGBP,SELL,timeout,-0.2235,4.58,4.49,22.53,0.0204,0.02,False,-1.0,19.92,18.92,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,EURGBP,SELL,timeout,0.1353,4.35,2.24,11.86,0.0194,0.01,False,0.3,18.92,19.22,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,EURGBP,BUY,timeout,0.0294,4.42,2.24,11.67,0.0197,0.01,False,0.07,19.22,19.29,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,EURGBP,SELL,timeout,-0.0882,4.44,2.24,11.63,0.0198,0.01,False,-0.2,19.29,19.09,1
2026-01-27,2026-01-28 00:30:00,2026-01-28 07:00:00,EURGBP,SELL,timeout,-0.2,4.39,2.24,11.75,0.0196,0.01,False,-0.45,19.09,18.64,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 07:00:00,EURGBP,SELL,timeout,0.0588,4.29,2.24,12.04,0.0191,0.01,False,0.13,18.64,18.77,1
2026-01-29,2026-01-30 01:15:00,2026-01-30 07:00:00,EURGBP,SELL,timeout,-0.7176,4.32,2.24,11.95,0.0192,0.01,False,-1.61,18.77,17.16,1
2026-02-03,2026-02-04 00:30:00,2026-02-04 07:00:00,EURGBP,BUY,timeout,-0.1294,3.95,2.24,13.07,0.0176,0.01,False,-0.29,17.16,16.87,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 07:00:00,EURGBP,SELL,timeout,-0.9529,3.88,2.24,13.3,0.0173,0.01,False,-2.14,16.87,14.73,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 07:00:00,EURGBP,SELL,timeout,0.7647,3.39,2.24,15.23,0.0151,0.01,False,1.72,14.73,16.45,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 07:00:00,EURGBP,BUY,timeout,-0.3765,3.78,2.24,13.64,0.0169,0.01,False,-0.84,16.45,15.61,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 07:00:00,EURGBP,SELL,timeout,0.0235,3.59,2.24,14.38,0.016,0.01,False,0.05,15.61,15.66,1
2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,EURGBP,BUY,timeout,-0.4,3.6,2.24,14.33,0.0161,0.01,False,-0.9,15.66,14.76,1
2026-02-18,2026-02-19 00:30:00,2026-02-19 07:00:00,EURGBP,BUY,timeout,0.0059,3.39,2.24,15.2,0.0151,0.01,False,0.01,14.76,14.77,1
