trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
72,27,17,28,37.5,15.54,20.0,124.81,7,52399.91,False,,76.45,16.83,0,23.0,mt5_min_step_compounding,AUDUSD
70,14,14,42,20.0,7.66,20.0,40.84,3,52399.91,False,,49.36,15.45,0,22.94,mt5_min_step_compounding,EURUSD
69,24,16,29,34.78,7.15,20.0,20.41,1,52399.91,False,,56.8,16.08,0,22.71,mt5_min_step_compounding,GBPUSD
69,9,9,51,13.04,1.64,20.0,17.83,1,52399.91,False,,84.43,3.13,11,67.03,mt5_min_step_compounding,USDCHF
37,7,8,22,18.92,0.08,20.0,14.64,1,52399.91,False,,51.63,9.81,0,22.93,mt5_min_step_compounding,NZDUSD
70,12,10,48,17.14,3.48,20.0,13.64,1,52399.91,False,,69.79,8.32,0,22.95,mt5_min_step_compounding,USDCAD
37,13,14,10,35.14,1.57,20.0,10.39,1,52399.91,False,,71.24,6.72,0,22.49,mt5_min_step_compounding,EURJPY
68,0,1,67,0.0,-4.11,20.0,9.76,1,52399.91,False,,63.22,7.36,13,30.5,mt5_min_step_compounding,EURGBP
75,23,37,15,30.67,-11.11,20.0,0.49,1,52399.91,False,,100.0,0.0,40,607.16,mt5_min_step_compounding,USDJPY
