symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
EURGBP,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,BUY,0.87241,0.87071,0.87441,0.87216,timeout,-0.2294,0.0824,14.0,-25.0,0.87241,0.8721,2.17,224.36,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,SELL,1.34631,1.34801,1.34431,1.34524,timeout,0.5706,0.0588,10.0,107.0,1.34671,1.34631,1.098,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,BUY,1.36953,1.36783,1.37153,1.37071,timeout,0.6059,0.0882,15.0,118.0,1.36953,1.36928,0.9669,119.78,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 06:15:00,BUY,156.447,156.277,156.647,156.647,win,1.1176,0.0588,10.0,20000.0,156.447,156.326,2.3111,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,0.66953,0.67123,0.66753,0.66846,timeout,0.5765,0.0529,9.0,107.0,0.66992,0.66953,1.8571,170.0,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2025-12,2025-12-30,2025-12-31 01:15:00,2025-12-31 07:00:00,SELL,0.79163,0.79333,0.78963,0.79317,timeout,-0.9824,0.0765,13.0,-154.0,0.79189,0.79163,1.456,209.92,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,BUY,0.668,0.6663,0.67,0.67,win,1.1235,0.0529,9.0,200.0,0.668,0.66763,1.0951,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,SELL,0.87199,0.87369,0.86999,0.87201,timeout,-0.0941,0.0824,14.0,-2.0,0.87223,0.87199,0.8077,224.36,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,BUY,1.34762,1.34592,1.34962,1.34675,timeout,-0.5706,0.0588,10.0,-87.0,1.34762,1.34711,0.7353,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,SELL,1.37155,1.37325,1.36955,1.37091,timeout,0.2882,0.0882,15.0,64.0,1.37184,1.37155,0.6711,119.78,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,1.1753,1.1736,1.1773,1.17448,timeout,-0.5294,0.0471,8.0,-82.0,1.1753,1.17495,1.0,170.0,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,SELL,0.79175,0.79345,0.78975,0.79282,timeout,-0.7059,0.0765,13.0,-107.0,0.79215,0.79175,0.9492,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 04:15:00,SELL,156.641,156.811,156.441,156.811,loss,-1.0588,0.0588,10.0,-17000.0,156.764,156.641,1.269,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,SELL,0.67322,0.67492,0.67122,0.67492,loss,-1.0529,0.0529,9.0,-170.0,0.67371,0.67322,1.75,170.0,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.16893,1.16723,1.17093,1.16942,timeout,0.2412,0.0471,8.0,49.0,1.16893,1.16848,1.5479,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.35027,1.34857,1.35227,1.35112,timeout,0.4412,0.0588,10.0,85.0,1.35027,1.3497,1.4457,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.38225,1.38055,1.38425,1.38157,timeout,-0.4882,0.0882,15.0,-68.0,1.38225,1.38144,2.4599,119.78,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,SELL,0.79553,0.79723,0.79353,0.79488,timeout,0.3059,0.0765,13.0,65.0,0.79583,0.79553,1.2844,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 05:15:00,SELL,156.601,156.771,156.401,156.401,win,1.1176,0.0588,10.0,20000.0,156.806,156.601,3.3685,105.11,0.01,300.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,BUY,1.16776,1.16606,1.16976,1.1678,timeout,-0.0235,0.0471,8.0,4.0,1.16776,1.16755,0.9453,170.0,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,SELL,0.79748,0.79918,0.79548,0.79745,timeout,-0.0588,0.0765,13.0,3.0,0.7977,0.79748,1.1079,209.92,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 04:45:00,BUY,0.67232,0.67062,0.67432,0.67062,loss,-1.0529,0.0529,9.0,-170.0,0.67232,0.67166,4.0526,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,BUY,1.34602,1.34432,1.34802,1.34521,timeout,-0.5353,0.0588,10.0,-81.0,1.34602,1.34556,1.5407,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,BUY,1.38614,1.38444,1.38814,1.38734,timeout,0.6176,0.0882,15.0,120.0,1.38614,1.3857,1.2623,119.78,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-07,2026-01-08 01:15:00,2026-01-08 03:30:00,BUY,156.797,156.627,156.997,156.627,loss,-1.0588,0.0588,10.0,-17000.0,156.797,156.675,1.7663,105.11,0.01,300.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,SELL,0.86749,0.86919,0.86549,0.86767,timeout,-0.1882,0.0824,14.0,-18.0,0.86766,0.86749,1.0578,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,SELL,1.16538,1.16708,1.16338,1.16448,timeout,0.4824,0.0471,8.0,90.0,1.16577,1.16538,1.261,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,BUY,1.38682,1.38512,1.38882,1.38723,timeout,0.1529,0.0882,15.0,41.0,1.38682,1.38641,1.1167,119.78,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 01:45:00,BUY,156.963,156.793,157.163,157.163,win,1.1176,0.0588,10.0,20000.0,156.963,156.862,1.2264,105.11,0.01,300.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,SELL,1.34313,1.34483,1.34113,1.34196,timeout,0.6294,0.0588,10.0,117.0,1.34366,1.34313,1.0785,170.0,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,SELL,0.66945,0.67115,0.66745,0.66863,timeout,0.4294,0.0529,9.0,82.0,0.66993,0.66945,2.1889,170.0,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,BUY,0.79926,0.79756,0.80126,0.79988,timeout,0.2882,0.0765,13.0,62.0,0.79926,0.79894,1.5775,209.92,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,0.66838,0.66668,0.67038,0.66991,timeout,0.8471,0.0529,9.0,153.0,0.66838,0.66812,1.2466,170.0,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,BUY,1.16429,1.16259,1.16629,1.16484,timeout,0.2765,0.0471,8.0,55.0,1.16429,1.16376,2.0054,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 03:45:00,BUY,1.34255,1.34085,1.34455,1.34455,win,1.1176,0.0588,10.0,200.0,1.34255,1.34201,1.546,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,BUY,1.38924,1.38754,1.39124,1.38814,timeout,-0.7353,0.0882,15.0,-110.0,1.38924,1.38864,1.8962,119.78,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,SELL,0.86701,0.86871,0.86501,0.86621,timeout,0.3882,0.0824,14.0,80.0,0.86721,0.86701,1.407,224.36,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,BUY,0.80142,0.79972,0.80342,0.8007,timeout,-0.5,0.0765,13.0,-72.0,0.80142,0.80102,2.0741,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 03:00:00,BUY,159.282,159.112,159.482,159.112,loss,-1.0588,0.0588,10.0,-17000.0,159.282,159.088,2.8894,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 03:30:00,BUY,0.6684,0.6667,0.6704,0.6667,loss,-1.0529,0.0529,9.0,-170.0,0.6684,0.66801,1.56,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,0.86637,0.86807,0.86437,0.86569,timeout,0.3176,0.0824,14.0,68.0,0.86655,0.86637,0.8235,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,1.1641,1.1658,1.1621,1.16311,timeout,0.5353,0.0471,8.0,99.0,1.16453,1.1641,1.5801,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,SELL,1.34342,1.34512,1.34142,1.34347,timeout,-0.0882,0.0588,10.0,-5.0,1.34396,1.34342,1.0573,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,BUY,1.38878,1.38708,1.39078,1.38997,timeout,0.6118,0.0882,15.0,119.0,1.38878,1.38844,0.9154,119.78,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,BUY,0.7999,0.7982,0.8019,0.80113,timeout,0.6471,0.0765,13.0,123.0,0.7999,0.79947,1.6816,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-14,2026-01-15 00:30:00,2026-01-15 00:45:00,BUY,158.552,158.382,158.752,158.382,loss,-1.0588,0.0588,10.0,-17000.0,158.552,158.417,1.3208,105.11,0.01,300.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,SELL,0.86736,0.86906,0.86536,0.8676,timeout,-0.2235,0.0824,14.0,-24.0,0.86751,0.86736,0.9251,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,SELL,1.16061,1.16231,1.15861,1.16132,timeout,-0.4647,0.0471,8.0,-71.0,1.16094,1.16061,1.2386,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,SELL,1.33793,1.33963,1.33593,1.33845,timeout,-0.3647,0.0588,10.0,-52.0,1.33822,1.33793,0.8807,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,1.38927,1.38757,1.39127,1.38934,timeout,-0.0471,0.0882,15.0,7.0,1.38927,1.38893,1.0,119.78,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,BUY,0.80355,0.80185,0.80555,0.80231,timeout,-0.8059,0.0765,13.0,-124.0,0.80355,0.8033,1.2963,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 02:15:00,BUY,158.598,158.428,158.798,158.428,loss,-1.0588,0.0588,10.0,-17000.0,158.598,158.516,1.4279,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,0.66987,0.67157,0.66787,0.6701,timeout,-0.1882,0.0529,9.0,-23.0,0.67021,0.66987,1.7,170.0,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 06:45:00,BUY,0.67324,0.67154,0.67524,0.67524,win,1.1235,0.0529,9.0,200.0,0.67324,0.67294,1.2537,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,SELL,0.87224,0.87394,0.87024,0.87187,timeout,0.1353,0.0824,14.0,37.0,0.87249,0.87224,1.2635,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,SELL,1.17184,1.17354,1.16984,1.1714,timeout,0.2118,0.0471,8.0,44.0,1.17267,1.17184,2.3666,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,1.38381,1.38211,1.38581,1.38334,timeout,-0.3647,0.0882,15.0,-47.0,1.38381,1.38332,1.5347,119.78,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 07:00:00,BUY,0.79041,0.78871,0.79241,0.79173,timeout,0.7,0.0765,13.0,132.0,0.79041,0.78962,2.7108,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 01:15:00,SELL,158.135,158.305,157.935,157.935,win,1.1176,0.0588,10.0,20000.0,158.278,158.135,2.3862,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,0.6761,0.6744,0.6781,0.6781,win,1.1235,0.0529,9.0,200.0,0.6761,0.67535,3.1915,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,0.87021,0.86851,0.87221,0.8704,timeout,0.0294,0.0824,14.0,19.0,0.87021,0.86988,1.5298,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,1.16794,1.16624,1.16994,1.16848,timeout,0.2706,0.0471,8.0,54.0,1.16794,1.16724,1.7223,170.0,0.01,200.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,1.34219,1.34049,1.34419,1.34239,timeout,0.0588,0.0588,10.0,20.0,1.34219,1.34164,1.083,170.0,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 04:00:00,SELL,1.38374,1.38544,1.38174,1.38174,win,1.0882,0.0882,15.0,200.0,1.38441,1.38374,1.6313,119.78,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,SELL,0.79578,0.79748,0.79378,0.79509,timeout,0.3294,0.0765,13.0,69.0,0.79632,0.79578,1.3622,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 02:00:00,SELL,158.236,158.406,158.036,158.406,loss,-1.0588,0.0588,10.0,-17000.0,158.487,158.236,3.2179,105.11,0.01,300.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,BUY,0.68421,0.68251,0.68621,0.685,timeout,0.4118,0.0529,9.0,79.0,0.68421,0.68386,1.9838,170.0,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,SELL,1.17485,1.17655,1.17285,1.17419,timeout,0.3412,0.0471,8.0,66.0,1.17535,1.17485,1.5119,170.0,0.01,200.0,0.01
USDCHF,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,SELL,0.78905,0.79075,0.78705,0.79028,timeout,-0.8,0.0765,13.0,-123.0,0.7895,0.78905,1.8475,209.92,0.01,200.0,0.01
USDJPY,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 06:30:00,BUY,158.556,158.386,158.756,158.756,win,1.1176,0.0588,10.0,20000.0,158.556,158.435,1.7926,105.11,0.01,300.0,0.01
GBPUSD,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.34952,1.35122,1.34752,1.34893,timeout,0.2882,0.0588,10.0,59.0,1.35006,1.34952,0.9818,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,SELL,0.87038,0.87208,0.86838,0.87039,timeout,-0.0882,0.0824,14.0,-1.0,0.87062,0.87038,1.2086,224.36,0.01,200.0,0.01
USDCAD,30,1.1764705882352942,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,SELL,1.3784,1.3801,1.3764,1.37854,timeout,-0.1706,0.0882,15.0,-14.0,1.3792,1.3784,3.2277,119.78,0.01,200.0,0.01
AUDUSD,30,1.1764705882352942,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,BUY,0.69987,0.69817,0.70187,0.70187,win,1.1235,0.0529,9.0,200.0,0.69987,0.69896,1.1304,170.0,0.01,200.0,0.01
EURGBP,30,1.1764705882352942,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 07:00:00,SELL,0.8691,0.8708,0.8671,0.8693,timeout,-0.2,0.0824,14.0,-20.0,0.86947,0.8691,0.7275,224.36,0.01,200.0,0.01
EURUSD,30,1.1764705882352942,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:15:00,BUY,1.20226,1.20056,1.20426,1.20056,loss,-1.0471,0.0471,8.0,-170.0,1.20226,1.20076,0.8111,170.0,0.01,200.0,0.01
