date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-03-31,2026-03-31 23:45:00,2026-04-01 03:15:00,NZDUSD,BUY,loss,-1.0824,4.6,3.4,17.0,0.0271,0.02,False,-3.68,20.0,16.32,1
2026-04-01,2026-04-01 23:45:00,2026-04-02 01:15:00,NZDUSD,SELL,win,1.0941,3.75,3.4,20.83,0.0221,0.02,False,3.72,16.32,20.04,1
2026-04-07,2026-04-07 23:30:00,2026-04-08 00:15:00,NZDUSD,BUY,loss,-1.0824,4.61,3.4,16.97,0.0271,0.02,False,-3.68,20.04,16.36,1
2026-04-08,2026-04-08 23:30:00,2026-04-09 06:00:00,NZDUSD,SELL,timeout,-0.4235,3.76,3.4,20.78,0.0221,0.02,False,-1.44,16.36,14.92,1
2026-04-09,2026-04-09 23:30:00,2026-04-10 06:00:00,NZDUSD,SELL,timeout,0.2706,3.43,3.4,22.79,0.0202,0.02,False,0.92,14.92,15.84,1
2026-04-14,2026-04-14 23:30:00,2026-04-15 06:00:00,NZDUSD,BUY,timeout,-0.1824,3.64,3.4,21.46,0.0214,0.02,False,-0.62,15.84,15.22,1
2026-04-15,2026-04-15 23:30:00,2026-04-16 06:00:00,NZDUSD,SELL,timeout,0.1294,3.5,3.4,22.34,0.0206,0.02,False,0.44,15.22,15.66,1
2026-04-16,2026-04-16 23:30:00,2026-04-17 06:00:00,NZDUSD,SELL,timeout,0.2647,3.6,3.4,21.71,0.0212,0.02,False,0.9,15.66,16.56,1
2026-04-21,2026-04-21 23:30:00,2026-04-22 05:15:00,NZDUSD,BUY,win,1.0941,3.81,3.4,20.53,0.0224,0.02,False,3.72,16.56,20.28,1
2026-04-22,2026-04-22 23:30:00,2026-04-23 00:15:00,NZDUSD,BUY,loss,-1.0824,4.66,3.4,16.77,0.0274,0.02,False,-3.68,20.28,16.6,1
2026-04-23,2026-04-23 23:45:00,2026-04-24 06:00:00,NZDUSD,SELL,timeout,0.0529,3.82,3.4,20.48,0.0225,0.02,False,0.18,16.6,16.78,1
2026-04-28,2026-04-29 00:00:00,2026-04-29 02:30:00,NZDUSD,BUY,loss,-1.0824,3.86,3.4,20.26,0.0227,0.02,False,-3.68,16.78,13.1,1
2026-04-29,2026-04-29 23:30:00,2026-04-30 06:00:00,NZDUSD,BUY,timeout,-0.8529,3.01,1.7,12.98,0.0177,0.01,False,-1.45,13.1,11.65,1
2026-04-30,2026-04-30 23:30:00,2026-05-01 06:00:00,NZDUSD,BUY,loss,-1.0824,2.68,1.7,14.59,0.0158,0.01,False,-1.84,11.65,9.81,1
2026-05-05,2026-05-06 00:30:00,2026-05-06 03:00:00,NZDUSD,BUY,win,1.0941,2.26,1.7,17.33,0.0133,0.01,False,1.86,9.81,11.67,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,NZDUSD,SELL,timeout,-0.2235,2.68,1.7,14.57,0.0158,0.01,False,-0.38,11.67,11.29,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,NZDUSD,BUY,timeout,0.6059,2.6,1.7,15.06,0.0153,0.01,False,1.03,11.29,12.32,1
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,NZDUSD,SELL,timeout,-0.1824,2.83,1.7,13.8,0.0167,0.01,False,-0.31,12.32,12.01,1
2026-05-14,2026-05-14 23:45:00,2026-05-15 01:15:00,NZDUSD,SELL,win,1.0941,2.76,1.7,14.16,0.0162,0.01,False,1.86,12.01,13.87,1
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:00:00,NZDUSD,BUY,loss,-1.0824,3.19,1.7,12.26,0.0188,0.01,False,-1.84,13.87,12.03,1
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,NZDUSD,SELL,timeout,0.2706,2.77,1.7,14.13,0.0163,0.01,False,0.46,12.03,12.49,1
2026-05-21,2026-05-22 00:00:00,2026-05-22 06:00:00,NZDUSD,SELL,timeout,0.1471,2.87,1.7,13.61,0.0169,0.01,False,0.25,12.49,12.74,1
2026-05-26,2026-05-26 23:30:00,2026-05-27 02:00:00,NZDUSD,BUY,win,1.0941,2.93,1.7,13.34,0.0172,0.01,False,1.86,12.74,14.6,1
2026-05-27,2026-05-27 23:30:00,2026-05-28 03:45:00,NZDUSD,SELL,win,1.0941,3.36,1.7,11.64,0.0198,0.01,False,1.86,14.6,16.46,1
2026-05-28,2026-05-29 00:15:00,2026-05-29 06:00:00,NZDUSD,BUY,timeout,0.8471,3.79,3.4,20.66,0.0223,0.02,False,2.88,16.46,19.34,1
2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,NZDUSD,SELL,timeout,0.8529,4.45,3.4,17.58,0.0262,0.02,False,2.9,19.34,22.24,1
2026-06-03,2026-06-04 00:15:00,2026-06-04 06:00:00,NZDUSD,BUY,timeout,-0.1824,5.11,5.1,22.93,0.0301,0.03,False,-0.93,22.24,21.31,1
2026-06-04,2026-06-04 23:45:00,2026-06-05 06:00:00,NZDUSD,SELL,timeout,0.2941,4.9,3.4,15.96,0.0288,0.02,False,1.0,21.31,22.31,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 01:30:00,NZDUSD,SELL,loss,-1.0824,5.13,5.1,22.86,0.0302,0.03,False,-5.52,22.31,16.79,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,NZDUSD,BUY,timeout,-0.2059,3.86,3.4,20.25,0.0227,0.02,False,-0.7,16.79,16.09,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,NZDUSD,SELL,timeout,0.4765,3.7,3.4,21.13,0.0218,0.02,False,1.62,16.09,17.71,1
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,NZDUSD,BUY,timeout,-0.9412,4.07,3.4,19.2,0.024,0.02,False,-3.2,17.71,14.51,1
2026-06-17,2026-06-17 23:30:00,2026-06-18 01:30:00,NZDUSD,SELL,loss,-1.0824,3.34,1.7,11.72,0.0196,0.01,False,-1.84,14.51,12.67,1
