time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2026-06-24T04:45:00+00:00,9600.0,4.0,USDSGD,-1.0
2026-06-24T10:30:00+00:00,9216.0,7.84,USDSGD,-1.0
2026-06-24T13:05:00+00:00,9338.87,6.61,EURJPY,0.3333
2026-06-25T04:00:00+00:00,9899.2,1.01,USDSGD,1.5
2026-06-25T04:45:00+00:00,10201.56,0.0,USDSGD,0.7636
2026-06-26T00:15:00+00:00,9793.5,4.0,USDSGD,-1.0
2026-06-26T04:55:00+00:00,10250.54,0.0,USDSGD,1.1667
2026-06-26T13:25:00+00:00,9840.52,4.0,EURJPY,-1.0
2026-06-29T00:40:00+00:00,10430.95,0.0,USDSGD,1.5
2026-06-29T03:40:00+00:00,11056.81,0.0,USDSGD,1.5
2026-06-29T14:05:00+00:00,11941.35,0.0,EURJPY,2.0
2026-06-30T01:55:00+00:00,11463.7,4.0,USDSGD,-1.0
2026-06-30T09:20:00+00:00,11005.15,7.84,USDSGD,-1.0
2026-06-30T14:40:00+00:00,11151.87,6.61,EURJPY,0.3333
2026-06-30T17:00:00+00:00,10705.8,10.35,EURJPY,-1.0
2026-07-01T00:40:00+00:00,11348.14,4.97,USDSGD,1.5
2026-07-01T07:35:00+00:00,10894.22,8.77,USDSGD,-1.0
2026-07-02T01:05:00+00:00,10611.71,11.13,USDSGD,-0.6483
2026-07-02T12:30:00+00:00,10753.18,9.95,USDSGD,0.3333
2026-07-02T14:55:00+00:00,10323.06,13.55,EURJPY,-1.0
2026-07-03T04:00:00+00:00,10804.81,9.52,USDSGD,1.1667
2026-07-03T13:35:00+00:00,10372.62,13.14,USDSGD,-1.0
2026-07-06T01:05:00+00:00,10994.98,7.93,USDSGD,1.5
2026-07-06T10:45:00+00:00,11505.28,3.65,USDSGD,1.1603
2026-07-06T13:35:00+00:00,11687.29,2.13,EURJPY,0.3955
2026-07-07T01:20:00+00:00,11843.11,0.82,USDSGD,0.3333
2026-07-07T10:10:00+00:00,11369.38,4.79,USDSGD,-1.0
2026-07-07T14:55:00+00:00,11975.73,0.0,EURJPY,1.3333
2026-07-08T00:50:00+00:00,12694.28,0.0,USDSGD,1.5
2026-07-08T05:00:00+00:00,13286.69,0.0,USDSGD,1.1667
2026-07-08T16:30:00+00:00,14047.33,0.0,EURJPY,1.4312
2026-07-09T01:05:00+00:00,14115.83,0.0,USDSGD,0.1219
2026-07-09T15:05:00+00:00,14962.78,0.0,USDSGD,1.5
2026-07-09T15:50:00+00:00,14364.26,4.0,EURJPY,-1.0
2026-07-10T00:50:00+00:00,13789.69,7.84,USDSGD,-1.0
2026-07-10T03:45:00+00:00,14617.08,2.31,USDSGD,1.5
2026-07-13T02:50:00+00:00,14032.39,6.22,USDSGD,-1.0
2026-07-13T04:40:00+00:00,13471.1,9.97,USDSGD,-1.0
2026-07-13T14:10:00+00:00,14548.78,2.77,EURJPY,2.0
2026-07-14T01:05:00+00:00,14742.75,1.47,USDSGD,0.3333
2026-07-14T06:40:00+00:00,15627.31,0.0,USDSGD,1.5
2026-07-14T14:25:00+00:00,16877.5,0.0,EURJPY,2.0
2026-07-15T06:40:00+00:00,16202.4,4.0,USDSGD,-1.0
2026-07-15T11:30:00+00:00,15554.3,7.84,USDSGD,-1.0
2026-07-15T14:05:00+00:00,14932.13,11.53,EURJPY,-1.0
2026-07-16T01:15:00+00:00,15628.98,7.4,USDSGD,1.1667
2026-07-16T11:10:00+00:00,16566.72,1.84,USDSGD,1.5
2026-07-17T07:30:00+00:00,15904.05,5.77,USDSGD,-1.0
2026-07-17T13:20:00+00:00,16116.09,4.51,USDSGD,0.3333
2026-07-17T15:30:00+00:00,15471.44,8.33,EURJPY,-1.0
2026-07-20T01:05:00+00:00,16399.73,2.83,USDSGD,1.5
2026-07-20T03:20:00+00:00,17383.71,0.0,USDSGD,1.5
2026-07-20T13:35:00+00:00,16688.36,4.0,EURJPY,-1.0
2026-07-20T14:50:00+00:00,17824.71,0.0,EURJPY,1.7023
2026-07-21T03:40:00+00:00,17111.72,4.0,USDSGD,-1.0
2026-07-21T04:20:00+00:00,18138.42,0.0,USDSGD,1.5
2026-07-21T13:55:00+00:00,17412.89,4.0,EURJPY,-1.0
2026-07-22T01:15:00+00:00,17517.02,3.43,USDSGD,0.1495
2026-07-22T12:40:00+00:00,17750.55,2.14,USDSGD,0.3333
2026-07-22T13:20:00+00:00,18729.25,0.0,EURJPY,1.3784
2026-07-23T01:05:00+00:00,18978.95,0.0,USDSGD,0.3333
