strategy,case,symbol,period,history_quality_pct,bars,ticks,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
US100 Selective ORB,v3-neighbor-l1030-s1100,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10306.87,306.87,3.0686999999999998,520.43,-213.56,2.44,201.74,1.96,111.58,1.09,6,4,2,66.67,3,33.33,3,100.0,201.59,-110.89,130.11,-105.38,51.15,1.52,1.14,-2.8,-9.26,14.528699999999999,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1100.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1100.png
US100 Selective ORB,v3-neighbor-l1035-s1100,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10306.87,306.87,3.0686999999999998,520.43,-213.56,2.44,201.74,1.96,111.58,1.09,6,4,2,66.67,3,33.33,3,100.0,201.59,-110.89,130.11,-105.38,51.15,1.52,1.14,-2.8,-9.26,14.528699999999999,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1035-s1100.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1035-s1100.png
US100 Selective ORB,v3-neighbor-l1030-s1055,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10306.87,306.87,3.0686999999999998,520.43,-213.56,2.44,201.74,1.96,111.58,1.09,6,4,2,66.67,3,33.33,3,100.0,201.59,-110.89,130.11,-105.38,51.15,1.52,1.14,-2.8,-9.26,14.528699999999999,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1055.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1055.png
US100 Selective ORB,v3-neighbor-l1030-s1105,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10306.87,306.87,3.0686999999999998,520.43,-213.56,2.44,201.74,1.96,111.58,1.09,6,4,2,66.67,3,33.33,3,100.0,201.59,-110.89,130.11,-105.38,51.15,1.52,1.14,-2.8,-9.26,14.528699999999999,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1105.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1030-s1105.png
US100 Selective ORB,v3-neighbor-l1035-s1105,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10306.87,306.87,3.0686999999999998,520.43,-213.56,2.44,201.74,1.96,111.58,1.09,6,4,2,66.67,3,33.33,3,100.0,201.59,-110.89,130.11,-105.38,51.15,1.52,1.14,-2.8,-9.26,14.528699999999999,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1035-s1105.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1035-s1105.png
US100 Selective ORB,v3-neighbor-l1025-s1100,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10105.63,105.63,1.0563,318.84,-213.21,1.5,187.52,1.85,111.23,1.09,5,3,2,60.0,3,33.33,2,100.0,195.64,-110.89,106.28,-105.38,21.13,0.56,0.38,-2.4499999999999997,-9.26,3.2813,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1025-s1100.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1025-s1100.png
US100 Selective ORB,v3-neighbor-l1025-s1055,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,1611836,10000.0,10105.63,105.63,1.0563,318.84,-213.21,1.5,187.52,1.85,111.23,1.09,5,3,2,60.0,3,33.33,2,100.0,195.64,-110.89,106.28,-105.38,21.13,0.56,0.38,-2.4499999999999997,-9.26,3.2813,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1025-s1055.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\V3 Boundary Recent\v3-neighbor-l1025-s1055.png
