starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,292.03,-7.97,-2.66,3,2,1,66.67,-0.51,-0.1685,0.0225,5.23,2025-12,US30
300.0,387.44,87.44,29.15,16,7,9,43.75,5.6,0.3499,0.025,10.08,2026-01,US30
300.0,282.22,-17.78,-5.93,19,8,11,42.11,-0.89,-0.0467,0.0272,16.02,2026-02,US30
300.0,305.51,5.51,1.84,17,8,9,47.06,0.71,0.042,0.0154,18.69,2026-03,US30
300.0,240.56,-59.44,-19.81,14,4,10,28.57,-4.31,-0.3081,0.0211,21.01,2026-04,US30
300.0,286.58,-13.42,-4.47,13,5,8,38.46,-0.72,-0.0557,0.0223,10.1,2026-05,US30
300.0,422.89,122.89,40.96,14,8,6,57.14,7.45,0.5319,0.0181,11.76,2026-06,US30
