starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,322.7,22.7,7.57,67,27,40,40.3,2.96,0.0441,0.0237,24.43,M15
300.0,362.68,62.68,20.89,29,15,14,51.72,4.37,0.1508,0.0171,20.58,M30
