starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,257.21,-42.79,-14.26,3,0,3,0.0,-3.0,-1.0001,0.0001,14.26,2026-01,XAUUSD
300.0,334.37,34.37,11.46,4,1,3,25.0,3.0,0.7499,0.0001,14.26,2026-02,XAUUSD
300.0,334.36,34.36,11.45,4,1,3,25.0,3.0,0.7498,0.0002,14.27,2026-03,XAUUSD
300.0,334.36,34.36,11.45,4,1,3,25.0,3.0,0.7498,0.0002,14.27,2026-04,XAUUSD
300.0,374.31,74.31,24.77,5,2,3,40.0,5.39,1.0777,0.0003,9.75,2026-05,XAUUSD
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,-1.0002,0.0002,9.75,2026-06,XAUUSD
