date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.5722,4.6,3.8,19.02,0.0363,0.03,False,2.18,20.0,22.18,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.2722,5.1,5.07,22.88,0.0402,0.04,False,1.38,22.18,23.56,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.4611,5.42,5.07,21.53,0.0427,0.04,False,-2.34,23.56,21.22,1
2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.5833,4.88,3.8,17.93,0.0385,0.03,False,2.22,21.22,23.44,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1444,5.39,5.07,21.64,0.0425,0.04,False,0.73,23.44,24.17,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.6944,5.56,5.07,20.99,0.0438,0.04,False,-3.52,24.17,20.65,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,USDCAD,BUY,timeout,0.5778,4.75,3.8,18.43,0.0374,0.03,False,2.2,20.65,22.85,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.0444,5.25,5.07,22.21,0.0414,0.04,False,-0.23,22.85,22.62,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,USDCAD,BUY,timeout,-0.3444,5.2,5.07,22.43,0.041,0.04,False,-1.75,22.62,20.87,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 04:00:00,USDCAD,SELL,win,1.0278,4.8,3.8,18.23,0.0379,0.03,False,3.91,20.87,24.78,1
2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,USDCAD,SELL,timeout,-0.1611,5.7,5.07,20.47,0.0449,0.04,False,-0.82,24.78,23.97,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 05:30:00,USDCAD,BUY,loss,-1.0833,5.51,5.07,21.17,0.0435,0.04,False,-5.5,23.97,18.47,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,USDCAD,SELL,loss,-1.0833,4.25,3.8,20.6,0.0335,0.03,False,-4.12,18.47,14.35,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,USDCAD,BUY,win,1.0278,3.3,2.54,17.68,0.026,0.02,False,2.61,14.35,16.96,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:15:00,USDCAD,SELL,loss,-1.0833,3.9,3.8,22.44,0.0308,0.03,False,-4.12,16.96,12.83,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 05:30:00,USDCAD,SELL,win,1.0278,2.95,2.54,19.76,0.0233,0.02,False,2.61,12.83,15.44,1
