symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
BTCUSD,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-26 00:30:00,BUY,77258.96,76999.4,77597.516522,76999.4,loss,-1.0001,0.0001,1400.0,-259.56,77258.96,76999.4,1.8714
US30,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,BUY,51006.5,50963.1,51063.108696,50963.1,loss,-1.053,0.053,23.0,-43.4,51006.5,50963.1,0.8484
XAGUSD,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-25 23:30:00,SELL,77.908,78.336,77.349739,77.349739,win,1.3036,0.0007,30.0,2791.3,78.336,77.908,2.1271
XAUUSD,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,SELL,4567.299,4580.336,4550.294217,4550.294217,win,1.3041,0.0002,280.0,1700.48,4580.336,4567.299,3.1941
BTCUSD,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 02:15:00,BUY,75840.88,75633.54,76111.323478,75633.54,loss,-1.0001,0.0001,1400.0,-207.34,75840.88,75633.54,1.2969
US30,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 00:00:00,BUY,50542.3,50513.1,50580.386957,50580.386957,win,1.2256,0.0788,23.0,38.09,50542.3,50513.1,0.8089
XAGUSD,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 01:00:00,BUY,77.284,77.088,77.539652,77.088,loss,-1.0015,0.0015,30.0,-980.0,77.284,77.088,0.9953
XAUUSD,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-26 23:30:00,BUY,4513.612,4504.34,4525.705913,4525.705913,win,1.304,0.0003,280.0,1209.39,4513.612,4504.34,1.5069
US30,30,1.3043478260869565,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-28 02:30:00,SELL,50736.1,50780.7,50677.926087,50677.926087,win,1.2528,0.0516,23.0,58.17,50780.7,50736.1,1.0256
XAGUSD,30,1.3043478260869565,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-27 23:45:00,SELL,74.548,74.694,74.357565,74.357565,win,1.3023,0.0021,30.0,952.17,74.694,74.548,1.0445
XAUUSD,30,1.3043478260869565,2026-05,2026-05-27,2026-05-27 23:45:00,2026-05-28 00:45:00,SELL,4449.074,4457.516,4438.062696,4457.516,loss,-1.0003,0.0003,280.0,-844.2,4457.516,4449.074,1.6796
BTCUSD,30,1.3043478260869565,2026-05,2026-05-27,2026-05-28 00:00:00,2026-05-28 01:15:00,BUY,74451.84,74113.98,74892.526957,74113.98,loss,-1.0,0.0,1400.0,-337.86,74451.84,74113.98,1.4124
BTCUSD,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-29 01:30:00,BUY,73597.48,73375.91,73886.484348,73375.91,loss,-1.0001,0.0001,1400.0,-221.57,73597.48,73375.91,1.2625
XAGUSD,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-28 23:45:00,BUY,75.788,75.565,76.07887,75.565,loss,-1.0013,0.0013,30.0,-1115.0,75.788,75.565,1.7932
XAUUSD,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-29 00:00:00,SELL,4491.018,4496.93,4483.306696,4496.93,loss,-1.0005,0.0005,280.0,-591.2,4496.93,4491.018,1.3568
US30,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 01:15:00,SELL,50736.2,50758.4,50707.243478,50707.243478,win,1.2098,0.0946,21.0,28.96,50758.4,50736.2,0.6418
BTCUSD,30,1.3043478260869565,2026-05,2026-05-29,2026-05-30 00:00:00,2026-05-30 03:00:00,BUY,73417.77,73210.08,73688.67,73688.67,win,1.3043,0.0001,1400.0,270.9,73417.77,73210.08,1.0871
BTCUSD,30,1.3043478260869565,2026-05,2026-05-30,2026-05-30 23:30:00,2026-05-31 00:15:00,SELL,73706.24,73895.1,73459.90087,73895.1,loss,-1.0001,0.0001,1400.0,-188.86,73895.1,73706.24,2.3205
BTCUSD,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 02:00:00,SELL,73680.32,74107.22,73123.493913,73123.493913,win,1.3043,0.0,1400.0,556.83,74107.22,73680.32,3.2309
US30,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 00:00:00,BUY,51104.3,51072.9,51145.256522,51145.256522,win,1.2311,0.0732,23.0,40.96,51104.3,51072.9,0.67
XAGUSD,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 01:00:00,BUY,75.46,75.035,76.014348,75.035,loss,-1.0007,0.0007,30.0,-2125.0,75.46,75.035,1.8461
XAUUSD,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 01:00:00,BUY,4545.002,4534.929,4558.140696,4534.929,loss,-1.0003,0.0003,280.0,-1007.3,4545.002,4534.929,1.4533
XAGUSD,30,1.3043478260869565,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 00:00:00,BUY,75.107,74.867,75.420043,74.867,loss,-1.0012,0.0013,30.0,-1200.0,75.107,74.867,1.8919
XAUUSD,30,1.3043478260869565,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 00:15:00,SELL,4481.712,4488.295,4473.125478,4488.295,loss,-1.0004,0.0004,280.0,-658.3,4488.295,4481.712,1.7869
BTCUSD,30,1.3043478260869565,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 03:15:00,BUY,66681.45,66085.73,67458.476087,66085.73,loss,-1.0,0.0,1400.0,-595.72,66681.45,66085.73,1.297
US30,30,1.3043478260869565,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,BUY,51382.6,51267.3,51532.991304,51323.6,timeout,-0.5317,0.0199,23.0,-59.0,51382.6,51267.3,3.3728
XAGUSD,30,1.3043478260869565,2026-06,2026-06-02,2026-06-03 00:15:00,2026-06-03 01:15:00,BUY,75.001,74.305,75.908826,74.305,loss,-1.0004,0.0004,30.0,-3480.0,75.001,74.305,3.8468
XAUUSD,30,1.3043478260869565,2026-06,2026-06-02,2026-06-03 00:30:00,2026-06-03 05:30:00,BUY,4488.57,4462.055,4523.154783,4462.055,loss,-1.0001,0.0001,280.0,-2651.5,4488.57,4462.055,5.3403
BTCUSD,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:15:00,SELL,64256.94,64897.58,63421.322609,63421.322609,win,1.3043,0.0,1400.0,835.62,64897.58,64256.94,1.59
US30,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:30:00,SELL,50774.2,50833.6,50696.721739,50833.6,loss,-1.0354,0.0354,21.0,-59.4,50833.6,50774.2,1.1259
XAGUSD,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:30:00,BUY,73.199,73.006,73.450739,73.006,loss,-1.0016,0.0016,30.0,-965.0,73.199,73.006,0.8518
XAUUSD,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-03 23:45:00,BUY,4451.436,4445.389,4459.323391,4459.323391,win,1.3039,0.0005,280.0,788.74,4451.436,4445.389,0.8548
US30,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,SELL,51659.1,51684.7,51625.708696,51625.708696,win,1.2145,0.0898,23.0,33.39,51684.7,51659.1,0.7678
XAGUSD,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:45:00,SELL,73.792,74.124,73.358957,73.358957,win,1.3034,0.0009,30.0,2165.22,74.124,73.792,2.5894
XAUUSD,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:15:00,SELL,4464.23,4473.877,4451.646957,4451.646957,win,1.3041,0.0003,280.0,1258.3,4473.877,4464.23,2.0873
BTCUSD,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:45:00,2026-06-05 01:00:00,BUY,63781.17,63297.06,64412.617826,63297.06,loss,-1.0,0.0,1008.0,-484.11,63781.17,63297.06,1.4913
BTCUSD,30,1.3043478260869565,2026-06,2026-06-05,2026-06-05 23:30:00,2026-06-06 04:30:00,SELL,60803.5,61759.79,59556.165217,59556.165217,win,1.3043,0.0,1008.0,1247.33,61759.79,60803.5,1.8882
BTCUSD,30,1.3043478260869565,2026-06,2026-06-06,2026-06-06 23:30:00,2026-06-07 01:00:00,BUY,60732.77,60511.48,61021.40913,61021.40913,win,1.3043,0.0,1008.0,288.64,60732.77,60511.48,1.2993
BTCUSD,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,BUY,63250.39,62762.28,63887.055217,62762.28,loss,-1.0,0.0,1008.0,-488.11,63250.39,62762.28,0.9185
US30,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:30:00,BUY,50820.2,50729.2,50938.895652,50729.2,loss,-1.0231,0.0231,21.0,-91.0,50820.2,50729.2,0.9142
XAGUSD,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,BUY,67.843,67.336,68.504304,67.336,loss,-1.0006,0.0006,30.0,-2535.0,67.843,67.336,1.3033
XAUUSD,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,BUY,4334.611,4317.463,4356.977957,4317.463,loss,-1.0002,0.0002,260.0,-1714.8,4334.611,4317.463,1.5835
BTCUSD,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-09 06:00:00,SELL,63053.18,63579.7,62366.414783,63337.45,timeout,-0.5399,0.0,1000.0,-284.27,63579.7,63053.18,2.3992
US30,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-08 23:45:00,BUY,50859.7,50833.3,50894.134783,50833.3,loss,-1.0795,0.0795,21.0,-26.4,50859.7,50833.3,0.4413
XAGUSD,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-09 00:15:00,SELL,67.957,68.147,67.709174,67.709174,win,1.3028,0.0016,30.0,1239.13,68.147,67.957,1.2202
XAUUSD,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-09 01:15:00,SELL,4320.427,4328.918,4309.351783,4328.918,loss,-1.0003,0.0003,260.0,-849.1,4328.918,4320.427,1.6348
BTCUSD,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-10 00:00:00,SELL,61598.26,61842.87,61279.203478,61842.87,loss,-1.0,0.0,1000.0,-244.61,61842.87,61598.26,1.1032
XAGUSD,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-10 01:00:00,SELL,64.692,65.139,64.108957,64.108957,win,1.3037,0.0007,30.0,2915.22,65.139,64.692,1.9027
XAUUSD,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-10 01:00:00,SELL,4222.753,4247.167,4190.908652,4190.908652,win,1.3042,0.0001,260.0,3184.43,4247.167,4222.753,2.9686
US30,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:45:00,2026-06-10 00:00:00,BUY,50814.7,50759.1,50887.221739,50887.221739,win,1.2666,0.0378,21.0,72.52,50814.7,50759.1,0.6702
BTCUSD,30,1.3043478260869565,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,BUY,61526.98,61099.74,62084.249565,62084.249565,win,1.3043,0.0,1000.0,557.27,61526.98,61099.74,1.7588
EURUSD,30,1.3043478260869565,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:00:00,BUY,1.15361,1.15253,1.155019,1.155019,win,1.2303,0.0741,8.0,140.87,1.15361,1.15253,2.6434
US30,30,1.3043478260869565,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,BUY,49934.7,49785.1,50129.830435,50129.830435,win,1.2903,0.014,21.0,195.13,49934.7,49785.1,1.933
XAGUSD,30,1.3043478260869565,2026-06,2026-06-10,2026-06-11 00:15:00,2026-06-11 06:00:00,BUY,62.833,61.49,64.584739,63.796,timeout,0.7168,0.0002,30.0,4815.0,62.833,61.49,3.1264
XAUUSD,30,1.3043478260869565,2026-06,2026-06-10,2026-06-11 00:15:00,2026-06-11 01:30:00,BUY,4064.749,4023.761,4118.211609,4118.211609,win,1.3043,0.0001,260.0,5346.26,4064.749,4023.761,3.0109
