date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:15:00,2026-05-28 16:00:00,EURGBP,BUY,timeout,0.3067,20.0,21.41,1
2026-05-29,2026-05-29 07:15:00,2026-05-29 14:45:00,EURGBP,BUY,loss,-1.0867,21.41,16.06,1
2026-06-01,2026-06-01 07:45:00,2026-06-01 15:15:00,EURGBP,BUY,loss,-1.0867,16.06,12.05,1
2026-06-02,2026-06-02 07:15:00,2026-06-02 16:00:00,EURGBP,BUY,timeout,-0.82,12.05,9.77,1
2026-06-03,2026-06-03 07:15:00,2026-06-03 16:00:00,EURGBP,BUY,timeout,0.1133,9.77,10.03,1
2026-06-04,2026-06-04 07:15:00,2026-06-04 16:00:00,EURGBP,BUY,timeout,0.2,10.03,10.49,1
2026-06-05,2026-06-05 07:15:00,2026-06-05 10:30:00,EURGBP,BUY,loss,-1.0867,10.49,7.87,1
2026-06-08,2026-06-08 07:15:00,2026-06-08 16:00:00,EURGBP,SELL,timeout,-0.68,7.87,6.64,1
2026-06-09,2026-06-09 07:15:00,2026-06-09 16:00:00,EURGBP,SELL,timeout,0.42,6.64,7.28,1
2026-06-10,2026-06-10 07:15:00,2026-06-10 16:00:00,EURGBP,BUY,timeout,-0.2067,7.28,6.93,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 16:00:00,EURGBP,BUY,timeout,-0.3133,6.93,6.43,1
2026-06-15,2026-06-15 07:15:00,2026-06-15 16:00:00,EURGBP,BUY,timeout,-0.06,6.43,6.34,1
2026-06-16,2026-06-16 07:30:00,2026-06-16 16:00:00,EURGBP,BUY,timeout,-0.06,6.34,6.26,1
2026-06-17,2026-06-17 07:15:00,2026-06-17 16:00:00,EURGBP,SELL,timeout,-0.2667,6.26,5.87,1
2026-06-18,2026-06-18 07:15:00,2026-06-18 16:00:00,EURGBP,BUY,timeout,1.18,5.87,7.47,1
2026-06-19,2026-06-19 07:15:00,2026-06-19 16:00:00,EURGBP,BUY,timeout,-0.0667,7.47,7.35,1
2026-06-22,2026-06-22 07:15:00,2026-06-22 10:15:00,EURGBP,SELL,win,1.2467,7.35,9.46,1
2026-06-23,2026-06-23 07:15:00,2026-06-23 16:00:00,EURGBP,SELL,timeout,0.0867,9.46,9.65,1
2026-06-24,2026-06-24 07:15:00,2026-06-24 14:45:00,EURGBP,SELL,loss,-1.0867,9.65,7.24,1
2026-06-25,2026-06-25 07:15:00,2026-06-25 16:00:00,EURGBP,SELL,timeout,-0.0133,7.24,7.22,1
2026-06-26,2026-06-26 07:15:00,2026-06-26 12:45:00,EURGBP,BUY,win,1.2467,7.22,9.28,1
